2017 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
77,Dominican Republic,DOM,Ranked,65.81,76.43,68.57,52.42,85.97,87.59,77.55,54.60,77.14,63.85,57.88,75.40,82.44,55.86,46.42,24.98,11.9,116.981,31.6,9.86,73.896,96.1169,80.2605,83.1848,7.30343,98.5604,2.38484,12.5077,89.5,17.3941,4,0.878,31.3792,91.9912,95.4207,68.8898,1.09336,1.061,83.5574,54.2158,0.49153,2.636,21.1903,404.266,63.643,1.244,25.5416,218.563,14.0774,27,0.842,3.805,0.672,4.649,39.689,27,83.3,31,34.7278,5.8,1.627,2.001,2.414,2.71642,7.9,0,0
59,Ecuador,ECU,Ranked,69.61,80.76,73.45,54.63,87.00,88.02,88.97,59.04,89.80,60.32,71.27,72.41,77.05,56.22,54.30,30.94,8.2,82.193,15.1,22.715,55.2929,93.0538,85.9464,86.0998,8.49009,98.8259,4.66178,3.518,95.02,8.24367,4,0.902,30.043,94.4557,98.9184,88.2494,1.02901,2.258,80.1753,48.9404,0.57627,1.799,22.8631,239.659,67.749,2.663,23.9518,404.346,15.4978,24,0.771,3.605,0.565,4.725,45.23,22,80.4,31,45.229,7.3,2.516,2.392,2.549,2.44336,8.6,2,5
100,Egypt,EGY,Ranked,58.20,80.96,52.91,40.74,87.79,97.44,85.10,53.49,75.98,53.68,42.84,39.15,30.19,65.53,27.97,39.25,4.4,60.961,23.7,22.659,53.9018,98.9603,97.1539,93.9654,0,100,3.45083,1.07017,97.11,2.51329,3,0.096,35.3838,73.1145,99.4816,81.4949,0.98258,0.178,100.254,37.8194,0.40678,0.459,17.0771,617.366,63.408,0.368,111.063,315.261,12.2977,9,0.152,2.049,0.254,1.694,20.391,14,79.3,34,,8.8,0.822,1.29,2.467,1.72181,6.4,10,40
86,El Salvador,SLV,Ranked,64.28,76.96,67.70,48.16,88.96,90.72,85.03,43.14,75.17,65.69,60.63,69.32,75.50,61.82,38.16,17.15,11.3,41.867,15.5,14.935,70.3071,96.0303,87.9145,87.0104,5.74452,95.4,4.88164,17.7589,83.52,62.4245,5,0.774,24.7547,87.9698,89.96,64.2583,0.99873,0.973,147.868,26.8026,0.55932,3.176,21.3152,292.417,69.272,0.818,29.9739,245.885,10.7862,34,0.838,3.849,0.262,4.181,35.974,17,80.5,36,30.0236,6.7,1.562,1.11,2.326,1.56382,6.5,0,0
146,Eritrea,ERI,Ranked,31.03,39.20,33.73,20.17,51.63,21.62,40.84,42.69,40.59,3.91,40.92,49.51,13.35,27.92,32.74,6.68,,455.002,46.1,42.353,525.902,51.4651,51.5895,11.8379,88.65,45.8792,,101.657,14.78,8.86704,4,0.135,36.8618,,40.6915,26.8744,0.874535,1.518,9.79992,1.08373,0.01695,0.033,15.0776,649.023,38.674,2.619,37.1949,924.716,4.8627,1,0.046,1.241,0.06,0.953,78.529,31,27.1,18,,7.1,0.984,2.829,0.721,0.11462,,0,0
26,Estonia,EST,Ranked,82.96,91.82,84.60,72.47,97.05,98.94,92.93,78.36,95.61,91.08,76.77,74.96,96.03,82.61,56.96,54.28,2.9,2.086,3.1,7.944,15.3938,99.7105,96.8711,99.1328,0,100,5.73767,4.30639,92.14,3.10993,3,0.964,6.76746,99.8858,93.6857,94.2014,1.00743,3.808,144.721,87.2373,0.81356,3.851,22.0571,338.101,84.831,3.703,11.6388,622.871,17,38,0.981,3.817,0.953,4.807,5.59,5,78.5,70,25.7903,7.3,2.87,2.951,2.606,3.1005,13,3,45
118,Eswatini,SWZ,Ranked,49.06,59.54,49.92,37.72,62.08,64.23,60.50,51.35,64.17,39.57,38.77,57.19,33.67,69.03,37.69,10.52,21.3,126.613,57.8,34.198,700.047,67.9375,59.8989,57.8719,10.3123,66.028,3.9749,72.6433,47.15,17.2924,3,0.759,50.28,83.0983,75.8547,36.7684,0.98375,1.341,71.3413,25.643,0.25424,0.973,15.3934,731.887,52.552,1.458,41.8674,265.851,4.03811,1,0.317,1.838,0.583,1.347,33.078,7,81,43,17.9797,3.4,1.291,2.296,0.328,0.29767,6.1,0,0
136,Ethiopia,ETH,Ranked,42.04,45.35,52.41,28.36,60.74,26.92,41.16,52.59,61.30,32.51,47.93,67.88,41.97,43.13,25.05,3.28,24.7,225.971,64.2,45.41,339.63,38.9817,33.6702,6.86379,34.0456,29,3.35746,76.0181,3.25,8.45894,4,0.273,16.8071,,86.4468,30.9552,0.95887,1.381,42.3654,13.8552,0.49153,0.657,18.2417,327.248,41.577,1.033,16.6015,872.376,14.6504,4,0.283,2.917,0.565,1.88,86.619,23,61.3,34,1.5824,9.1,1.626,2,0.204,0.40612,1.6,0,0
90,Fiji,FJI,Ranked,63.43,81.58,59.49,49.21,91.01,92.97,66.07,76.29,88.28,55.30,40.08,54.29,66.93,60.78,40.35,28.80,4.4,62.364,24.6,7.936,86.3685,93.8029,86.7278,94.5446,0.186805,95.217,,63.7365,38.83,2.25783,,0.865,10.9634,,99.9319,83.4323,1.10828,2.646,108.272,42.5,0.28814,1.345,16.1239,877.053,59.437,1.865,44.5278,351.488,4.39292,25,0.434,3.468,0.682,3.582,44.109,10,64,,,6.9,1.699,1.965,1.966,,10.9,0,0
3,Finland,FIN,Ranked,89.34,96.00,88.82,83.19,98.79,99.87,98.41,86.92,95.40,91.53,85.43,82.93,96.67,91.81,81.37,62.92,2.5,3.987,2.4,2.616,6.21661,100,100,99.4479,0,100,6.6094,0.141221,100,1.61181,2,0.961,5.01147,99,99.2737,95.9382,1.10207,3.802,134.919,86.4221,0.91525,3.339,24.3195,199.256,92.802,3.594,7.84007,280.157,17,40,0.948,3.89,0.973,4.742,9.985,1,90,89,75.1907,1.8,3.146,3.117,3.468,4.30767,12.6,18,35
13,France,FRA,Ranked,87.60,94.46,90.09,78.26,98.26,99.67,98.92,80.98,96.76,90.14,88.58,84.86,93.61,86.54,67.83,65.07,2.5,7.344,4.2,2.856,14.5117,100,100,98.6516,0,100,6.73473,0.098971,100,1.23382,3,0.925,6.26323,99,99.566,93.7622,1.00759,3.499,103.45,78.01,0.89831,3.66,25.5466,216.011,93.457,3.955,11.7638,186.205,17,38,0.984,3.492,0.975,4.547,7.558,1,89.5,69,71.8509,7,3.204,2.765,2.972,3.09027,11.3,75,50
130,"Gambia, The",GMB,Ranked,45.03,55.80,48.19,31.12,64.22,68.54,42.62,47.83,53.21,41.08,45.46,52.99,47.56,34.64,38.33,3.94,9.9,462.013,67.9,22.604,338.919,77.6607,71.4532,39.0134,2.73307,53.6318,3.46571,109.58,3.27,9.81616,4,0.165,22.7943,41.9501,78.9891,,0.95141,1.451,137.322,16.5,0.20339,0.066,16.5899,525.185,50.45,1.591,27.4031,839.367,4.00642,8,0.139,2.805,0.604,3.278,72.634,25,29.2,26,12.7517,3.8,1.433,1.602,1.455,0.18012,2.6,0,0
55,Georgia,GEO,Ranked,70.48,83.38,71.95,56.11,91.99,91.93,82.70,66.90,96.44,72.37,61.67,57.33,83.82,58.09,43.54,39.01,7.5,43.222,12.1,12.486,23.9173,97.9141,79.0213,90.4906,0,99.9945,4.91985,31.4892,74.35,2.70518,4,0.866,19.5159,99.5862,99.6259,95.503,1.02139,3.307,140.471,47.5698,0.55932,3.477,18.8754,523.688,70.599,3.291,35.9163,579.611,8.18016,27,0.937,3.464,0.729,4.681,51.74,14,50.3,57,5.2459,7.9,2.219,2.062,2.692,2.55792,12.3,1,15
6,Germany,DEU,Ranked,88.49,96.22,86.54,82.72,98.76,99.81,97.73,88.59,94.99,88.26,83.10,79.80,96.75,90.52,76.31,67.30,2.5,7.705,3.9,1.056,15.2948,100,100,99.2249,0,100,6.44492,0.294632,100,0.878639,2,0.955,4.77913,99,99.7819,,0.94717,3.341,117.933,84.3955,0.76271,3.672,23.428,244.796,90.746,3.774,18.2273,257.901,17,39,0.975,3.729,0.985,4.861,5.99,0,88.8,81,76.6372,5,3.297,3.036,3.413,3.16145,13.6,91,40
99,Ghana,GHA,Ranked,59.56,61.35,63.84,53.50,75.28,47.02,50.30,72.81,72.09,64.81,49.65,68.80,90.00,51.48,54.47,18.06,6.4,129.965,54.7,22.192,411.06,79.4198,34.4216,17.1461,31.3216,75.85,2.208,74.8134,18.82,1.6838,3,0.932,26.6257,71.4971,94.248,56.1649,0.96765,1.214,126.921,31.4478,0.45763,3.327,16.7763,467.327,56.217,1.809,35.4641,287.747,13.423,37,0.909,3.822,0.857,4.305,69.675,9,45.7,43,7.4443,4.4,2.122,2.558,3.185,0.7835,5.8,1,10
33,Greece,GRC,Ranked,80.98,92.35,80.75,69.82,98.06,99.62,91.95,79.79,92.74,74.29,81.64,74.34,91.05,67.29,63.89,57.05,2.5,7.313,4.8,3.138,17.8994,100,100,98.976,,100,5.25984,0.284382,94.22,0.949868,3,0.961,13.2551,97.3687,93.4194,90.0103,0.94067,3.698,112.024,66.835,0.61017,2.348,23.8837,260.764,90.908,3.318,24.4688,379.326,17,35,0.939,3.163,0.964,4.865,26.693,4,62.7,44,27.7878,5.4,2.79,3.578,2.661,5.69094,10.3,10,25
97,Guatemala,GTM,Ranked,59.80,69.64,66.25,43.50,74.57,81.04,76.61,46.34,66.61,66.39,58.93,73.08,68.85,55.19,34.19,15.77,16.5,93.084,29.6,47.807,116.625,93.2481,79.6835,64.977,10.1147,90.565,5.67145,43.3206,44.88,31.3875,5,0.629,18.3674,81.2859,87.3009,43.919,0.94679,0.718,111.5,28.8059,0.62712,2.767,21.2148,280.336,61.755,0.901,22.892,303.13,13.5187,23,0.786,3.583,0.327,4.001,34.73,20,67.7,28,27.9988,8.5,2.198,1.175,1.217,1.3418,6.3,0,0
141,Guinea,GIN,Ranked,39.22,42.59,46.51,28.57,51.46,41.45,23.31,54.11,39.22,44.50,34.77,67.57,56.66,25.08,28.60,3.94,17,482.771,91.7,34.714,557.06,62.3022,27.2569,21.0609,23.734,31.6182,1.29434,146.849,1.25,9.44272,4,0.591,26.7367,32.0039,78.8564,32.9991,0.65611,1.066,89.021,8.2,0.08475,3.112,15.4001,593.257,34.734,0.917,19.0869,1088.9,16.9514,17,0.753,3.643,0.246,2.355,90.268,38,27.9,27,3.5062,8.6,1.26,1.455,1.92,0.58218,1.5,0,0
95,Guyana,GUY,Ranked,62.37,77.50,58.27,51.35,84.91,86.14,73.74,65.22,85.29,46.51,50.99,50.31,86.64,58.50,44.46,15.79,8.1,128.62,33.3,14.529,99.6328,95.1619,65.4751,85.3465,0.877668,88.302,3.01403,16.9616,70.79,19.5181,3,0.94,19.0803,85.6397,96.5344,83.1989,1.04444,2.296,70.6035,34,0.25424,2.216,18.0816,614.759,60.211,2.221,49.7186,773.9,8.57655,32,0.842,3.727,0.786,4.714,57.281,1,58.9,34,,6.7,2.004,2.37,1.339,0.57649,8.4,0,0
98,Honduras,HND,Ranked,59.64,71.12,62.10,45.70,83.23,85.74,70.49,45.00,62.95,55.84,56.34,73.27,68.99,55.46,43.07,15.29,15.6,116.169,19.6,22.706,52.7996,93.7373,88.8799,79.219,13.9365,89.9817,3.69182,36.7417,50.68,66.8731,5,0.746,17.2685,87.9068,84.322,44.3231,1.16345,0.746,89.8175,27.6198,0.38983,2.575,20.5308,341.087,61.837,0.873,16.0379,490.95,15.0725,19,0.699,3.74,0.357,4.463,37.313,25,77.4,30,42.8447,5.9,1.929,1.13,2.08,1.20297,6.4,0,0
39,Hungary,HUN,Ranked,78.87,91.42,76.57,68.61,96.52,99.40,89.79,79.96,92.98,72.53,65.70,75.06,85.79,78.05,58.44,52.16,2.5,15.689,5.1,8.367,10.0484,99.9705,99.55,97.9955,0,100,4.77345,9.23094,100,1.48777,3,0.926,7.60897,99.1,97.7592,89.1464,0.99164,2.913,115.114,72.8347,0.49153,2.302,20.1004,498.844,82.184,2.844,32.3136,244.961,17,29,0.794,3.685,0.832,4.864,5.8,1,78.1,48,28.419,4.8,2.635,2.271,3.07,2.34565,11.6,9,45
7,Iceland,ISL,Ranked,88.46,96.63,87.31,81.45,98.67,99.70,98.85,89.29,97.08,88.52,88.32,75.33,93.82,87.35,81.69,62.92,2.5,2.528,2.3,2.546,17.1957,100,100,98.7831,0,100,6.71948,0.152811,100,0.608904,2,0.961,5.34503,99,99.5437,89.9894,1.00184,3.796,116.254,98.2,0.66102,3.503,24.9507,181.139,95.337,3.78,9.16953,334.193,11.6455,38,0.935,3.528,0.948,4.868,8.032,1,,78,87.5965,1.3,2.879,3.056,3.374,3.96376,12.2,2,70
103,India,IND,Ranked,56.75,65.03,56.63,48.60,70.60,59.74,67.47,62.31,73.71,59.31,48.45,45.06,76.43,45.79,41.99,30.20,16,162.6,44.1,41.856,228.683,91.0423,43.8043,54.3451,42.6786,88,4.27875,56.8641,38.8,3.66006,4,0.679,19.8368,69.3026,97.73,61.7681,1.01659,1.086,76.4717,26,0.76271,2.106,17.8371,496.279,55.982,1.286,69.4852,388.942,5.1047,35,0.65,2.849,0.697,4.408,77.573,28,66.5,40,21.5018,8.3,1.998,2.156,2.139,1.34643,4.8,40,5
85,Indonesia,IDN,Ranked,64.55,73.10,66.89,53.64,78.23,62.85,74.37,76.96,81.88,60.40,54.00,71.29,81.01,60.58,42.03,30.96,6.9,170.064,27.2,35.971,148.505,87.9587,18.8223,69.3764,20.0586,97.5374,4.19714,40.4405,54.17,0.500527,3,0.783,16.1185,95.2179,91.7112,76.807,1.03696,1.528,131.293,21.9761,0.37288,3.411,18.1422,520.859,60.77,2.352,26.7676,256.651,11.8697,31,0.852,3.093,0.76,4.363,47.611,14,78.7,37,9.3551,7.1,2.095,1.803,2.416,1.72883,7.4,10,5
89,Iran,IRN,Ranked,63.66,84.48,64.82,41.67,93.25,92.87,91.75,60.03,88.04,48.64,70.77,51.85,41.18,55.09,27.68,42.74,5.2,23.575,16,10.737,24.6066,95.1578,92.2518,88.2876,1.6844,99.9823,5.0331,0.354304,98.29,2.46904,3,0.343,29.5449,85.1247,99.1377,83.0293,1.02284,2.656,93.5211,45.335,0.20339,0.559,21.7142,300.418,74.474,2.862,44.6679,654.838,6.97836,7,0.267,1.457,0.529,3.249,41.465,21,73.4,29,,9.3,1.734,2.285,0.398,3.11816,9.7,14,5
14,Ireland,IRL,Ranked,87.31,95.06,86.71,80.16,98.37,96.12,97.80,87.95,97.60,87.02,83.28,78.93,96.57,86.60,74.86,62.63,2.5,4.211,3.7,2.688,19.6139,97.3721,97.3391,91.0473,0,100,6.46051,0.256258,100,1.10961,2,0.933,3.83114,99,99.9884,98.1407,1.02681,3.442,104.296,83.4948,0.71186,3.758,24.0558,205.732,93.948,3.118,14.1971,256.445,14.7259,39,0.973,3.88,0.948,4.817,11.661,0,86.9,73,82.3135,1.4,2.37,2.764,3.215,3.51982,12.5,15,50
30,Israel,ISR,Ranked,81.17,93.43,83.86,66.22,98.12,100.00,96.81,78.81,94.03,82.63,85.70,73.09,84.62,78.38,45.49,56.40,2.5,5.051,3.8,3.211,23.9668,100,100,100,0,100,6.21167,0.178168,100,1.4859,3,0.843,6.75278,,99.6808,98.5817,1.01717,2.468,131.068,77.3521,0.83051,2.274,24.9449,180.335,89.267,3.561,20.9232,317.189,13.1948,36,0.76,3.355,0.86,4.378,8.533,3,67.5,64,31.1762,10,2.212,2.339,2.662,3.41836,13,12,30
21,Italy,ITA,Ranked,85.56,91.96,87.51,77.22,98.48,98.86,95.42,75.10,96.38,84.99,86.51,82.14,95.17,73.80,69.81,70.09,2.5,4.434,3.5,2.942,10.6919,99.4423,97.3717,98.7713,0,100,5.8655,0.222726,100,0.797172,4,0.862,6.93216,98.8483,98.8698,96.1719,0.98234,3.35,147.37,58.1417,0.91525,3.568,24.8357,192.49,93.957,3.541,16.6366,208.38,17,36,0.958,3.799,0.98,4.81,17.46,0,70.3,47,61.5618,4.8,2.711,2.862,3.525,3.01434,10,59,80
56,Jamaica,JAM,Ranked,70.29,81.08,68.56,61.24,90.98,88.87,86.99,57.45,78.53,63.79,63.77,68.16,89.82,68.61,64.93,21.63,9.3,76.062,16.2,7.666,40.4547,90.4678,83.3964,86.9452,0.54671,97.4589,4.70883,9.42059,89.22,35.1142,4,0.806,10.3461,88.1,,72.9425,1.05249,1.16,109.237,42.2212,0.27119,3.601,20.9064,418.385,70.202,2.435,31.0556,428.961,14.4013,34,0.954,3.819,0.764,4.726,36.114,1,75.7,39,14.3586,3.4,3.005,3.011,2.991,1.34396,9.7,0,0
15,Japan,JPN,Ranked,87.21,96.12,90.97,74.54,96.76,99.02,98.19,90.49,98.65,92.87,90.70,81.65,94.44,80.92,61.48,61.31,2.5,5.307,3,8.56,24.7654,98.9298,97.7962,99.9101,,100,6.54933,0.02785,100,0.308202,2,0.944,4.12344,99,98.2352,99.3945,1.00642,3.857,125.462,91.058,0.98305,2.919,26.4192,162.511,93.508,3.826,10.868,286.187,17,40,0.87,3.742,0.962,4.803,8.56,1,65.1,72,27.0696,3.7,2.045,3.1,3.189,3.17921,12.6,90,25
65,Jordan,JOR,Ranked,68.02,87.35,68.08,48.64,91.10,96.14,93.85,68.30,84.21,62.70,74.37,51.05,58.40,69.20,29.64,37.33,12,21.954,18.1,10.193,23.0208,99.0048,88.8888,97.5273,0.887269,100,5.51326,0.022436,98.94,1.99789,4,0.762,13.5842,97.8903,,65.8149,1.03292,2.232,150.644,60.1144,0.45763,0.907,22.9055,258.066,76.998,2.867,38.6959,446.836,1.17668,12,0.575,1.99,0.744,3.704,8.623,7,56.4,48,,8,1.177,1.801,1.097,1.81297,10,3,25
68,Kazakhstan,KAZ,Ranked,67.58,85.13,68.59,49.04,94.41,92.23,87.10,66.78,95.09,70.38,59.63,49.24,54.45,66.37,31.12,44.21,2.5,14.203,12,11.735,33.7108,94.4621,78.815,97.7378,0,100,4.54763,15.2059,94.64,5.16932,3,0.628,16.615,99.7816,99.8094,97.8846,1.02651,2.786,148.224,70.8299,0.59322,1.219,18.6103,547.804,72.574,2.886,36.9995,784.728,3.26391,5,0.405,1.574,0.765,4.578,25.719,5,76.6,29,7.9005,7.6,1.816,0.563,2.229,2.36413,11.7,10,15
109,Kenya,KEN,Ranked,52.43,53.74,60.42,43.13,62.29,45.47,48.56,58.65,67.97,54.34,50.47,68.90,62.49,56.46,35.20,18.38,20.8,301.027,48.7,35.987,447.372,57.6383,32.1156,29.5466,14.2947,41.6,3.89714,70.2856,11.83,5.00823,4,0.546,19.8507,78.733,83.119,48.3258,0.90413,1.936,79.8453,16.6,0.52542,2.8,17.3688,372.876,52.374,1.501,22.3826,536.654,13.8347,22,0.83,3.47,0.315,2.727,54.306,13,78.4,26,14.0963,8.9,1.838,1.805,1.821,0.58312,5.7,1,15
125,"Korea, Democratic Republic of",PRK,Ranked,46.24,62.87,49.41,26.44,74.86,86.64,40.34,49.65,92.23,4.77,52.56,48.08,3.76,56.97,28.46,16.56,42.3,86.499,21,25.594,51.9227,95.2149,70.2779,81.6658,0,39.5671,,89.213,9.71,4.79464,4,0.058,21.3989,,97.7928,90.2433,1.01124,2.771,12.8348,0,0.01695,0.082,18.6871,585.206,63.805,1.945,40.4556,,2.82155,0,0.015,0.304,0.021,0.317,66.171,0,82.6,12,,5.8,1.491,0.761,0.938,1.3906,,0,0
25,"Korea, Republic of",KOR,Ranked,83.51,94.92,84.01,71.60,97.96,99.38,96.10,86.24,97.48,90.48,87.92,60.13,89.26,76.83,60.31,60.01,2.5,10.316,3.5,3.241,25.6975,99.5631,98.1163,100,,100,6.17157,0.016493,96.77,0.738307,2,0.915,10.4375,99,96.5662,97.4237,1.00144,3.827,116.487,89.9,0.9661,2.51,24.9315,164.554,92.001,3.83,21.9355,418.572,3.44768,32,0.818,3.922,0.927,4.586,23.762,0,80.6,53,30.9787,2.9,2.491,2.121,3.06,4.62257,11.4,42,15
80,Kyrgyzstan,KGZ,Ranked,65.62,80.78,67.36,48.71,89.40,91.24,76.38,66.10,90.72,66.00,56.76,55.96,65.90,59.55,41.09,28.31,6.6,45.958,22.3,17.704,33.1356,87.0785,88.8347,96.5403,0,99.9714,3.23828,33.5705,78.38,3.74054,3,0.529,17.3808,99.2434,99.6194,85.4525,1.00074,2.286,129.223,30.247,0.59322,2.8,18.6427,516.912,67.607,2.333,39.1313,1014.09,12.3627,13,0.754,2.104,0.744,4.326,35.389,8,64.2,28,6.2296,8.4,2.042,2.397,2.157,2.32746,10.9,0,0
120,Laos,LAO,Ranked,48.02,58.85,55.45,29.77,65.99,60.29,58.01,51.11,76.04,29.90,43.27,72.58,24.42,46.10,38.01,10.56,17.2,197.486,67.9,46.598,176.765,77.9914,44.9365,69.3861,35.7675,89.7,4.7082,97.1504,5.42,8.0434,3,0.137,30.5245,84.661,94.7263,58.931,0.92881,1.634,55.9301,18.2,0.27119,0.13,17.557,587.775,51.86,0.94,27.581,355.22,15.9012,1,0.048,1.652,0.19,2.316,80.934,20,67.4,30,40.7271,6.6,1.398,1.621,1.486,0.89234,4.5,0,0
36,Latvia,LVA,Ranked,79.62,89.86,79.89,69.10,95.84,95.19,91.88,76.54,95.03,81.22,68.27,75.03,92.63,80.20,53.43,50.12,2.5,31.156,5,8.529,21.891,98.5234,90.9427,91.4169,0,100,5.35905,4.49058,94.85,3.17441,3,0.941,10.4467,99.8959,98.2627,93.5871,0.98496,3.176,129.977,79.2006,0.52542,3.831,20.419,465.85,80.777,3.267,30.6607,264.667,17,36,0.97,3.868,0.888,4.52,8.643,1,78.9,57,19.7226,8,2.806,2.719,2.701,3.31583,13.2,2,30
87,Lebanon,LBN,Ranked,64.21,79.55,65.79,47.31,92.01,92.02,73.87,60.29,78.33,65.77,68.46,50.58,65.38,62.72,29.64,31.49,10.5,21.806,8.4,13.079,20.6651,92.2582,86.5108,95.3594,,100,1.67432,0.01284,,4.28321,5,0.665,7.30132,91.1842,85.7904,64.8854,1.00468,2.056,79.5978,74,0.49153,2.12,21.8244,360.589,80.874,2.142,48.3815,382.752,2.88803,14,0.675,3.615,0.453,3.992,27.734,3,61.6,28,11.9388,8.5,0.768,1.529,2.43,1.90985,8.3,4,10
121,Lesotho,LSO,Ranked,47.86,46.59,46.83,50.16,48.13,52.73,41.78,43.72,60.09,48.21,38.18,40.82,68.32,59.21,59.87,13.25,13.1,343.472,93.8,39.412,957.355,68.4955,63.3054,39.0626,37.7386,29.9692,3.35257,112.671,33.93,31.0764,3,0.5,50.7528,76.6352,83.5686,36.9709,1.35125,3.187,98.4134,25,0.11864,1.978,14.074,815.208,48.649,2.592,50.3048,818.162,0.238939,27,0.664,3.735,0.594,2.796,55.391,15,79.2,39,19.9568,3.9,2.315,2.881,3.046,0.55005,7,0,0
126,Liberia,LBR,Ranked,46.16,42.90,49.42,46.16,46.71,28.10,31.15,65.63,47.43,45.28,45.02,59.96,82.95,43.67,51.51,6.53,38,475.324,80.1,35.757,532.635,71.9423,5.52794,16.6881,62.3389,15.3362,2.81633,106.562,0.71,3.22846,4,0.788,17.353,,89.2123,10.3654,0.7821,1.254,81.1624,5.90387,0.28814,2.716,16.7225,422.462,50.083,0.852,9.86536,623.789,2.201,28,0.876,3.841,0.679,4.456,78.028,20,47.9,37,3.4707,5.8,2.722,2.059,2.961,0.58337,3,0,0
31,Lithuania,LTU,Ranked,81.15,90.04,81.48,71.93,96.47,95.12,94.17,74.41,97.01,85.18,69.57,74.17,94.76,78.04,61.41,53.50,2.5,12.227,5,8.14,22.823,96.6041,93.1303,92.2672,0,100,5.58205,1.0208,100,5.36827,3,0.948,10.6918,99.8156,99.8996,97.5244,0.9567,3.465,142.707,71.378,0.83051,3.306,20.5579,443.809,80.434,3.429,32.8904,263.641,16.9282,38,0.939,3.756,0.927,4.887,9.978,0,67.6,59,15.8376,4.4,2.815,2.513,3.446,3.34636,13,4,35
16,Luxembourg,LUX,Ranked,86.93,94.68,88.34,77.76,98.47,99.35,98.39,82.50,96.28,90.22,84.22,82.64,95.48,88.94,77.67,48.96,2.5,8.156,2.7,2.47,17.7146,99.9252,99.8503,97.6107,0,100,6.6031,0.139695,100,0.719016,,0.928,5.92567,99,99.7613,84.6398,1.03115,3.859,142.358,96.38,0.69492,3.823,23.8763,210.56,94.065,3.441,14.8744,212.163,17,38,0.956,3.66,0.98,4.858,6.131,1,,81,78.1563,3.1,2.647,3.138,3.751,0.90517,11.6,2,75
135,Madagascar,MDG,Ranked,42.45,41.91,45.23,40.22,55.16,26.86,23.68,61.93,59.55,30.04,33.97,57.34,70.49,32.61,46.35,11.43,38.4,286.009,47.8,50.571,351.101,51.9758,34.0209,9.73928,55.3959,20.0093,1.93528,142.988,0.92,9.17724,3,0.617,22.382,71.5726,,30.1479,0.99459,0.282,44.1269,4.17397,0.20339,2.46,15.9864,631.066,40.448,0.306,16.5186,1013.42,5.82104,24,0.677,3.533,0.366,4.616,85.515,40,58,26,3.6212,4.1,2.299,1.952,1.941,0.27074,6.7,0,0
115,Malawi,MWI,Ranked,49.55,52.50,53.84,42.31,61.30,47.76,29.93,71.01,61.83,32.41,46.62,74.51,71.47,49.68,42.57,5.52,23.2,177.267,61.7,38.765,532.092,66.9893,21.5911,25.5823,7.86999,10.8,2.27224,94.3322,2.43,1.73321,3,0.724,21.1787,62.1435,97.7588,31.4475,0.89255,0.776,37.3669,9.29815,0.28814,2.674,17.1784,421.576,52.071,0.926,13.1181,591.039,16.6794,26,0.827,3.858,0.753,2.087,59.804,26,73.7,31,2.4689,5.6,1.811,2.236,2.086,0.03875,3.9,0,0
