"long","lat","order","piece","id","group","name"
3.76289,45.0807,1,1,1,1.1,"hex'air"
3.750077,45.11684,2,1,1,1.1,"hex'air"
3.737248,45.15299,3,1,1,1.1,"hex'air"
3.724402,45.18913,4,1,1,1.1,"hex'air"
3.71154,45.22527,5,1,1,1.1,"hex'air"
3.698661,45.26141,6,1,1,1.1,"hex'air"
3.685767,45.29754,7,1,1,1.1,"hex'air"
3.672855,45.33368,8,1,1,1.1,"hex'air"
3.659928,45.36981,9,1,1,1.1,"hex'air"
3.646983,45.40594,10,1,1,1.1,"hex'air"
3.634023,45.44207,11,1,1,1.1,"hex'air"
3.621045,45.4782,12,1,1,1.1,"hex'air"
3.608051,45.51433,13,1,1,1.1,"hex'air"
3.59504,45.55046,14,1,1,1.1,"hex'air"
3.582013,45.58658,15,1,1,1.1,"hex'air"
3.568968,45.62271,16,1,1,1.1,"hex'air"
3.555907,45.65883,17,1,1,1.1,"hex'air"
3.542829,45.69495,18,1,1,1.1,"hex'air"
3.529734,45.73107,19,1,1,1.1,"hex'air"
3.516623,45.76719,20,1,1,1.1,"hex'air"
3.503494,45.8033,21,1,1,1.1,"hex'air"
3.490348,45.83942,22,1,1,1.1,"hex'air"
3.477185,45.87553,23,1,1,1.1,"hex'air"
3.464005,45.91164,24,1,1,1.1,"hex'air"
3.450808,45.94775,25,1,1,1.1,"hex'air"
3.437593,45.98386,26,1,1,1.1,"hex'air"
3.424362,46.01997,27,1,1,1.1,"hex'air"
3.411113,46.05607,28,1,1,1.1,"hex'air"
3.397846,46.09217,29,1,1,1.1,"hex'air"
3.384563,46.12828,30,1,1,1.1,"hex'air"
3.371262,46.16438,31,1,1,1.1,"hex'air"
3.357943,46.20048,32,1,1,1.1,"hex'air"
3.344607,46.23657,33,1,1,1.1,"hex'air"
3.331253,46.27267,34,1,1,1.1,"hex'air"
3.317882,46.30877,35,1,1,1.1,"hex'air"
3.304493,46.34486,36,1,1,1.1,"hex'air"
3.291087,46.38095,37,1,1,1.1,"hex'air"
3.277662,46.41704,38,1,1,1.1,"hex'air"
3.26422,46.45313,39,1,1,1.1,"hex'air"
3.25076,46.48921,40,1,1,1.1,"hex'air"
3.237283,46.5253,41,1,1,1.1,"hex'air"
3.223787,46.56138,42,1,1,1.1,"hex'air"
3.210273,46.59747,43,1,1,1.1,"hex'air"
3.196742,46.63355,44,1,1,1.1,"hex'air"
3.183192,46.66962,45,1,1,1.1,"hex'air"
3.169624,46.7057,46,1,1,1.1,"hex'air"
3.156038,46.74178,47,1,1,1.1,"hex'air"
3.142434,46.77785,48,1,1,1.1,"hex'air"
3.128811,46.81392,49,1,1,1.1,"hex'air"
3.115171,46.84999,50,1,1,1.1,"hex'air"
3.101512,46.88606,51,1,1,1.1,"hex'air"
3.087834,46.92213,52,1,1,1.1,"hex'air"
3.074139,46.9582,53,1,1,1.1,"hex'air"
3.060424,46.99426,54,1,1,1.1,"hex'air"
3.046691,47.03032,55,1,1,1.1,"hex'air"
3.03294,47.06638,56,1,1,1.1,"hex'air"
3.01917,47.10244,57,1,1,1.1,"hex'air"
3.005381,47.1385,58,1,1,1.1,"hex'air"
2.991574,47.17456,59,1,1,1.1,"hex'air"
2.977748,47.21061,60,1,1,1.1,"hex'air"
2.963903,47.24666,61,1,1,1.1,"hex'air"
2.950039,47.28272,62,1,1,1.1,"hex'air"
2.936156,47.31876,63,1,1,1.1,"hex'air"
2.922254,47.35481,64,1,1,1.1,"hex'air"
2.908334,47.39086,65,1,1,1.1,"hex'air"
