Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,GNB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,19.95825005,,,,,,,,,,,,,,,,,,,,,41.35776901,,,,,,,,,,,,,,45.5811615,,,,,,
Equatorial Guinea,GNQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3082962,,,,,,,,,,94.3705368,,,,,,,,,,
Greece,GRC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,90.51232147,,,,,,,,,,92.61045074,,,,,,,,,,95.99436188,,,,93.04431152,,93.93154907,,93.90511322,,97.36873627,,,,,,,97.93595123,,
Grenada,GRD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,97.79447174,,,,,,,,,,,,,,98.59999847,,,,,,,,,,98.59999847,,,,,,,,,,98.59999847,,,,,,,,,,98.59999847,,,,,,
Greenland,GRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2116394,,,,,,,,69.10173035,,,,,,,,,,78.26486206,77.0386734,81.2858963,,,,,,
Guam,GUM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,96.42064667,,,,,,,,,,99.36914825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.99401093,,,,,85.63973236,,,,,,
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0110321,,,,,,83.58898926,,,84.75536346,85.12329865,85.35555267,85.4644165,87.19753265,87.90682983,88.98748016,,87.20523834,,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,42.91466904,43.5439682,43.91913986,44.55718994,45.12295914,45.38172913,45.68183899,46.06182861,46.66928864,46.65383148,47.14896011,47.96723938,48.64530182,49.42824173,50.14255905,51.00136185,51.45423126,52.2774086,53.71556854,52.9545517,51.33658981,52.86616898,53.10871887,53.25833893,54.07489014,56.10511017,57.33340073,58.3261795,59.1648407,59.64675903,60.4588089,61.38893127,61.88288879,62.5051918,
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.70155334,,,,,,,,,,98.14668274,,,,,,,,,,99.12535858,,,,,,,,,
Haiti,HTI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,34.73469162,,,,,,,,,,,,,,,,,,,,,58.7439003,,,48.68502045,,,,,,,,,,61.69134903,,,,
Hungary,HUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,98.85829163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09999847,,,,,,
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,63.07725143,63.17380142,63.44282913,64.1568985,64.84008026,65.28687286,66.09146118,66.84081268,67.646492,68.42707062,69.12802124,69.77542877,70.57668304,72.8797226,73.46336365,73.73148346,74.53141022,75.1490097,75.66652679,76.17648315,76.71550751,77.24143219,80.17040253,81.73970795,82.11241913,82.49330139,82.84072876,83.26998901,83.93496704,84.32956696,84.36328888,84.42339325,85.49600983,85.84721375,86.25504303,86.83493042,87.19532776,87.69956207,87.86956024,88.34095764,88.45137787,88.81774902,89.0443573,89.06654358,89.36553192,
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,59.7594986,59.85863113,60.12987137,60.77230072,61.38908005,61.80981064,62.52769852,63.21895981,63.94839096,64.66091919,65.30536652,65.89926147,66.64675903,68.69184875,69.25138855,69.54599762,70.24902344,70.87866211,71.41886902,71.9450531,72.45143127,72.9733429,75.49215698,76.97602081,77.37692261,77.55323792,77.94180298,78.39006805,79.03051758,79.53421021,79.46540833,79.73523712,80.10973358,80.68343353,81.05264282,81.57013702,81.8302002,82.35736084,82.59467316,83.07061005,83.28063965,83.81558228,84.09641266,84.12513733,84.4069519,
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,47.40528107,47.50617981,47.93532181,48.23159027,48.52011871,48.82585907,49.14402008,49.81414032,50.50037003,51.05368042,51.75574875,52.64719009,54.28536987,55.99806976,56.79523087,57.57638168,58.44828033,59.27878952,60.26575089,60.89603043,57.86249924,58.79040146,59.4720993,60.08760071,61.30728912,60.70563889,66.53368378,59.77278137,61.00915146,61.94258881,62.39704895,62.47045898,63.87630844,63.7358284,64.59924316,65.02774048,65.72805786,66.58383179,66.5693512,66.98145294,
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,67.31266785,,,,,,,,,,81.51985168,,,,,,,,,,,,,,90.38478851,,91.98226929,,92.19229889,92.58170319,,92.81191254,,,95.11621857,95.21793365,95.37696838,,95.65856171,,
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,41.9629097,42.34782028,42.7427597,43.20236969,43.66339874,44.06462097,44.55078125,45.44023132,46.02561951,46.56568146,46.74369049,47.26182938,47.69535828,48.54450989,49.04251862,49.59032822,50.34223175,51.84238815,52.67752075,53.37303162,54.08272934,54.8130188,55.55612183,56.71012115,56.55477905,55.70996857,55.52550125,57.61968994,57.88134003,58.46443176,58.6186409,59.26576996,60.53036118,61.27156067,62.39786911,64.25295258,64.97927856,65.49887085,66.05657196,
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,40.76359177,,,,,,,,,,48.22206879,,,,,,,,,,61.0145607,,,,,62.75447083,,,,,69.3025589,,,,,,,74.37299347,,
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,36.51839828,,,,,,,,,,52.31975937,,,,,65.53140259,,,,,73.06024933,,,,,,77,,,82.44120026,82.33132172,,82.96230316,,,,83.62599182,84.62680054,84.70523834,,85.54425049,,,,
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.05220032,,,,,,,,,,,,77.19999695,72.69999695,82.19999695,,83.30000305,85.59999847,,,
Iceland,ISL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,91.75141144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,96.46054077,,,,,,,,,,,,,,,,,,,,98.41661835,,,,,,,,,,98.84828186,,,,,,,99.15576172,,
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.92012024,,,,,,,,,,,,,,,88.09999847,,,,,,
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,66.79680634,,,,,,,,,,,,,,,,,,,,,,,,89.89231873,,91.13075256,,92.19957733,,,92.55104065,95.90444946,97.89031982,,,,,,98.22711182,,
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5293808,,,,,,,,,,99.51265717,,,,,,,,,,99.73240662,99.78163147,,,,,,,,99.78163147,,
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2290802,,,,,,,72.1570282,,,,,,,78.73303986,,,,81.53497314,,
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.70160675,,,,,,,,,,99.24343109,,,,,,,,,99.58599854,,
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3350296,,,,,,73.6099472,,,,76.87129211,76.13796234,,,,,78.05509186,80.52648926,,,,,
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.96594238,,,,,,,,,,,,
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,59.56438828,,,,,67.51766205,,,,,74.49086761,,,,,,,,,,78.39550018,,,,,,,,,,93.27445984,93.28211975,93.6641922,93.89830017,,94.4690094,,95.51316833,95.58582306,,95.68544769,,96.03594971,96.05647278,,
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,78.01447296,78.01526642,78.3685379,78.78518677,79.22371674,79.61933899,79.9890213,80.37258911,80.7543335,81.15258789,81.53044891,81.89761353,82.25782013,82.56391907,83.07002258,83.49098969,83.84307098,84.43630219,85.09030151,85.75559998,86.34810638,86.98130798,87.32528687,87.62180328,88.12242889,88.43566895,88.68908691,88.7828598,88.8950882,89.70629883,89.68012238,90.17938232,90.18083191,90.70818329,90.98342896,91.38371277,91.39028931,92.01399994,92.23848724,92.31037903,92.76419067,92.95179749,93.42559052,93.57028198,93.72753143,94.17028046,
Lao PDR,LAO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25133133,,,,,69.58312225,68.73439026,,,,72.70226288,,,,,,58.28794098,,,,84.66104126,,,,,
Lebanon,LBN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.61244202,,91.18418884,,,,,,,,,95.06944275,,
Liberia,LBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,32.10676956,,,,,,,,,,,,,,,,,,,,,,,42.94107819,,,,,,,,,,48.30136108,,,
Libya,LBY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,60.16439056,,,,,,,,,,76.5,,,,,,,,,,86.09999847,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,78.82582855,78.8215332,79.15207672,79.54252625,79.96498871,80.3463974,80.69809723,81.07151031,81.43309784,81.81723785,82.17987823,82.5324173,82.87915802,83.16143036,83.64324188,84.07833862,84.4156723,84.97976685,85.59983063,86.23312378,86.79704285,87.3991394,87.72866058,88.01811981,88.49552155,88.79009247,89.03314972,89.12870026,89.2387619,90.00466919,89.98625183,90.46388245,90.47693634,91.05056,91.28936768,91.66851044,91.64585876,92.23796082,92.46115875,92.50705719,92.94821167,93.13275146,93.59496307,93.70874786,93.86865997,94.29450989,
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,40.17879868,40.55741882,40.95410919,41.40478134,41.85546875,42.2387886,42.71572876,43.61362076,44.22512054,44.77009964,44.91880035,45.44451904,45.87723923,46.76338959,47.48345184,48.01525879,48.76615143,50.31547928,51.18608093,51.64733124,52.2954216,52.94678879,53.79362869,55.00780869,54.78102112,53.78543854,53.34183121,55.55593872,56.15462875,56.6507988,56.76771164,57.50632095,58.87498856,59.62564087,60.87612152,62.89241028,63.68294144,64.27587891,64.85780334,
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.92449951,46.36322021,46.81978989,46.98854065,47.13159943,47.34320068,47.79439163,47.98397827,48.35829163,49.10208893,49.76462936,50.34632874,50.64358902,51.44028854,52.09558868,52.57358932,54.10161972,53.38972092,51.52450943,52.86407852,53.29275131,53.79566956,54.25215912,56.16062164,56.63293839,57.62022018,58.02705002,58.5800209,59.28538895,60.10514832,60.49671173,60.95804977,
Liechtenstein,LIE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,86.77792358,,,,,,,,,,,,,,,,,,,,90.68274689,,,,,90.80883026,,90.55795288,,91.18135834,,,,,,92.38690186,91.89575195,91.70982361,,
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,47.38412857,47.45420837,47.91757965,48.39772034,48.84952164,49.31190872,49.39471817,50.24673843,50.67758179,51.20410156,51.73760986,52.21242905,52.9895401,53.61399841,54.27658081,54.89859009,55.36270905,56.3573494,57.12197113,57.87044144,58.57550812,59.32601166,59.98846817,63.33613968,63.98817825,64.11306763,64.61197662,65.44853973,66.3755722,67.12634277,66.75080872,67.54707336,67.3390274,68.59632111,69.28161621,70.50018311,70.71012115,71.58627319,72.10707092,72.8635788,73.63826752,74.35328674,75.00414276,75.431633,75.96756744,
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,59.01322937,59.12675095,59.41825867,60.0887413,60.73283005,61.17636108,61.92417908,62.64305115,63.39836121,64.13645172,64.80542755,65.41906738,66.19138336,68.28392792,68.85691833,69.16249847,69.88131714,70.52454376,71.07628632,71.61344147,72.13053131,72.66348267,75.21842957,76.72505188,77.13745117,77.31916046,77.71520233,78.17275238,78.82447815,79.3366394,79.26995087,79.54496002,79.91947174,80.50469971,80.87705994,81.40622711,81.6724472,82.20670319,82.45152283,82.93345642,83.14720154,83.6880188,83.97683716,84.00708771,84.29309082,
Lesotho,LSO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25443268,,,,,,,,,75.80020142,,,,,76.6352005,,,,,,
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,70.43502808,70.45159149,71.24762726,72.02451324,72.83371735,73.60997009,74.18579102,75.14633942,75.90187836,76.64246368,77.30374908,78.00672913,81.60838318,82.15328217,82.02095795,83.15498352,83.64505768,84.12547302,84.57951355,85.05000305,85.47952271,90.33847046,90.67964935,90.98285675,91.18414307,91.58641052,91.90461731,92.29730988,92.54673004,92.87256622,93.09867096,94.08682251,94.30425262,94.5845871,94.60774994,95.12831879,95.30020142,95.36569977,95.53117371,95.6782608,95.87560272,96.01103973,96.15605927,96.34008026,
Lithuania,LTU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44126892,,,,,,,,,,,,99.64575195,,,,,,,,,,99.81559753,,,,,,,,,
Luxembourg,LUX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45230103,,,,,,,,,,,99.74656677,,,,,,,,,,,99.89589691,,,,,,,99.88931274,,
"Macao SAR, China",MAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,90.37818146,,,,,,,,,,,,,,,,,,,,91.29537201,,,,,93.49974823,,,,,95.64003754,,,,,96.5384903,,,,
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,30.25779915,,,,,,,,,,,,41.59410858,,,,,,,,,,52.30625916,,,,55.1479187,56.08367157,,67.08415985,69.42539215,,,,,,73.75000763,,
Monaco,MCO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.37754822,,,,,,,,,,,96.65380096,,,,98.35849762,,,98.62229156,,99.06996155,99.0231781,,99.13831329,,99.3598938,,,,,,
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68617249,,,,,58.93593979,,,,64.48091125,,,71.57261658,,,,,,74.80432129,,
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,82.29995728,,,,,,,,92.23004913,,,,,96.01825714,,,,,96.32649994,,,,,,,,,,,98.39790344,,,,,,,,98.61012268,,97.7349472,,,,
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,42.9323082,43.42798996,43.95631027,44.48236847,45.08251953,45.76530075,46.47703171,47.24604034,47.99848938,48.79439163,49.52978134,50.4935112,51.47774124,52.55736923,53.33327103,54.45447159,55.50616074,57.9372406,59.19150162,60.19419861,61.06261063,62.03443146,63.54452133,64.88459778,65.82185364,67.0243988,68.09252167,69.10521698,70.23477173,70.68380737,73.94261169,74.85119629,74.43711853,74.57665253,75.07904053,75.76853943,75.66799164,76.48091888,77.26802063,79.89382172,79.69486237,81.14234161,79.43242645,80.45519257,81.52539825,78.98143005,79.31014252,
Mexico,MEX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,82.98924255,,,,,,,,,,87.55615234,,,,,,,,,,90.53562164,,90.27465057,,90.95374298,91.63027191,91.73451996,92.79517365,92.92559814,93.44187927,93.06893921,93.51998138,94.22840118,93.96285248,94.55587769,94.47228241,94.85961914,94.97277832,95.37991333,,
Marshall Islands,MHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26508331,,,,,,,,,
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,60.17663956,60.28115082,60.57225037,61.26729965,61.93371964,62.38053131,63.1416893,63.87482071,64.64515686,65.39988708,66.08239746,66.71289063,67.50273895,69.70355988,70.29107666,70.59494781,71.36144257,72.05007172,72.63796997,73.19616699,73.75205231,74.30339813,76.99299622,78.57224274,78.98827362,79.17662048,79.56095123,80.02049255,80.70118713,81.15908813,81.16108704,81.61647034,81.94612885,82.57232666,82.96507263,83.5306778,83.69687653,84.26535797,84.4799881,84.99931335,85.21755219,85.77729034,86.05455017,86.08866119,86.39626312,
North Macedonia,MKD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.05874634,,,,,,,,96.12892914,,,,,,,,,,,,97.80000305,,,,,,
Mali,MLI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,9.433810234,,,,,,,,,,,,,,,,,,,,,,19.04496956,,,,,24,,,26.17654991,,,,31.09975052,30.61866951,,,,33.06888962,,,35.47377014,,
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,86.92984009,,,,,,,,,,87.86869812,,,,,,,,,,92.36309052,,,,,,93.30735779,,,,,,,94.50318909,,
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,78.57041168,,,,,,,,,,,,,,,,,89.9417572,,,,,,,,,,,,,,,,75.55120087,,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,39.56261063,40.05121994,40.5451889,41.07806015,41.60084915,42.20365143,42.90200043,43.62285995,44.42913055,45.20996094,45.96849823,46.74425888,47.75870132,48.82197189,49.99570084,50.82788086,51.95006943,53.00482941,55.63357162,56.9440918,58.01356125,58.93799973,59.95621872,61.58005142,62.98683167,63.9375,65.12837982,66.22840118,67.2686615,68.42131042,68.73655701,72.39302063,73.29116821,72.70404816,72.69731903,73.11501312,73.71544647,73.45040894,74.27388,74.5091095,77.51190948,77.14050293,78.79463196,76.62332153,77.81655884,79.03476715,75.96434021,76.34240723,
Montenegro,MNE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,89.63529968,,,,,,,,,,93.46273804,,,,,,,,,,,,97.77346039,,,,,,,,98.44220734,,,,,,,98.84718323,,
Mongolia,MNG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76885223,,,,,,,,,,98.25700378,,,,,,,,98.42311859,,
Northern Mariana Islands,MNP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,26.99770927,,,,,,,,,,,,,,,,,38.70787811,,,,,,48.15884018,,,,,,50.5838089,,,,,,56.03900146,,60.65542984,,,
Mauritania,MRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20767975,,,,,,,45.50378036,,,,,,,,,,53.49758911,,,
Mauritius,MUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.86865997,,,,,,,,,,84.30309296,,,,,,,,,,,89.24983978,91.76600647,91.49002838,92.47476196,92.70760345,93.15783691,,91.32539368,,
Malawi,MWI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.53665161,,,,,,,,,,,64.13424683,,,,,,,,,,,,61.30971909,,,,65.14537048,62.14353943,,,,,
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,69.5163269,,,,,,,,,,,82.91536713,,,,,,,,,88.6877594,,,,,,,,,,93.1178894,,,,,,94.88057709,95.08264923,94.85440826,,
