"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-1-evaluate-1-profile-animal-bites","4-wranglers","1-evaluate","1-profile","Profiling","animal bites","4-wranglers/1-evaluate/1-profile/animal-bites.html","animal bites","anytime tidy desctable tab1 CrossTable tabyl map_df skim descr","Louisville-Metro-Department-of-Public-Health-and-Wellness","animal-bites-icon.svg",2021-10-26
