"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"7-charts-1-correlation-4-scatter-public-support-for-free-speech","7-charts","1-correlation","4-scatter","","public support for free speech","7-charts/1-correlation/4-scatter/public-support-for-free-speech.html","free freedom speech","countrycode merge select geom_smooth","Economist Justitia V-Dem","public-support-for-free-speech-icon.svg",2021-09-14
