"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"14-trees-1-space-filling-1-circle-packing-vaccines-in-the-pipeline","14-trees","1-space-filling","1-circle-packing","","vaccines in the pipeline","14-trees/1-space-filling/1-circle-packing/vaccines-in-the-pipeline.html","vaccine disease","graph_from_data_frame geom_node_circle","World Health Organization, Information is Beautiful","vaccines-in-the-pipeline-icon.svg",2021-09-20
