"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-1-evaluate-2-validate-usc-satellites-db","4-wranglers","1-evaluate","2-validate","Validate change-date country-code is-alpha is-alphanumeric is-date is-decimal is-divisible is-empty is-integer is-length is-logical is-longitude is-numeric","usc satellites db","4-wranglers/1-evaluate/2-validate/usc-satellites-db.html","USC satellite orbit","grepl is.numeric is.decimal is.integer class as.Date nchar is.logical countrycode","USC-Satellite-Database","usc-satellites-db-icon.svg",2021-10-26
