"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"10-maps-5-path-2-flow-global-trade-flows","10-maps","5-path","2-flow","","global trade flows","10-maps/5-path/2-flow/global-trade-flows.html","global trade","ne_countries geom_sf geom_curve","UN Comtrade Database","global-trade-flows-icon.svg",2021-10-12
