"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"13-temporals-2-change-6-area-facet-fighting-poverty-in-mexico","13-temporals","2-change","6-area-facet","","fighting poverty in mexico","13-temporals/2-change/6-area-facet/fighting-poverty-in-mexico.html","Mexico Poverty","melt geom_area facet_wrap","30DayChartChallenge","fighting-poverty-in-mexico-icon.svg",2021-10-18
