"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"7-charts-2-deviation-1-bar-divergent-world-cuisine-preferences","7-charts","2-deviation","1-bar-divergent","","world cuisine preferences","7-charts/2-deviation/1-bar-divergent/world-cuisine-preferences.html","cuisine diet fast food","gsub ifelse geom_vline","Economist Journal of Cultural Economics","world-cuisine-preferences-icon.svg",2021-09-14
