"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"7-charts-3-distribution-9-range-industry-by-gender","7-charts","3-distribution","9-range","range","industry by gender","7-charts/3-distribution/9-range/industry-by-gender.html","industry gender","geom_point geom_segment","Bureau of Labor Statistics","industry-by-gender-icon.svg",2021-10-23
