"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-2-prepare-9-replace-milk-environmental-impacts","4-wranglers","2-prepare","9-replace","replace-string","milk environmental impacts","4-wranglers/2-prepare/9-replace/milk-environmental-impacts.html","milk vegan climate-change","gsub","BBC","milk-environmental-impacts-icon.svg",2021-10-26
