"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"10-maps-5-path-3-route-submarine-cable-map","10-maps","5-path","3-route","","submarine cable map","10-maps/5-path/3-route/submarine-cable-map.html","submarine cable map","geom_path","Telegeography","submarine-cable-map-icon.svg",2021-10-13
