"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"14-trees-1-space-filling-1-circle-packing-cities-getting-energy-from-renewables","14-trees","1-space-filling","1-circle-packing","","cities getting energy from renewables","14-trees/1-space-filling/1-circle-packing/cities-getting-energy-from-renewables.html","energy renewables","graph_from_data_frame geom_node_circle","Carbon Disclosure Project, Information is Beautiful","cities-getting-energy-from-renewables-icon.svg",2021-09-20
