"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"14-trees-1-space-filling-4-treemap-south-sudan-imports","14-trees","1-space-filling","4-treemap","","south sudan imports","14-trees/1-space-filling/4-treemap/south-sudan-imports.html","south sudan ssd trade import","geom_treemap geom_treemap_subgroup_border geom_treemap_subgroup_text geom_treemap_text","OEC Observatory of Economic Complexity","south-sudan-imports-icon.svg",2021-09-21
