"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-6-structure-1-transform-money-laundering-wide-to-long","4-wranglers","6-structure","1-transform","wide-to-long","money laundering wide to long","4-wranglers/6-structure/1-transform/money-laundering-wide-to-long.html","money-laundering","gather seperate spread","UNODC","money-laundering-wide-to-long-icon.svg",2021-10-26
