"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-2-prepare-1-column-un-member-state-admission-dates","4-wranglers","2-prepare","1-column","column add-constant combine rename rename-all rename-replace select seperate","un member state admission dates","4-wranglers/2-prepare/1-column/un-member-state-admission-dates.html","UN member-state United-Nations","rename sset_names tolower add_column select seperate unite","United-Nations","un-member-state-admission-dates-icon.svg",2021-10-26
