"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"14-trees-1-space-filling-4-treemap-trillions","14-trees","1-space-filling","4-treemap","","trillions","14-trees/1-space-filling/4-treemap/trillions.html","trillions wealth debt","geom_treemap geom_treemap_subgroup_border geom_treemap_subgroup_text geom_treemap_text","Information is Beautiful","trillions-icon.svg",2021-09-22
