"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"7-charts-3-distribution-5-dumbell-fastest-growing-brands","7-charts","3-distribution","5-dumbell","Dumbbell","fastest growing brands","7-charts/3-distribution/5-dumbell/fastest-growing-brands.html","Brands","geom_segment geom_point","Visual Capitalist","fastest-growing-brands-icon.svg",2021-10-22
