"id","activity","subactivity","task","methods","title","url","keywords","commands","sources","icon","last_update"
"4-wranglers-2-prepare-4-format-string-netflix_titles","4-wranglers","2-prepare","4-format-string","format-string detect-alpha combine detect-special-character lowercase normalize remove-non-alpha-numeric remove-non-numeric split format-title truncate uppercase","netflix_titles","4-wranglers/2-prepare/4-format-string/netflix_titles.html","Netflix TV movies","stri_trans_nfd str_detect str_sub str_replace_all str_split str_to_upper str_to_lower str_to_sentence str_to_title","FLIXABLE","netflix_titles-icon.svg",2021-10-26
