"expISO3","exporter","slongitude","slatitude","impISO3","importer","tlongitude","tlatitude","tot_val_usd","tot-weight-kg"
"SWE","Sweden",16.739754033053543,62.78989678415778,"GIN","Guinea",-10.941772059364288,10.438211891180305,859.139533,1627.5794700000001
"SWE","Sweden",16.739754033053543,62.78989678415778,"GMB","Gambia",-15.386643121225703,13.452649432760904,64.39699999999999,70.395
"SWE","Sweden",16.739754033053543,62.78989678415778,"GNB","Guinea-Bissau",-14.965216586726699,12.03030829286497,0.237,0.03
"SWE","Sweden",16.739754033053543,62.78989678415778,"GNQ","Equatorial Guinea",10.341982283041126,1.7123385645700862,296.253,210
"SWE","Sweden",16.739754033053543,62.78989678415778,"GRC","Greece",22.95974634066737,39.068537201230306,79052.46652,144210.90393
"SWE","Sweden",16.739754033053543,62.78989678415778,"GRD","Grenada",-61.679380329690545,12.112925406141057,330.408,821
"SWE","Sweden",16.739754033053543,62.78989678415778,"GRL","Greenland",-41.38950131305342,74.72091756040572,65897.3838502,110505.4433198
"SWE","Sweden",16.739754033053543,62.78989678415778,"GTM","Guatemala",-90.35624226813954,15.702135122787716,4471.3988770000005,9841.419572
"SWE","Sweden",16.739754033053543,62.78989678415778,"GUY","Guyana",-58.974781013776976,4.792017594781354,56.0708008,44.30799017
"SWE","Sweden",16.739754033053543,62.78989678415778,"HKG","China, Hong Kong SAR",114.11005816189576,22.377361714278617,24038.227499,19883.180979
"SWE","Sweden",16.739754033053543,62.78989678415778,"HND","Honduras",-86.61914616528377,14.819221744724176,293.99899999999997,517.631
"SWE","Sweden",16.739754033053543,62.78989678415778,"HRV","Croatia",16.411778212497484,45.05116186966241,14722.780628,6414.8174815
"SWE","Sweden",16.739754033053543,62.78989678415778,"HTI","Haiti",-72.67945774014383,18.94160870334658,3.083,0.392
"SWE","Sweden",16.739754033053543,62.78989678415778,"HUN","Hungary",19.41344796118306,47.16650222537329,112903.41177,99250.637881
"SWE","Sweden",16.739754033053543,62.78989678415778,"IDN","Indonesia",117.30042819464259,-2.230214092735194,102686.085965,119300.92829409998
"SWE","Sweden",16.739754033053543,62.78989678415778,"IND","India",79.38600861425813,22.32612228404536,273611.001611,264802.2118497
"SWE","Sweden",16.739754033053543,62.78989678415778,"IRL","Ireland",-8.15057896021403,53.17638162826434,153719.7390843,324453.43944998
"SWE","Sweden",16.739754033053543,62.78989678415778,"IRN","Iran",54.19776609324852,32.73946308870454,1017.9110000000001,773.584
"SWE","Sweden",16.739754033053543,62.78989678415778,"IRQ","Iraq",43.77213543247136,33.04802449780644,919.951,1783.889
"SWE","Sweden",16.739754033053543,62.78989678415778,"ISL","Iceland",-18.605467191288948,64.99758837371617,29581.8444607,55570.712832799996
"SWE","Sweden",16.739754033053543,62.78989678415778,"ISR","Israel",34.96581019771593,31.358455855223674,48639.671522,67492.240451
"SWE","Sweden",16.739754033053543,62.78989678415778,"ITA","Italy",12.07174297035684,42.79578239851085,1267182.7507235,886033.16941
"SWE","Sweden",16.739754033053543,62.78989678415778,"JAM","Jamaica",-77.31901136197915,18.151418769110276,1676.84861,3167.6079699999996
"SWE","Sweden",16.739754033053543,62.78989678415778,"JOR","Jordan",36.786730210621045,31.25331588826587,16244.538340800002,26670.325351800002
"SWE","Sweden",16.739754033053543,62.78989678415778,"JPN","Japan",137.99074452809256,37.56216157098009,325764.625046,423932.501982
"SWE","Sweden",16.739754033053543,62.78989678415778,"KAZ","Kazakhstan",66.65782485291919,48.01598642864131,5170.8734848,1542.3809712
"SWE","Sweden",16.739754033053543,62.78989678415778,"KEN","Kenya",37.858020960080225,0.529561859037324,111.95500000000001,110.82
"SWE","Sweden",16.739754033053543,62.78989678415778,"KGZ","Kyrgyzstan",74.55559665591906,41.46505454396545,463.515,275.183
"SWE","Sweden",16.739754033053543,62.78989678415778,"KHM","Cambodia",104.92398131540142,12.7164322096763,2979.6778000000004,6217.735285
"SWE","Sweden",16.739754033053543,62.78989678415778,"KNA","Saint Kitts and Nevis",-62.753519776881106,17.326191288189765,289.73,725.087
"SWE","Sweden",16.739754033053543,62.78989678415778,"KOR","Korea, Rep.",127.83477207666992,36.37508873369245,192529.2444966,129976.19369899998
"SWE","Sweden",16.739754033053543,62.78989678415778,"KWT","Kuwait",47.59087621282213,29.340791326705347,14614.579602,37026.49695569999
"SWE","Sweden",16.739754033053543,62.78989678415778,"LBN","Lebanon",35.88802723254408,33.92026709335808,5191.893000000001,3922.2039999999997
"SWE","Sweden",16.739754033053543,62.78989678415778,"LBR","Liberia",-9.307913832046887,6.448091527343701,978.18,600.963
"SWE","Sweden",16.739754033053543,62.78989678415778,"LBY","Libya",18.023286554786495,27.043954186415768,10998.948999999999,21941
"SWE","Sweden",16.739754033053543,62.78989678415778,"LCA","Saint Lucia",-60.96871117138652,13.897866017988024,49.455000000000005,71.184
"SWE","Sweden",16.739754033053543,62.78989678415778,"LKA","Sri Lanka",80.70472658542131,7.608085927014841,23998.8736573,7078.021934799999
"SWE","Sweden",16.739754033053543,62.78989678415778,"LTU","Lithuania",23.89812325011703,55.33567048559026,278669.890021,309301.134037
