"animals","unit","geo","time","values"
"A3100","THS_HD","ES11","2017-01-01",1096.91
"A3100","THS_HD","ES12","2017-01-01",9.51
"A3100","THS_HD","ES13","2017-01-01",1.27
"A3100","THS_HD","ES2","2017-01-01",8560.38
"A3100","THS_HD","ES21","2017-01-01",34.9
"A3100","THS_HD","ES22","2017-01-01",650.25
"A3100","THS_HD","ES23","2017-01-01",112.41
"A3100","THS_HD","ES24","2017-01-01",7762.83
"A3100","THS_HD","ES3","2017-01-01",17.21
"A3100","THS_HD","ES30","2017-01-01",17.21
"A3100","THS_HD","ES4","2017-01-01",6790.07
"A3100","THS_HD","ES41","2017-01-01",4007.87
"A3100","THS_HD","ES42","2017-01-01",1624.02
"A3100","THS_HD","ES43","2017-01-01",1158.19
"A3100","THS_HD","ES5","2017-01-01",8967.49
"A3100","THS_HD","ES51","2017-01-01",7754.3
"A3100","THS_HD","ES52","2017-01-01",1161.86
"A3100","THS_HD","ES53","2017-01-01",51.34
"A3100","THS_HD","ES6","2017-01-01",4481.81
"A3100","THS_HD","ES61","2017-01-01",2611.68
"A3100","THS_HD","ES62","2017-01-01",1870.13
"A3100","THS_HD","ES63","2017-01-01",0
"A3100","THS_HD","ES64","2017-01-01",0
"A3100","THS_HD","ES7","2017-01-01",46.7
"A3100","THS_HD","ES70","2017-01-01",46.7
"A3100","THS_HD","FI","2017-01-01",1108.4
"A3100","THS_HD","FI1","2017-01-01",1108.2
"A3100","THS_HD","FI19","2017-01-01",570.8
"A3100","THS_HD","FI1B","2017-01-01",26.7
"A3100","THS_HD","FI1C","2017-01-01",413.8
"A3100","THS_HD","FI1D","2017-01-01",97
"A3100","THS_HD","FI2","2017-01-01",NA
"A3100","THS_HD","FI20","2017-01-01",NA
"A3100","THS_HD","FR","2017-01-01",13353
"A3100","THS_HD","FR1","2017-01-01",8
"A3100","THS_HD","FR10","2017-01-01",7
"A3100","THS_HD","FRB","2017-01-01",343
"A3100","THS_HD","FRB0","2017-01-01",343
"A3100","THS_HD","FRC","2017-01-01",215
"A3100","THS_HD","FRC1","2017-01-01",113
"A3100","THS_HD","FRC2","2017-01-01",101
"A3100","THS_HD","FRD","2017-01-01",750
"A3100","THS_HD","FRD1","2017-01-01",589
"A3100","THS_HD","FRD2","2017-01-01",160
"A3100","THS_HD","FRE","2017-01-01",567
"A3100","THS_HD","FRE1","2017-01-01",475
"A3100","THS_HD","FRE2","2017-01-01",91
"A3100","THS_HD","FRF","2017-01-01",412
"A3100","THS_HD","FRF1","2017-01-01",97
"A3100","THS_HD","FRF2","2017-01-01",217
"A3100","THS_HD","FRF3","2017-01-01",97
"A3100","THS_HD","FRG","2017-01-01",1492
"A3100","THS_HD","FRG0","2017-01-01",1492
"A3100","THS_HD","FRH","2017-01-01",7625
"A3100","THS_HD","FRH0","2017-01-01",7625
"A3100","THS_HD","FRI","2017-01-01",834
"A3100","THS_HD","FRI1","2017-01-01",358
"A3100","THS_HD","FRI2","2017-01-01",125
"A3100","THS_HD","FRI3","2017-01-01",351
"A3100","THS_HD","FRJ","2017-01-01",438
"A3100","THS_HD","FRJ1","2017-01-01",28
"A3100","THS_HD","FRJ2","2017-01-01",409
"A3100","THS_HD","FRK","2017-01-01",531
"A3100","THS_HD","FRK1","2017-01-01",206
"A3100","THS_HD","FRK2","2017-01-01",326
"A3100","THS_HD","FRL","2017-01-01",23
"A3100","THS_HD","FRL0","2017-01-01",23
"A3100","THS_HD","FRM","2017-01-01",21
"A3100","THS_HD","FRM0","2017-01-01",21
"A3100","THS_HD","FRY","2017-01-01",97
"A3100","THS_HD","FRY1","2017-01-01",15
"A3100","THS_HD","FRY2","2017-01-01",10
"A3100","THS_HD","FRY3","2017-01-01",5
"A3100","THS_HD","FRY4","2017-01-01",67
"A3100","THS_HD","HR","2017-01-01",1121
"A3100","THS_HD","HR03","2017-01-01",16.3
"A3100","THS_HD","HR04","2017-01-01",1104.7
"A3100","THS_HD","HU","2017-01-01",2870
"A3100","THS_HD","HU1","2017-01-01",211
"A3100","THS_HD","HU10","2017-01-01",211
"A3100","THS_HD","HU11","2017-01-01",115
"A3100","THS_HD","HU12","2017-01-01",96
"A3100","THS_HD","HU2","2017-01-01",1042
"A3100","THS_HD","HU21","2017-01-01",301
"A3100","THS_HD","HU22","2017-01-01",242
"A3100","THS_HD","HU23","2017-01-01",500
"A3100","THS_HD","HU3","2017-01-01",1618
"A3100","THS_HD","HU31","2017-01-01",110
"A3100","THS_HD","HU32","2017-01-01",751
"A3100","THS_HD","HU33","2017-01-01",757
"A3100","THS_HD","IE","2017-01-01",1616.36
"A3100","THS_HD","IE0","2017-01-01",1616.36
"A3100","THS_HD","IE04","2017-01-01",497.68
"A3100","THS_HD","IE05","2017-01-01",726.84
"A3100","THS_HD","IE06","2017-01-01",391.84
"A3100","THS_HD","IS","2017-01-01",37
"A3100","THS_HD","IS0","2017-01-01",37
"A3100","THS_HD","IS00","2017-01-01",37
"A3100","THS_HD","IT","2017-01-01",8575.97
"A3100","THS_HD","ITC","2017-01-01",5086.88
"A3100","THS_HD","ITC1","2017-01-01",1090.3
"A3100","THS_HD","ITC2","2017-01-01",0.06
"A3100","THS_HD","ITC3","2017-01-01",2.51
"A3100","THS_HD","ITC4","2017-01-01",3994.02
"A3100","THS_HD","ITF","2017-01-01",375.24
"A3100","THS_HD","ITF1","2017-01-01",88.23
"A3100","THS_HD","ITF2","2017-01-01",20.37
"A3100","THS_HD","ITF3","2017-01-01",97.71
"A3100","THS_HD","ITF4","2017-01-01",27.5
"A3100","THS_HD","ITF5","2017-01-01",76.68
"A3100","THS_HD","ITF6","2017-01-01",64.75
"A3100","THS_HD","ITG","2017-01-01",183.87
"A3100","THS_HD","ITG1","2017-01-01",44.09
"A3100","THS_HD","ITG2","2017-01-01",139.78
"A3100","THS_HD","ITH","2017-01-01",2368.64
"A3100","THS_HD","ITH1","2017-01-01",7.1
"A3100","THS_HD","ITH2","2017-01-01",8
"A3100","THS_HD","ITH3","2017-01-01",709.81
"A3100","THS_HD","ITH4","2017-01-01",205.64
"A3100","THS_HD","ITH5","2017-01-01",1438.1
"A3100","THS_HD","ITI","2017-01-01",561.34
"A3100","THS_HD","ITI1","2017-01-01",127.28
"A3100","THS_HD","ITI2","2017-01-01",187
"A3100","THS_HD","ITI3","2017-01-01",192.7
"A3100","THS_HD","ITI4","2017-01-01",54.36
"A3100","THS_HD","LT","2017-01-01",611.9
"A3100","THS_HD","LT0","2017-01-01",611.9
"A3100","THS_HD","LT00","2017-01-01",611.9
"A3100","THS_HD","LT01","2017-01-01",47.6
"A3100","THS_HD","LT02","2017-01-01",564.3
"A3100","THS_HD","LU","2017-01-01",90.94
"A3100","THS_HD","LU0","2017-01-01",90.94
"A3100","THS_HD","LU00","2017-01-01",90.94
"A3100","THS_HD","LV","2017-01-01",320.56
"A3100","THS_HD","LV0","2017-01-01",320.52
"A3100","THS_HD","LV00","2017-01-01",320.52
"A3100","THS_HD","ME","2017-01-01",25
"A3100","THS_HD","ME0","2017-01-01",25
"A3100","THS_HD","ME00","2017-01-01",25
"A3100","THS_HD","MK","2017-01-01",202
"A3100","THS_HD","MK0","2017-01-01",202
"A3100","THS_HD","MK00","2017-01-01",202
"A3100","THS_HD","MT","2017-01-01",34.01
"A3100","THS_HD","MT0","2017-01-01",34.01
"A3100","THS_HD","MT00","2017-01-01",34.01
"A3100","THS_HD","NL","2017-01-01",12296
"A3100","THS_HD","NL1","2017-01-01",493
"A3100","THS_HD","NL11","2017-01-01",155
"A3100","THS_HD","NL12","2017-01-01",101
"A3100","THS_HD","NL13","2017-01-01",237
"A3100","THS_HD","NL2","2017-01-01",3495
"A3100","THS_HD","NL21","2017-01-01",1570
"A3100","THS_HD","NL22","2017-01-01",1876
"A3100","THS_HD","NL23","2017-01-01",49
"A3100","THS_HD","NL3","2017-01-01",473
"A3100","THS_HD","NL31","2017-01-01",267
"A3100","THS_HD","NL32","2017-01-01",23
"A3100","THS_HD","NL33","2017-01-01",125
"A3100","THS_HD","NL34","2017-01-01",57
"A3100","THS_HD","NL4","2017-01-01",7836
"A3100","THS_HD","NL41","2017-01-01",5949
"A3100","THS_HD","NL42","2017-01-01",1887
"A3100","THS_HD","PL","2017-01-01",11908.2
"A3100","THS_HD","PL2","2017-01-01",431.7
"A3100","THS_HD","PL21","2017-01-01",190.5
"A3100","THS_HD","PL22","2017-01-01",241.2
"A3100","THS_HD","PL4","2017-01-01",4694.7
"A3100","THS_HD","PL41","2017-01-01",4266.8
"A3100","THS_HD","PL42","2017-01-01",279.4
"A3100","THS_HD","PL43","2017-01-01",148.6
"A3100","THS_HD","PL5","2017-01-01",604.1
"A3100","THS_HD","PL51","2017-01-01",193.8
"A3100","THS_HD","PL52","2017-01-01",410.3
"A3100","THS_HD","PL6","2017-01-01",2601.2
"A3100","THS_HD","PL61","2017-01-01",1313.9
"A3100","THS_HD","PL62","2017-01-01",519.3
"A3100","THS_HD","PL63","2017-01-01",768.1
"A3100","THS_HD","PL7","2017-01-01",1421
"A3100","THS_HD","PL71","2017-01-01",1188.8
"A3100","THS_HD","PL72","2017-01-01",232.3
"A3100","THS_HD","PL8","2017-01-01",1044.6
"A3100","THS_HD","PL81","2017-01-01",587.6
"A3100","THS_HD","PL82","2017-01-01",161.7
"A3100","THS_HD","PL84","2017-01-01",295.3
"A3100","THS_HD","PL9","2017-01-01",1110.9
"A3100","THS_HD","PL91","2017-01-01",34.8
"A3100","THS_HD","PL92","2017-01-01",1076.1
"A3100","THS_HD","PT","2017-01-01",2165.31
"A3100","THS_HD","PT1","2017-01-01",2131.4
"A3100","THS_HD","PT11","2017-01-01",60.51
"A3100","THS_HD","PT15","2017-01-01",16.97
"A3100","THS_HD","PT16","2017-01-01",886.31
"A3100","THS_HD","PT17","2017-01-01",220.71
"A3100","THS_HD","PT18","2017-01-01",946.91
"A3100","THS_HD","PT2","2017-01-01",30.25
"A3100","THS_HD","PT20","2017-01-01",30.25
"A3100","THS_HD","PT3","2017-01-01",3.66
"A3100","THS_HD","PT30","2017-01-01",3.66
"A3100","THS_HD","RO","2017-01-01",4406
"A3100","THS_HD","RO1","2017-01-01",965
"A3100","THS_HD","RO11","2017-01-01",564.1
"A3100","THS_HD","RO12","2017-01-01",400.9
"A3100","THS_HD","RO2","2017-01-01",1182.3
"A3100","THS_HD","RO21","2017-01-01",458.4
"A3100","THS_HD","RO22","2017-01-01",723.9
"A3100","THS_HD","RO3","2017-01-01",781.1
"A3100","THS_HD","RO31","2017-01-01",753.8
"A3100","THS_HD","RO32","2017-01-01",27.3
"A3100","THS_HD","RO4","2017-01-01",1477.6
"A3100","THS_HD","RO41","2017-01-01",558.3
"A3100","THS_HD","RO42","2017-01-01",919.3
"A3100","THS_HD","RS","2017-01-01",2911
"A3100","THS_HD","RS1","2017-01-01",1380
"A3100","THS_HD","RS11","2017-01-01",160
"A3100","THS_HD","RS12","2017-01-01",1220
"A3100","THS_HD","RS2","2017-01-01",1531
"A3100","THS_HD","RS21","2017-01-01",988
"A3100","THS_HD","RS22","2017-01-01",543
"A3100","THS_HD","SE","2017-01-01",1382.34
"A3100","THS_HD","SE1","2017-01-01",275.81
"A3100","THS_HD","SE11","2017-01-01",10.65
"A3100","THS_HD","SE12","2017-01-01",265.16
"A3100","THS_HD","SE2","2017-01-01",1009.19
"A3100","THS_HD","SE21","2017-01-01",131.82
"A3100","THS_HD","SE22","2017-01-01",447.96
"A3100","THS_HD","SE23","2017-01-01",429.41
"A3100","THS_HD","SE3","2017-01-01",97.34
"A3100","THS_HD","SE31","2017-01-01",68.38
"A3100","THS_HD","SE32","2017-01-01",5.88
"A3100","THS_HD","SE33","2017-01-01",23.09
"A3100","THS_HD","SI","2017-01-01",257.24
"A3100","THS_HD","SI03","2017-01-01",216
"A3100","THS_HD","SI04","2017-01-01",41.24
"A3100","THS_HD","SK","2017-01-01",614.38
"A3100","THS_HD","SK0","2017-01-01",614.38
"A3100","THS_HD","SK01","2017-01-01",28.5
"A3100","THS_HD","SK02","2017-01-01",428.04
"A3100","THS_HD","SK03","2017-01-01",79.66
"A3100","THS_HD","SK04","2017-01-01",78.18
"A3100","THS_HD","UK","2017-01-01",4713
"A3100","THS_HD","UKC","2017-01-01",117
"A3100","THS_HD","UKD","2017-01-01",142
"A3100","THS_HD","UKE","2017-01-01",1395
"A3100","THS_HD","UKF","2017-01-01",373
"A3100","THS_HD","UKG","2017-01-01",187
"A3100","THS_HD","UKH","2017-01-01",935
"A3100","THS_HD","UKI","2017-01-01",0
"A3100","THS_HD","UKJ","2017-01-01",202
"A3100","THS_HD","UKK","2017-01-01",356
"A3100","THS_HD","UKL","2017-01-01",28
"A3100","THS_HD","UKM","2017-01-01",345
"A3100","THS_HD","UKN","2017-01-01",631
"A3100","THS_HD","UKN0","2017-01-01",577
"A3100","THS_HD","FR2","2016-01-01",1488
"A3100","THS_HD","FR21","2016-01-01",211
"A3100","THS_HD","FR22","2016-01-01",96
"A3100","THS_HD","FR23","2016-01-01",158
"A3100","THS_HD","FR24","2016-01-01",350
"A3100","THS_HD","FR25","2016-01-01",564
"A3100","THS_HD","FR26","2016-01-01",110
"A3100","THS_HD","FR3","2016-01-01",453
"A3100","THS_HD","FR30","2016-01-01",453
"A3100","THS_HD","FR4","2016-01-01",287
"A3100","THS_HD","FR41","2016-01-01",94
"A3100","THS_HD","FR42","2016-01-01",93
"A3100","THS_HD","FR43","2016-01-01",100
"A3100","THS_HD","FR5","2016-01-01",9004
"A3100","THS_HD","FR51","2016-01-01",1475
"A3100","THS_HD","FR52","2016-01-01",7203
"A3100","THS_HD","FR53","2016-01-01",326
"A3100","THS_HD","FR6","2016-01-01",840
"A3100","THS_HD","FR61","2016-01-01",352
"A3100","THS_HD","FR62","2016-01-01",372
"A3100","THS_HD","FR63","2016-01-01",116
"A3100","THS_HD","FR7","2016-01-01",549
"A3100","THS_HD","FR71","2016-01-01",349
"A3100","THS_HD","FR72","2016-01-01",200
"A3100","THS_HD","FR8","2016-01-01",68
"A3100","THS_HD","FR81","2016-01-01",27
"A3100","THS_HD","FR82","2016-01-01",22
"A3100","THS_HD","FR83","2016-01-01",20
"A3100","THS_HD","FRA","2016-01-01",94
"A3100","THS_HD","FRA1","2016-01-01",15
"A3100","THS_HD","FRA2","2016-01-01",10
"A3100","THS_HD","FRA3","2016-01-01",5
"A3100","THS_HD","FRA4","2016-01-01",64
"A3100","THS_HD","FRA5","2016-01-01",0
"A3100","THS_HD","FRY5","2016-01-01",0
"A3100","THS_HD","IE01","2016-01-01",800.43
"A3100","THS_HD","IE02","2016-01-01",727.4
"A3100","THS_HD","PL1","2016-01-01",2054.2
"A3100","THS_HD","PL11","2016-01-01",1119.8
"A3100","THS_HD","PL12","2016-01-01",934.4
"A3100","THS_HD","PL3","2016-01-01",1247.1
"A3100","THS_HD","PL31","2016-01-01",550.2
"A3100","THS_HD","PL32","2016-01-01",166.8
"A3100","THS_HD","PL33","2016-01-01",209.5
"A3100","THS_HD","PL34","2016-01-01",320.6
