"animals","unit","geo","time","values"
"A2000","THS_HD","EL61","2017-01-01",106.2
"A2000","THS_HD","EL62","2017-01-01",3.8
"A2000","THS_HD","EL63","2017-01-01",54.9
"A2000","THS_HD","EL64","2017-01-01",25.9
"A2000","THS_HD","EL65","2017-01-01",14.7
"A2000","THS_HD","ES","2017-01-01",6465.75
"A2000","THS_HD","ES1","2017-01-01",1616.18
"A2000","THS_HD","ES11","2017-01-01",941.13
"A2000","THS_HD","ES12","2017-01-01",392.79
"A2000","THS_HD","ES13","2017-01-01",282.27
"A2000","THS_HD","ES2","2017-01-01",676.2
"A2000","THS_HD","ES21","2017-01-01",137.34
"A2000","THS_HD","ES22","2017-01-01",122.29
"A2000","THS_HD","ES23","2017-01-01",45.19
"A2000","THS_HD","ES24","2017-01-01",371.38
"A2000","THS_HD","ES3","2017-01-01",93.72
"A2000","THS_HD","ES30","2017-01-01",93.72
"A2000","THS_HD","ES4","2017-01-01",2725.38
"A2000","THS_HD","ES41","2017-01-01",1414.6
"A2000","THS_HD","ES42","2017-01-01",460.35
"A2000","THS_HD","ES43","2017-01-01",850.43
"A2000","THS_HD","ES5","2017-01-01",725.71
"A2000","THS_HD","ES51","2017-01-01",643.25
"A2000","THS_HD","ES52","2017-01-01",54.87
"A2000","THS_HD","ES53","2017-01-01",27.59
"A2000","THS_HD","ES6","2017-01-01",609.28
"A2000","THS_HD","ES61","2017-01-01",529.53
"A2000","THS_HD","ES62","2017-01-01",79.75
"A2000","THS_HD","ES63","2017-01-01",0
"A2000","THS_HD","ES64","2017-01-01",0
"A2000","THS_HD","ES7","2017-01-01",19.27
"A2000","THS_HD","ES70","2017-01-01",19.27
"A2000","THS_HD","FI","2017-01-01",874.52
"A2000","THS_HD","FI1","2017-01-01",865.74
"A2000","THS_HD","FI19","2017-01-01",288.64
"A2000","THS_HD","FI1B","2017-01-01",21.5
"A2000","THS_HD","FI1C","2017-01-01",112.07
"A2000","THS_HD","FI1D","2017-01-01",443.52
"A2000","THS_HD","FI2","2017-01-01",8.78
"A2000","THS_HD","FI20","2017-01-01",8.78
"A2000","THS_HD","FR","2017-01-01",18975.48
"A2000","THS_HD","FR1","2017-01-01",27.46
"A2000","THS_HD","FR10","2017-01-01",26.58
"A2000","THS_HD","FRB","2017-01-01",599.68
"A2000","THS_HD","FRB0","2017-01-01",599.68
"A2000","THS_HD","FRC","2017-01-01",1963.81
"A2000","THS_HD","FRC1","2017-01-01",1321.31
"A2000","THS_HD","FRC2","2017-01-01",642.5
"A2000","THS_HD","FRD","2017-01-01",2183.78
"A2000","THS_HD","FRD1","2017-01-01",1608.28
"A2000","THS_HD","FRD2","2017-01-01",575.5
"A2000","THS_HD","FRE","2017-01-01",1199.25
"A2000","THS_HD","FRE1","2017-01-01",694.01
"A2000","THS_HD","FRE2","2017-01-01",505.25
"A2000","THS_HD","FRF","2017-01-01",1668.89
"A2000","THS_HD","FRF1","2017-01-01",172.89
"A2000","THS_HD","FRF2","2017-01-01",582.34
"A2000","THS_HD","FRF3","2017-01-01",913.67
"A2000","THS_HD","FRG","2017-01-01",2480.12
"A2000","THS_HD","FRG0","2017-01-01",2480.12
"A2000","THS_HD","FRH","2017-01-01",2039.87
"A2000","THS_HD","FRH0","2017-01-01",2039.87
"A2000","THS_HD","FRI","2017-01-01",2481.34
"A2000","THS_HD","FRI1","2017-01-01",655.41
"A2000","THS_HD","FRI2","2017-01-01",1085.44
"A2000","THS_HD","FRI3","2017-01-01",740.49
"A2000","THS_HD","FRJ","2017-01-01",1419.91
"A2000","THS_HD","FRJ1","2017-01-01",222.41
"A2000","THS_HD","FRJ2","2017-01-01",1197.49
"A2000","THS_HD","FRK","2017-01-01",2627.6
"A2000","THS_HD","FRK1","2017-01-01",1606.78
"A2000","THS_HD","FRK2","2017-01-01",1020.82
"A2000","THS_HD","FRL","2017-01-01",70.9
"A2000","THS_HD","FRL0","2017-01-01",70.9
"A2000","THS_HD","FRM","2017-01-01",62.58
"A2000","THS_HD","FRM0","2017-01-01",62.58
"A2000","THS_HD","FRY","2017-01-01",150.28
"A2000","THS_HD","FRY1","2017-01-01",47.34
"A2000","THS_HD","FRY2","2017-01-01",32.36
"A2000","THS_HD","FRY3","2017-01-01",19.02
"A2000","THS_HD","FRY4","2017-01-01",30.83
"A2000","THS_HD","FRY5","2017-01-01",20.73
"A2000","THS_HD","HR","2017-01-01",450.7
"A2000","THS_HD","HR03","2017-01-01",46.7
"A2000","THS_HD","HR04","2017-01-01",404
"A2000","THS_HD","HU","2017-01-01",870
"A2000","THS_HD","HU1","2017-01-01",79
"A2000","THS_HD","HU10","2017-01-01",79
"A2000","THS_HD","HU11","2017-01-01",7
"A2000","THS_HD","HU12","2017-01-01",72
"A2000","THS_HD","HU2","2017-01-01",334
"A2000","THS_HD","HU21","2017-01-01",112
"A2000","THS_HD","HU22","2017-01-01",116
"A2000","THS_HD","HU23","2017-01-01",106
"A2000","THS_HD","HU3","2017-01-01",457
"A2000","THS_HD","HU31","2017-01-01",84
"A2000","THS_HD","HU32","2017-01-01",196
"A2000","THS_HD","HU33","2017-01-01",177
"A2000","THS_HD","IE","2017-01-01",6673.59
"A2000","THS_HD","IE0","2017-01-01",6673.59
"A2000","THS_HD","IE04","2017-01-01",1602.8
"A2000","THS_HD","IE05","2017-01-01",3588.08
"A2000","THS_HD","IE06","2017-01-01",1482.72
"A2000","THS_HD","IS","2017-01-01",80.9
"A2000","THS_HD","IS0","2017-01-01",80.9
"A2000","THS_HD","IS00","2017-01-01",80.9
"A2000","THS_HD","IT","2017-01-01",6349.81
"A2000","THS_HD","ITC","2017-01-01",2278.41
"A2000","THS_HD","ITC1","2017-01-01",780.96
"A2000","THS_HD","ITC2","2017-01-01",29.36
"A2000","THS_HD","ITC3","2017-01-01",16.43
"A2000","THS_HD","ITC4","2017-01-01",1451.67
"A2000","THS_HD","ITF","2017-01-01",1108.62
"A2000","THS_HD","ITF1","2017-01-01",67.39
"A2000","THS_HD","ITF2","2017-01-01",58.47
"A2000","THS_HD","ITF3","2017-01-01",513.55
"A2000","THS_HD","ITF4","2017-01-01",232.18
"A2000","THS_HD","ITF5","2017-01-01",102.29
"A2000","THS_HD","ITF6","2017-01-01",134.74
"A2000","THS_HD","ITG","2017-01-01",639
"A2000","THS_HD","ITG1","2017-01-01",367.98
"A2000","THS_HD","ITG2","2017-01-01",271.02
"A2000","THS_HD","ITH","2017-01-01",1848.46
"A2000","THS_HD","ITH1","2017-01-01",151.26
"A2000","THS_HD","ITH2","2017-01-01",50.63
"A2000","THS_HD","ITH3","2017-01-01",836.85
"A2000","THS_HD","ITH4","2017-01-01",128.31
"A2000","THS_HD","ITH5","2017-01-01",681.42
"A2000","THS_HD","ITI","2017-01-01",475.32
"A2000","THS_HD","ITI1","2017-01-01",82.08
"A2000","THS_HD","ITI2","2017-01-01",53.43
"A2000","THS_HD","ITI3","2017-01-01",58.46
"A2000","THS_HD","ITI4","2017-01-01",281.35
"A2000","THS_HD","LT","2017-01-01",676.9
"A2000","THS_HD","LT0","2017-01-01",676.3
"A2000","THS_HD","LT00","2017-01-01",676.3
"A2000","THS_HD","LT01","2017-01-01",30.4
"A2000","THS_HD","LT02","2017-01-01",646.5
"A2000","THS_HD","LU","2017-01-01",198.07
"A2000","THS_HD","LU0","2017-01-01",198.07
"A2000","THS_HD","LU00","2017-01-01",198.07
"A2000","THS_HD","LV","2017-01-01",405.82
"A2000","THS_HD","LV0","2017-01-01",405.82
"A2000","THS_HD","LV00","2017-01-01",405.82
"A2000","THS_HD","ME","2017-01-01",87
"A2000","THS_HD","ME0","2017-01-01",87
"A2000","THS_HD","ME00","2017-01-01",87
"A2000","THS_HD","MK","2017-01-01",255
"A2000","THS_HD","MK0","2017-01-01",255
"A2000","THS_HD","MK00","2017-01-01",255
"A2000","THS_HD","MT","2017-01-01",14.18
"A2000","THS_HD","MT0","2017-01-01",14.18
"A2000","THS_HD","MT00","2017-01-01",14.18
"A2000","THS_HD","NL","2017-01-01",4030
"A2000","THS_HD","NL1","2017-01-01",1006
"A2000","THS_HD","NL11","2017-01-01",208
"A2000","THS_HD","NL12","2017-01-01",559
"A2000","THS_HD","NL13","2017-01-01",240
"A2000","THS_HD","NL2","2017-01-01",1607
"A2000","THS_HD","NL21","2017-01-01",639
"A2000","THS_HD","NL22","2017-01-01",896
"A2000","THS_HD","NL23","2017-01-01",72
"A2000","THS_HD","NL3","2017-01-01",605
"A2000","THS_HD","NL31","2017-01-01",195
"A2000","THS_HD","NL32","2017-01-01",166
"A2000","THS_HD","NL33","2017-01-01",188
"A2000","THS_HD","NL34","2017-01-01",57
"A2000","THS_HD","NL4","2017-01-01",811
"A2000","THS_HD","NL41","2017-01-01",667
"A2000","THS_HD","NL42","2017-01-01",145
"A2000","THS_HD","PL","2017-01-01",6035.7
"A2000","THS_HD","PL2","2017-01-01",282.8
"A2000","THS_HD","PL21","2017-01-01",162.6
"A2000","THS_HD","PL22","2017-01-01",120.1
"A2000","THS_HD","PL4","2017-01-01",1169.5
"A2000","THS_HD","PL41","2017-01-01",999.3
"A2000","THS_HD","PL42","2017-01-01",92.5
"A2000","THS_HD","PL43","2017-01-01",77.6
"A2000","THS_HD","PL5","2017-01-01",223.1
"A2000","THS_HD","PL51","2017-01-01",100.3
"A2000","THS_HD","PL52","2017-01-01",122.9
"A2000","THS_HD","PL6","2017-01-01",1181.1
"A2000","THS_HD","PL61","2017-01-01",518.7
"A2000","THS_HD","PL62","2017-01-01",452.2
"A2000","THS_HD","PL63","2017-01-01",210.2
"A2000","THS_HD","PL7","2017-01-01",621.9
"A2000","THS_HD","PL71","2017-01-01",465
"A2000","THS_HD","PL72","2017-01-01",157
"A2000","THS_HD","PL8","2017-01-01",1435.1
"A2000","THS_HD","PL81","2017-01-01",361.7
"A2000","THS_HD","PL82","2017-01-01",80.5
"A2000","THS_HD","PL84","2017-01-01",992.8
"A2000","THS_HD","PL9","2017-01-01",1122.3
"A2000","THS_HD","PL91","2017-01-01",57
"A2000","THS_HD","PL92","2017-01-01",1065.3
"A2000","THS_HD","PT","2017-01-01",1670.02
"A2000","THS_HD","PT1","2017-01-01",1388.03
"A2000","THS_HD","PT11","2017-01-01",315.05
"A2000","THS_HD","PT15","2017-01-01",9.87
"A2000","THS_HD","PT16","2017-01-01",198.32
"A2000","THS_HD","PT17","2017-01-01",88.02
"A2000","THS_HD","PT18","2017-01-01",776.77
"A2000","THS_HD","PT2","2017-01-01",278.19
"A2000","THS_HD","PT20","2017-01-01",278.19
"A2000","THS_HD","PT3","2017-01-01",3.8
"A2000","THS_HD","PT30","2017-01-01",3.8
"A2000","THS_HD","RO","2017-01-01",2011.1
"A2000","THS_HD","RO1","2017-01-01",713.6
"A2000","THS_HD","RO11","2017-01-01",366.2
"A2000","THS_HD","RO12","2017-01-01",347.4
"A2000","THS_HD","RO2","2017-01-01",729.4
"A2000","THS_HD","RO21","2017-01-01",499.7
"A2000","THS_HD","RO22","2017-01-01",229.7
"A2000","THS_HD","RO3","2017-01-01",232.6
"A2000","THS_HD","RO31","2017-01-01",225.7
"A2000","THS_HD","RO32","2017-01-01",6.9
"A2000","THS_HD","RO4","2017-01-01",335.5
"A2000","THS_HD","RO41","2017-01-01",178.2
"A2000","THS_HD","RO42","2017-01-01",157.3
"A2000","THS_HD","RS","2017-01-01",899
"A2000","THS_HD","RS1","2017-01-01",308
"A2000","THS_HD","RS11","2017-01-01",48
"A2000","THS_HD","RS12","2017-01-01",260
"A2000","THS_HD","RS2","2017-01-01",591
"A2000","THS_HD","RS21","2017-01-01",412
"A2000","THS_HD","RS22","2017-01-01",179
"A2000","THS_HD","SE","2017-01-01",1448.59
"A2000","THS_HD","SE1","2017-01-01",258.15
"A2000","THS_HD","SE11","2017-01-01",16.44
"A2000","THS_HD","SE12","2017-01-01",241.71
"A2000","THS_HD","SE2","2017-01-01",961.68
"A2000","THS_HD","SE21","2017-01-01",391.91
"A2000","THS_HD","SE22","2017-01-01",229.18
"A2000","THS_HD","SE23","2017-01-01",340.59
"A2000","THS_HD","SE3","2017-01-01",228.76
"A2000","THS_HD","SE31","2017-01-01",121.1
"A2000","THS_HD","SE32","2017-01-01",53.76
"A2000","THS_HD","SE33","2017-01-01",53.91
"A2000","THS_HD","SI","2017-01-01",479.61
"A2000","THS_HD","SI03","2017-01-01",333.99
"A2000","THS_HD","SI04","2017-01-01",145.62
"A2000","THS_HD","SK","2017-01-01",439.83
"A2000","THS_HD","SK0","2017-01-01",439.89
"A2000","THS_HD","SK01","2017-01-01",14.28
"A2000","THS_HD","SK02","2017-01-01",154.48
"A2000","THS_HD","SK03","2017-01-01",139.99
"A2000","THS_HD","SK04","2017-01-01",131.08
"A2000","THS_HD","TR","2017-01-01",16105.03
"A2000","THS_HD","UK","2017-01-01",9787
"A2000","THS_HD","UKC","2017-01-01",254
"A2000","THS_HD","UKD","2017-01-01",948
"A2000","THS_HD","UKE","2017-01-01",543
"A2000","THS_HD","UKF","2017-01-01",492
"A2000","THS_HD","UKG","2017-01-01",722
"A2000","THS_HD","UKH","2017-01-01",191
"A2000","THS_HD","UKI","2017-01-01",0
"A2000","THS_HD","UKJ","2017-01-01",409
"A2000","THS_HD","UKK","2017-01-01",1787
"A2000","THS_HD","UKL","2017-01-01",1123
"A2000","THS_HD","UKM","2017-01-01",1694
"A2000","THS_HD","UKN","2017-01-01",1623
"A2000","THS_HD","UKN0","2017-01-01",1627
"A2000","THS_HD","FR2","2016-01-01",5196
"A2000","THS_HD","FR3","2016-01-01",694
"A2000","THS_HD","FR30","2016-01-01",694
"A2000","THS_HD","FR4","2016-01-01",1722
"A2000","THS_HD","FR5","2016-01-01",5283
"A2000","THS_HD","FR6","2016-01-01",2970
"A2000","THS_HD","FR7","2016-01-01",2611
"A2000","THS_HD","FR8","2016-01-01",352
"A2000","THS_HD","FRA","2016-01-01",148
"A2000","THS_HD","IE01","2016-01-01",2510.33
"A2000","THS_HD","IE02","2016-01-01",4103.1
"A2000","THS_HD","PL1","2016-01-01",1571.7
"A2000","THS_HD","PL11","2016-01-01",473.2
"A2000","THS_HD","PL12","2016-01-01",1098.5
"A2000","THS_HD","PL3","2016-01-01",1582.5
"A2000","THS_HD","PL31","2016-01-01",371.8
"A2000","THS_HD","PL32","2016-01-01",84.4
"A2000","THS_HD","PL33","2016-01-01",166.5
"A2000","THS_HD","PL34","2016-01-01",959.8
