"ISO","NODEI","NODEJ","LONFR","LATFR","LONTO","LATTO","PrdMIG","Iteration","BIN"
"BLZ",3,1,-88.35363639,17.52900533,-88.25737932,18.21891094,70.58856325,1,"Bin 1"
"BLZ",4,1,-88.35363639,17.52900533,-88.7385949,17.84069332,76.41886227,1,"Bin 1"
"BLZ",5,1,-88.35363639,17.52900533,-88.44504054,16.85973031,68.92832951,1,"Bin 1"
"BLZ",6,1,-88.35363639,17.52900533,-88.89070598,16.34661251,45.28833535,1,"Bin 1"
"BLZ",1,2,-88.86617486,17.11627085,-88.35363639,17.52900533,69.88566266,1,"Bin 1"
"BLZ",3,2,-88.86617486,17.11627085,-88.25737932,18.21891094,40.50046572,1,"Bin 1"
"BLZ",4,2,-88.86617486,17.11627085,-88.7385949,17.84069332,45.6831768,1,"Bin 1"
"BLZ",5,2,-88.86617486,17.11627085,-88.44504054,16.85973031,43.82128796,1,"Bin 1"
"BLZ",6,2,-88.86617486,17.11627085,-88.89070598,16.34661251,30.08798557,1,"Bin 1"
"BLZ",1,3,-88.25737932,18.21891094,-88.35363639,17.52900533,87.75067607,1,"Bin 1"
"BLZ",4,3,-88.25737932,18.21891094,-88.7385949,17.84069332,58.89284137,1,"Bin 1"
"BLZ",5,3,-88.25737932,18.21891094,-88.44504054,16.85973031,49.06006096,1,"Bin 1"
"BLZ",6,3,-88.25737932,18.21891094,-88.89070598,16.34661251,32.30106255,1,"Bin 1"
"BLZ",1,4,-88.7385949,17.84069332,-88.35363639,17.52900533,81.62862977,1,"Bin 1"
"BLZ",3,4,-88.7385949,17.84069332,-88.25737932,18.21891094,49.9162565,1,"Bin 1"
"BLZ",5,4,-88.7385949,17.84069332,-88.44504054,16.85973031,46.50469695,1,"Bin 1"
"BLZ",6,4,-88.7385949,17.84069332,-88.89070598,16.34661251,31.11166498,1,"Bin 1"
"BLZ",1,5,-88.44504054,16.85973031,-88.35363639,17.52900533,107.3931556,1,"Bin 1"
"BLZ",3,5,-88.44504054,16.85973031,-88.25737932,18.21891094,60.63673449,1,"Bin 1"
"BLZ",4,5,-88.44504054,16.85973031,-88.7385949,17.84069332,66.89062981,1,"Bin 1"
"BLZ",6,5,-88.44504054,16.85973031,-88.89070598,16.34661251,47.08917393,1,"Bin 1"
"BLZ",1,6,-88.89070598,16.34661251,-88.35363639,17.52900533,83.84991923,1,"Bin 1"
"BLZ",3,6,-88.89070598,16.34661251,-88.25737932,18.21891094,47.45692791,1,"Bin 1"
"BLZ",4,6,-88.89070598,16.34661251,-88.7385949,17.84069332,53.19751157,1,"Bin 1"
"BLZ",5,6,-88.89070598,16.34661251,-88.44504054,16.85973031,55.20985494,1,"Bin 1"
"BOL",900,101,-67.31024054,-11.07975497,-65.32139438,-18.84782587,118.0494767,2,"Bin 1"
"BOL",101,102,-65.32139438,-18.84782587,-64.47216619,-20.00682164,70.98137761,2,"Bin 1"
"BOL",103,102,-64.75520521,-18.96055212,-64.47216619,-20.00682164,64.45908509,2,"Bin 1"
"BOL",105,102,-64.05447988,-20.27678601,-64.47216619,-20.00682164,69.00254783,2,"Bin 1"
"BOL",106,102,-64.96032087,-19.15317673,-64.47216619,-20.00682164,64.07598859,2,"Bin 1"
"BOL",107,102,-64.91821581,-20.36558838,-64.47216619,-20.00682164,67.11839534,2,"Bin 1"
"BOL",109,102,-64.79364263,-20.95179741,-64.47216619,-20.00682164,62.30957012,2,"Bin 1"
"BOL",110,102,-63.25126942,-20.49538569,-64.47216619,-20.00682164,59.28404361,2,"Bin 1"
"BOL",199,102,-64.30281335,-19.26069473,-64.47216619,-20.00682164,61.97496047,2,"Bin 1"
"BOL",200,102,-68.14705533,-15.18084593,-64.47216619,-20.00682164,69.6218916,2,"Bin 1"
"BOL",301,102,-66.14444159,-17.39605855,-64.47216619,-20.00682164,83.66578415,2,"Bin 1"
"BOL",302,102,-64.88450524,-18.3029274,-64.47216619,-20.00682164,52.38329179,2,"Bin 1"
"BOL",303,102,-66.6316582,-16.65645929,-64.47216619,-20.00682164,38.25901512,2,"Bin 1"
"BOL",304,102,-65.95806567,-17.75489907,-64.47216619,-20.00682164,45.89941175,2,"Bin 1"
"BOL",305,102,-65.64066351,-17.59060263,-64.47216619,-20.00682164,45.57202846,2,"Bin 1"
"BOL",307,102,-66.24302578,-17.70354662,-64.47216619,-20.00682164,43.55352851,2,"Bin 1"
"BOL",308,102,-65.96197272,-17.57619446,-64.47216619,-20.00682164,43.58039629,2,"Bin 1"
"BOL",309,102,-66.34361626,-17.31646566,-64.47216619,-20.00682164,47.76634768,2,"Bin 1"
"BOL",310,102,-65.65458348,-16.71383576,-64.47216619,-20.00682164,40.05059398,2,"Bin 1"
"BOL",311,102,-66.69203003,-17.56746666,-64.47216619,-20.00682164,38.7473548,2,"Bin 1"
"BOL",312,102,-64.91032787,-17.20726199,-64.47216619,-20.00682164,40.78726478,2,"Bin 1"
"BOL",313,102,-65.51186968,-17.98928119,-64.47216619,-20.00682164,43.32365023,2,"Bin 1"
"BOL",314,102,-65.84538906,-17.54253278,-64.47216619,-20.00682164,40.98129423,2,"Bin 1"
"BOL",316,102,-65.45776168,-17.2501722,-64.47216619,-20.00682164,38.80484402,2,"Bin 1"
"BOL",399,102,-66.5755431,-17.88533028,-64.47216619,-20.00682164,38.13886505,2,"Bin 1"
"BOL",400,102,-67.7036216,-18.63899849,-64.47216619,-20.00682164,37.20579571,2,"Bin 1"
"BOL",500,102,-66.71939717,-20.54835797,-64.47216619,-20.00682164,76.63037193,2,"Bin 1"
"BOL",601,102,-64.61511427,-21.58376116,-64.47216619,-20.00682164,48.8248619,2,"Bin 1"
"BOL",603,102,-63.17913525,-21.53767686,-64.47216619,-20.00682164,42.19465549,2,"Bin 1"
"BOL",605,102,-64.8816751,-21.26317015,-64.47216619,-20.00682164,44.84588083,2,"Bin 1"
"BOL",606,102,-64.10427651,-21.44026497,-64.47216619,-20.00682164,43.35351222,2,"Bin 1"
"BOL",699,102,-64.70108768,-22.04568712,-64.47216619,-20.00682164,39.99693635,2,"Bin 1"
"BOL",700,102,-61.50721024,-17.23821865,-64.47216619,-20.00682164,67.02417231,2,"Bin 1"
"BOL",800,102,-65.25108194,-13.83142229,-64.47216619,-20.00682164,22.50010401,2,"Bin 1"
"BOL",900,102,-67.31024054,-11.07975497,-64.47216619,-20.00682164,14.17739078,2,"Bin 1"
"BOL",101,103,-65.32139438,-18.84782587,-64.75520521,-18.96055212,89.74609852,2,"Bin 1"
"BOL",102,103,-64.47216619,-20.00682164,-64.75520521,-18.96055212,72.15986591,2,"Bin 1"
"BOL",105,103,-64.05447988,-20.27678601,-64.75520521,-18.96055212,67.66656623,2,"Bin 1"
"BOL",106,103,-64.96032087,-19.15317673,-64.75520521,-18.96055212,79.21010843,2,"Bin 1"
"BOL",107,103,-64.91821581,-20.36558838,-64.75520521,-18.96055212,67.05272883,2,"Bin 1"
"BOL",109,103,-64.79364263,-20.95179741,-64.75520521,-18.96055212,61.07062549,2,"Bin 1"
"BOL",110,103,-63.25126942,-20.49538569,-64.75520521,-18.96055212,59.3648269,2,"Bin 1"
"BOL",199,103,-64.30281335,-19.26069473,-64.75520521,-18.96055212,72.83047531,2,"Bin 1"
"BOL",200,103,-68.14705533,-15.18084593,-64.75520521,-18.96055212,90.59070704,2,"Bin 1"
"BOL",301,103,-66.14444159,-17.39605855,-64.75520521,-18.96055212,109.2354617,2,"Bin 1"
"BOL",302,103,-64.88450524,-18.3029274,-64.75520521,-18.96055212,69.05380306,2,"Bin 1"
"BOL",303,103,-66.6316582,-16.65645929,-64.75520521,-18.96055212,49.96417431,2,"Bin 1"
"BOL",304,103,-65.95806567,-17.75489907,-64.75520521,-18.96055212,59.80097741,2,"Bin 1"
"BOL",305,103,-65.64066351,-17.59060263,-64.75520521,-18.96055212,59.83113827,2,"Bin 1"
"BOL",307,103,-66.24302578,-17.70354662,-64.75520521,-18.96055212,56.45790584,2,"Bin 1"
"BOL",308,103,-65.96197272,-17.57619446,-64.75520521,-18.96055212,56.92451828,2,"Bin 1"
"BOL",309,103,-66.34361626,-17.31646566,-64.75520521,-18.96055212,62.19801674,2,"Bin 1"
"BOL",310,103,-65.65458348,-16.71383576,-64.75520521,-18.96055212,52.75829434,2,"Bin 1"
"BOL",311,103,-66.69203003,-17.56746666,-64.75520521,-18.96055212,49.91403211,2,"Bin 1"
"BOL",312,103,-64.91032787,-17.20726199,-64.75520521,-18.96055212,53.05555812,2,"Bin 1"
"BOL",313,103,-65.51186968,-17.98928119,-64.75520521,-18.96055212,56.09209706,2,"Bin 1"
"BOL",314,103,-65.84538906,-17.54253278,-64.75520521,-18.96055212,53.01270754,2,"Bin 1"
"BOL",316,103,-65.45776168,-17.2501722,-64.75520521,-18.96055212,50.50184904,2,"Bin 1"
"BOL",399,103,-66.5755431,-17.88533028,-64.75520521,-18.96055212,48.28421032,2,"Bin 1"
"BOL",400,103,-67.7036216,-18.63899849,-64.75520521,-18.96055212,44.95587822,2,"Bin 1"
"BOL",500,103,-66.71939717,-20.54835797,-64.75520521,-18.96055212,83.15988417,2,"Bin 1"
"BOL",601,103,-64.61511427,-21.58376116,-64.75520521,-18.96055212,47.55095899,2,"Bin 1"
"BOL",603,103,-63.17913525,-21.53767686,-64.75520521,-18.96055212,41.22123559,2,"Bin 1"
"BOL",605,103,-64.8816751,-21.26317015,-64.75520521,-18.96055212,43.98670841,2,"Bin 1"
"BOL",606,103,-64.10427651,-21.44026497,-64.75520521,-18.96055212,42.00950814,2,"Bin 1"
"BOL",699,103,-64.70108768,-22.04568712,-64.75520521,-18.96055212,38.99246999,2,"Bin 1"
"BOL",700,103,-61.50721024,-17.23821865,-64.75520521,-18.96055212,79.61560126,2,"Bin 1"
"BOL",800,103,-65.25108194,-13.83142229,-64.75520521,-18.96055212,29.25535604,2,"Bin 1"
"BOL",900,103,-67.31024054,-11.07975497,-64.75520521,-18.96055212,18.45521759,2,"Bin 1"
"BOL",101,105,-65.32139438,-18.84782587,-64.05447988,-20.27678601,50.53859539,2,"Bin 1"
"BOL",102,105,-64.47216619,-20.00682164,-64.05447988,-20.27678601,52.19522034,2,"Bin 1"
"BOL",103,105,-64.75520521,-18.96055212,-64.05447988,-20.27678601,45.18637914,2,"Bin 1"
"BOL",106,105,-64.96032087,-19.15317673,-64.05447988,-20.27678601,45.1461008,2,"Bin 1"
"BOL",107,105,-64.91821581,-20.36558838,-64.05447988,-20.27678601,48.44668708,2,"Bin 1"
"BOL",109,105,-64.79364263,-20.95179741,-64.05447988,-20.27678601,46.78790426,2,"Bin 1"
"BOL",110,105,-63.25126942,-20.49538569,-64.05447988,-20.27678601,47.27947948,2,"Bin 1"
"BOL",199,105,-64.30281335,-19.26069473,-64.05447988,-20.27678601,45.19096862,2,"Bin 1"
"BOL",200,105,-68.14705533,-15.18084593,-64.05447988,-20.27678601,49.5747971,2,"Bin 1"
"BOL",301,105,-66.14444159,-17.39605855,-64.05447988,-20.27678601,59.68459571,2,"Bin 1"
"BOL",302,105,-64.88450524,-18.3029274,-64.05447988,-20.27678601,37.6862459,2,"Bin 1"
"BOL",303,105,-66.6316582,-16.65645929,-64.05447988,-20.27678601,27.27378817,2,"Bin 1"
"BOL",304,105,-65.95806567,-17.75489907,-64.05447988,-20.27678601,32.71141958,2,"Bin 1"
"BOL",305,105,-65.64066351,-17.59060263,-64.05447988,-20.27678601,32.58565341,2,"Bin 1"
"BOL",307,105,-66.24302578,-17.70354662,-64.05447988,-20.27678601,30.99446892,2,"Bin 1"
"BOL",308,105,-65.96197272,-17.57619446,-64.05447988,-20.27678601,31.08199031,2,"Bin 1"
"BOL",309,105,-66.34361626,-17.31646566,-64.05447988,-20.27678601,34.02787191,2,"Bin 1"
"BOL",310,105,-65.65458348,-16.71383576,-64.05447988,-20.27678601,28.73714814,2,"Bin 1"
"BOL",311,105,-66.69203003,-17.56746666,-64.05447988,-20.27678601,27.53570195,2,"Bin 1"
"BOL",312,105,-64.91032787,-17.20726199,-64.05447988,-20.27678601,29.46561549,2,"Bin 1"
"BOL",313,105,-65.51186968,-17.98928119,-64.05447988,-20.27678601,30.9502833,2,"Bin 1"
"BOL",314,105,-65.84538906,-17.54253278,-64.05447988,-20.27678601,29.25666467,2,"Bin 1"
"BOL",316,105,-65.45776168,-17.2501722,-64.05447988,-20.27678601,27.83813077,2,"Bin 1"
"BOL",399,105,-66.5755431,-17.88533028,-64.05447988,-20.27678601,27.08791153,2,"Bin 1"
"BOL",400,105,-67.7036216,-18.63899849,-64.05447988,-20.27678601,26.42071407,2,"Bin 1"
"BOL",500,105,-66.71939717,-20.54835797,-64.05447988,-20.27678601,55.44245159,2,"Bin 1"
"BOL",601,105,-64.61511427,-21.58376116,-64.05447988,-20.27678601,37.87367109,2,"Bin 1"
"BOL",603,105,-63.17913525,-21.53767686,-64.05447988,-20.27678601,33.98842115,2,"Bin 1"
"BOL",605,105,-64.8816751,-21.26317015,-64.05447988,-20.27678601,34.23877295,2,"Bin 1"
"BOL",606,105,-64.10427651,-21.44026497,-64.05447988,-20.27678601,34.26215329,2,"Bin 1"
"BOL",699,105,-64.70108768,-22.04568712,-64.05447988,-20.27678601,31.05017666,2,"Bin 1"
"BOL",700,105,-61.50721024,-17.23821865,-64.05447988,-20.27678601,51.25867463,2,"Bin 1"
"BOL",800,105,-65.25108194,-13.83142229,-64.05447988,-20.27678601,16.29203811,2,"Bin 1"
"BOL",900,105,-67.31024054,-11.07975497,-64.05447988,-20.27678601,10.18790484,2,"Bin 1"
"BOL",101,106,-65.32139438,-18.84782587,-64.96032087,-19.15317673,64.00202914,2,"Bin 1"
"BOL",102,106,-64.47216619,-20.00682164,-64.96032087,-19.15317673,51.58921331,2,"Bin 1"
"BOL",103,106,-64.75520521,-18.96055212,-64.96032087,-19.15317673,56.3043919,2,"Bin 1"
"BOL",105,106,-64.05447988,-20.27678601,-64.96032087,-19.15317673,47.49607308,2,"Bin 1"
"BOL",107,106,-64.91821581,-20.36558838,-64.96032087,-19.15317673,48.5403844,2,"Bin 1"
"BOL",109,106,-64.79364263,-20.95179741,-64.96032087,-19.15317673,44.1232726,2,"Bin 1"
"BOL",110,106,-63.25126942,-20.49538569,-64.96032087,-19.15317673,41.26534493,2,"Bin 1"
"BOL",199,106,-64.30281335,-19.26069473,-64.96032087,-19.15317673,49.928104,2,"Bin 1"
"BOL",200,106,-68.14705533,-15.18084593,-64.96032087,-19.15317673,62.83765942,2,"Bin 1"
"BOL",301,106,-66.14444159,-17.39605855,-64.96032087,-19.15317673,75.62422261,2,"Bin 1"
"BOL",302,106,-64.88450524,-18.3029274,-64.96032087,-19.15317673,46.85676341,2,"Bin 1"
"BOL",303,106,-66.6316582,-16.65645929,-64.96032087,-19.15317673,34.56382117,2,"Bin 1"
"BOL",304,106,-65.95806567,-17.75489907,-64.96032087,-19.15317673,41.46333272,2,"Bin 1"
"BOL",305,106,-65.64066351,-17.59060263,-64.96032087,-19.15317673,41.16956111,2,"Bin 1"
"BOL",307,106,-66.24302578,-17.70354662,-64.96032087,-19.15317673,39.2857147,2,"Bin 1"
"BOL",308,106,-65.96197272,-17.57619446,-64.96032087,-19.15317673,39.38114059,2,"Bin 1"
"BOL",309,106,-66.34361626,-17.31646566,-64.96032087,-19.15317673,43.13579242,2,"Bin 1"
"BOL",310,106,-65.65458348,-16.71383576,-64.96032087,-19.15317673,36.10481982,2,"Bin 1"
"BOL",311,106,-66.69203003,-17.56746666,-64.96032087,-19.15317673,34.85393837,2,"Bin 1"
"BOL",312,106,-64.91032787,-17.20726199,-64.96032087,-19.15317673,36.42448462,2,"Bin 1"
"BOL",313,106,-65.51186968,-17.98928119,-64.96032087,-19.15317673,39.14666528,2,"Bin 1"
"BOL",314,106,-65.84538906,-17.54253278,-64.96032087,-19.15317673,37.03576104,2,"Bin 1"
"BOL",316,106,-65.45776168,-17.2501722,-64.96032087,-19.15317673,34.97172754,2,"Bin 1"
"BOL",399,106,-66.5755431,-17.88533028,-64.96032087,-19.15317673,34.23160223,2,"Bin 1"
"BOL",400,106,-67.7036216,-18.63899849,-64.96032087,-19.15317673,32.38738646,2,"Bin 1"
"BOL",500,106,-66.71939717,-20.54835797,-64.96032087,-19.15317673,60.80396149,2,"Bin 1"
"BOL",601,106,-64.61511427,-21.58376116,-64.96032087,-19.15317673,34.30012971,2,"Bin 1"
"BOL",603,106,-63.17913525,-21.53767686,-64.96032087,-19.15317673,29.26766661,2,"Bin 1"
"BOL",605,106,-64.8816751,-21.26317015,-64.96032087,-19.15317673,31.81690339,2,"Bin 1"
"BOL",606,106,-64.10427651,-21.44026497,-64.96032087,-19.15317673,30.1167337,2,"Bin 1"
"BOL",699,106,-64.70108768,-22.04568712,-64.96032087,-19.15317673,28.15956905,2,"Bin 1"
"BOL",700,106,-61.50721024,-17.23821865,-64.96032087,-19.15317673,54.08614602,2,"Bin 1"
"BOL",800,106,-65.25108194,-13.83142229,-64.96032087,-19.15317673,20.10992804,2,"Bin 1"
"BOL",900,106,-67.31024054,-11.07975497,-64.96032087,-19.15317673,12.77387966,2,"Bin 1"
"BOL",101,107,-65.32139438,-18.84782587,-64.91821581,-20.36558838,132.4984671,2,"Bin 1"
"BOL",102,107,-64.47216619,-20.00682164,-64.91821581,-20.36558838,131.5459021,2,"Bin 1"
"BOL",103,107,-64.75520521,-18.96055212,-64.91821581,-20.36558838,116.0202402,2,"Bin 1"
"BOL",105,107,-64.05447988,-20.27678601,-64.91821581,-20.36558838,124.0666572,2,"Bin 1"
"BOL",106,107,-64.96032087,-19.15317673,-64.91821581,-20.36558838,116.7790444,2,"Bin 1"
"BOL",109,107,-64.79364263,-20.95179741,-64.91821581,-20.36558838,125.3548704,2,"Bin 1"
"BOL",110,107,-63.25126942,-20.49538569,-64.91821581,-20.36558838,108.0758266,2,"Bin 1"
"BOL",199,107,-64.30281335,-19.26069473,-64.91821581,-20.36558838,111.8720217,2,"Bin 1"
"BOL",200,107,-68.14705533,-15.18084593,-64.91821581,-20.36558838,133.199275,2,"Bin 1"
"BOL",301,107,-66.14444159,-17.39605855,-64.91821581,-20.36558838,158.5680578,2,"Bin 1"
"BOL",302,107,-64.88450524,-18.3029274,-64.91821581,-20.36558838,96.78611544,2,"Bin 1"
"BOL",303,107,-66.6316582,-16.65645929,-64.91821581,-20.36558838,72.58972392,2,"Bin 1"
"BOL",304,107,-65.95806567,-17.75489907,-64.91821581,-20.36558838,86.93847366,2,"Bin 1"
"BOL",305,107,-65.64066351,-17.59060263,-64.91821581,-20.36558838,85.53835077,2,"Bin 1"
"BOL",307,107,-66.24302578,-17.70354662,-64.91821581,-20.36558838,82.96351241,2,"Bin 1"
"BOL",308,107,-65.96197272,-17.57619446,-64.91821581,-20.36558838,82.38476145,2,"Bin 1"
