"animals","unit","geo","time","values"
"A4100","THS_HD","SE3","2017-01-01",88.15
"A4100","THS_HD","SE31","2017-01-01",55.53
"A4100","THS_HD","SE32","2017-01-01",15.62
"A4100","THS_HD","SE33","2017-01-01",17
"A4100","THS_HD","SK","2017-01-01",365.34
"A4100","THS_HD","SK0","2017-01-01",365.22
"A4100","THS_HD","SK01","2017-01-01",1.4
"A4100","THS_HD","SK02","2017-01-01",45.66
"A4100","THS_HD","SK03","2017-01-01",200.81
"A4100","THS_HD","SK04","2017-01-01",117.46
"A4100","THS_HD","TR","2017-01-01",33677.64
"A4100","THS_HD","UK","2017-01-01",23239
"A4100","THS_HD","UKC","2017-01-01",1419
"A4100","THS_HD","UKD","2017-01-01",2204
"A4100","THS_HD","UKE","2017-01-01",1557
"A4100","THS_HD","UKF","2017-01-01",907
"A4100","THS_HD","UKG","2017-01-01",1616
"A4100","THS_HD","UKH","2017-01-01",246
"A4100","THS_HD","UKI","2017-01-01",0
"A4100","THS_HD","UKJ","2017-01-01",925
"A4100","THS_HD","UKK","2017-01-01",2360
"A4100","THS_HD","UKL","2017-01-01",5718
"A4100","THS_HD","UKM","2017-01-01",4906
"A4100","THS_HD","UKN","2017-01-01",1381
"A4100","THS_HD","UKN0","2017-01-01",1402
"A4100","THS_HD","BE","2016-01-01",86.23
"A4100","THS_HD","BE1","2016-01-01",0.08
"A4100","THS_HD","BE10","2016-01-01",0.08
"A4100","THS_HD","BE2","2016-01-01",46.82
"A4100","THS_HD","BE21","2016-01-01",8.26
"A4100","THS_HD","BE22","2016-01-01",6.39
"A4100","THS_HD","BE23","2016-01-01",8.83
"A4100","THS_HD","BE24","2016-01-01",7.34
"A4100","THS_HD","BE25","2016-01-01",15.99
"A4100","THS_HD","BE3","2016-01-01",39.33
"A4100","THS_HD","BE31","2016-01-01",1.92
"A4100","THS_HD","BE32","2016-01-01",7.29
"A4100","THS_HD","BE33","2016-01-01",8.98
"A4100","THS_HD","BE34","2016-01-01",11.45
"A4100","THS_HD","BE35","2016-01-01",9.69
"A4100","THS_HD","FR2","2016-01-01",766
"A4100","THS_HD","FR3","2016-01-01",47
"A4100","THS_HD","FR30","2016-01-01",47
"A4100","THS_HD","FR4","2016-01-01",289
"A4100","THS_HD","FR5","2016-01-01",777
"A4100","THS_HD","FR6","2016-01-01",3129
"A4100","THS_HD","FR7","2016-01-01",870
"A4100","THS_HD","FR8","2016-01-01",1254
"A4100","THS_HD","FRA","2016-01-01",15
"A4100","THS_HD","IE01","2016-01-01",1925.83
"A4100","THS_HD","IE02","2016-01-01",1512.4
