"state","year","incidence"
"MASSACHUSETTS","1948",4.02
"MASSACHUSETTS","1949",38.10999999999999
"MASSACHUSETTS","1950",10.870000000000003
"MASSACHUSETTS","1951",6.299999999999998
"MASSACHUSETTS","1952",10.490000000000002
"MASSACHUSETTS","1953",13.07
"MASSACHUSETTS","1954",21.409999999999993
"MASSACHUSETTS","1955",72.63999999999999
"MASSACHUSETTS","1956",2.2400000000000007
"MASSACHUSETTS","1957",0.5
"MASSACHUSETTS","1958",0.5800000000000001
"MASSACHUSETTS","1959",1.6
"MASSACHUSETTS","1960",0.7200000000000002
"MASSACHUSETTS","1961",0.31999999999999995
"MASSACHUSETTS","1962",0.13999999999999999
"MASSACHUSETTS","1963",0.06
"MASSACHUSETTS","1968",0.02
"MICHIGAN","1928",1.5400000000000005
"MICHIGAN","1929",3.8000000000000007
"MICHIGAN","1930",4.199999999999999
"MICHIGAN","1931",23.65999999999999
"MICHIGAN","1932",2.3200000000000003
"MICHIGAN","1933",1.9000000000000004
"MICHIGAN","1934",4.749999999999998
"MICHIGAN","1935",12.859999999999994
"MICHIGAN","1936",3.040000000000001
"MICHIGAN","1937",9.2
"MICHIGAN","1938",2.8799999999999994
"MICHIGAN","1939",16.34
"MICHIGAN","1940",20.949999999999996
"MICHIGAN","1941",5.110000000000001
"MICHIGAN","1942",2.479999999999999
"MICHIGAN","1943",4.159999999999999
"MICHIGAN","1944",15.09
"MICHIGAN","1945",4.590000000000001
"MICHIGAN","1946",14.09
"MICHIGAN","1947",11.519999999999998
"MICHIGAN","1948",12.460000000000003
"MICHIGAN","1949",46.11
"MICHIGAN","1950",31.45
"MICHIGAN","1951",22.789999999999996
"MICHIGAN","1952",46.8
"MICHIGAN","1953",33.86
"MICHIGAN","1954",30.869999999999997
"MICHIGAN","1955",14.710000000000004
"MICHIGAN","1956",9.719999999999999
"MICHIGAN","1957",6.770000000000001
"MICHIGAN","1958",16.060000000000002
"MICHIGAN","1959",3.520000000000001
"MICHIGAN","1960",1.1900000000000004
"MICHIGAN","1961",0.49999999999999994
"MICHIGAN","1962",0.28
"MICHIGAN","1963",0.23000000000000004
"MICHIGAN","1964",0.04
"MICHIGAN","1965",0.01
"MICHIGAN","1966",0.01
"MICHIGAN","1967",0.03
"MICHIGAN","1968",0.03
"MINNESOTA","1928",7.779999999999999
"MINNESOTA","1929",1.2000000000000002
"MINNESOTA","1930",14.739999999999998
"MINNESOTA","1931",28.319999999999997
"MINNESOTA","1932",4.169999999999999
"MINNESOTA","1933",11.749999999999996
"MINNESOTA","1934",3.57
"MINNESOTA","1935",2.5599999999999996
"MINNESOTA","1936",1.1200000000000003
"MINNESOTA","1937",12.11
"MINNESOTA","1938",3.7599999999999993
"MINNESOTA","1939",19.439999999999998
"MINNESOTA","1940",10.780000000000001
"MINNESOTA","1941",9.399999999999999
"MINNESOTA","1942",2.98
"MINNESOTA","1943",5.389999999999999
"MINNESOTA","1944",18.829999999999995
"MINNESOTA","1945",9.48
"MINNESOTA","1946",66.81000000000002
"MINNESOTA","1947",17.72
"MINNESOTA","1948",49.55
"MINNESOTA","1949",64.38999999999999
"MINNESOTA","1950",19.689999999999998
"MINNESOTA","1951",19.22
"MINNESOTA","1952",101.96000000000001
"MINNESOTA","1953",73.16999999999997
"MINNESOTA","1954",22.1
"MINNESOTA","1955",16.909999999999997
"MINNESOTA","1956",6.280000000000001
"MINNESOTA","1957",1.5000000000000002
"MINNESOTA","1958",0.9600000000000002
"MINNESOTA","1959",4.109999999999999
"MINNESOTA","1960",1.6400000000000003
"MINNESOTA","1961",0.24
"MINNESOTA","1962",0.21
"MINNESOTA","1963",0.09
"MINNESOTA","1964",0.06
"MINNESOTA","1965",0.03
"MINNESOTA","1966",0.03
"MISSISSIPPI","1928",1.5500000000000003
"MISSISSIPPI","1929",0.7
"MISSISSIPPI","1930",1.9000000000000006
"MISSISSIPPI","1931",1.7500000000000007
"MISSISSIPPI","1932",1.2500000000000004
"MISSISSIPPI","1933",0.44999999999999996
"MISSISSIPPI","1934",1.1500000000000004
"MISSISSIPPI","1935",0.8
"MISSISSIPPI","1936",6.3999999999999995
"MISSISSIPPI","1937",15.820000000000004
"MISSISSIPPI","1938",7.400000000000001
"MISSISSIPPI","1939",1.8500000000000008
"MISSISSIPPI","1940",1.9000000000000012
"MISSISSIPPI","1941",7.07
"MISSISSIPPI","1942",2.8799999999999994
"MISSISSIPPI","1943",1.6900000000000006
"MISSISSIPPI","1944",4.169999999999999
"MISSISSIPPI","1945",4.0200000000000005
"MISSISSIPPI","1946",11.639999999999999
"MISSISSIPPI","1947",4.1899999999999995
"MISSISSIPPI","1948",7.149999999999999
"MISSISSIPPI","1949",17.070000000000004
"MISSISSIPPI","1950",18.290000000000003
"MISSISSIPPI","1951",31.94
"MISSISSIPPI","1952",36.120000000000005
"MISSISSIPPI","1953",16.38
"MISSISSIPPI","1954",25.210000000000008
"MISSISSIPPI","1955",8.74
"MISSISSIPPI","1956",15.179999999999996
"MISSISSIPPI","1957",5.229999999999998
"MISSISSIPPI","1958",5.969999999999999
"MISSISSIPPI","1959",4.07
"MISSISSIPPI","1960",1.7300000000000004
"MISSISSIPPI","1961",1.2700000000000002
"MISSISSIPPI","1962",0.89
"MISSISSIPPI","1963",0.41999999999999993
"MISSISSIPPI","1964",0.04
"MISSISSIPPI","1965",0.04
"MISSISSIPPI","1966",0.12
"MISSISSIPPI","1967",0.08
"MISSOURI","1928",0.7500000000000002
"MISSOURI","1929",0.48
"MISSOURI","1930",5.780000000000001
"MISSOURI","1931",1.7500000000000002
"MISSOURI","1932",0.27
"MISSOURI","1933",0.9500000000000002
"MISSOURI","1934",0.9500000000000003
"MISSOURI","1935",1.1800000000000004
"MISSOURI","1936",1.8000000000000005
"MISSOURI","1937",9.91
"MISSOURI","1938",2.9799999999999995
"MISSOURI","1939",0.6700000000000002
"MISSOURI","1940",5.68
"MISSOURI","1941",1.0800000000000003
"MISSOURI","1942",2.0300000000000002
"MISSOURI","1943",4.57
"MISSOURI","1944",4.579999999999999
"MISSOURI","1945",7.249999999999999
"MISSOURI","1946",25.83
"MISSOURI","1947",7.000000000000001
"MISSOURI","1948",8.58
"MISSOURI","1949",34.269999999999996
"MISSOURI","1950",10.509999999999998
"MISSOURI","1951",17.43
"MISSOURI","1952",25.419999999999998
"MISSOURI","1953",21.91
"MISSOURI","1954",16.049999999999997
"MISSOURI","1955",6.370000000000001
"MISSOURI","1956",10.08
"MISSOURI","1957",3.0299999999999994
"MISSOURI","1958",4.449999999999999
"MISSOURI","1959",7.13
"MISSOURI","1960",0.9900000000000002
"MISSOURI","1961",0.62
"MISSOURI","1962",0.35
"MISSOURI","1963",0.04
"MISSOURI","1964",0.08
"MISSOURI","1965",0.02
"MISSOURI","1968",0.04
"MONTANA","1928",11.58
"MONTANA","1929",1.3299999999999998
"MONTANA","1930",3.56
"MONTANA","1931",11.009999999999998
"MONTANA","1932",1.3299999999999998
"MONTANA","1933",1.9999999999999998
"MONTANA","1934",59.06000000000001
"MONTANA","1935",1.4399999999999997
"MONTANA","1936",2.6999999999999993
"MONTANA","1937",5.22
"MONTANA","1938",10.679999999999998
"MONTANA","1939",3.8700000000000006
"MONTANA","1940",10.419999999999998
"MONTANA","1941",5.279999999999999
"MONTANA","1942",2.32
"MONTANA","1943",3.3800000000000003
"MONTANA","1944",6.720000000000001
"MONTANA","1945",15.110000000000003
"MONTANA","1946",20.290000000000003
"MONTANA","1947",6.030000000000002
"MONTANA","1948",11.389999999999999
"MONTANA","1949",17.95
"MONTANA","1950",7.809999999999998
"MONTANA","1951",22.530000000000005
"MONTANA","1952",38.05999999999999
"MONTANA","1953",40.389999999999986
"MONTANA","1954",28.64000000000001
"MONTANA","1955",23.25
"MONTANA","1956",8.930000000000001
"MONTANA","1957",2.0999999999999996
"MONTANA","1958",10.05
"MONTANA","1959",1.4999999999999998
"MONTANA","1960",3.51
"MONTANA","1961",0.56
"MONTANA","1962",0.72
"MONTANA","1964",0
"NEBRASKA","1928",2.7499999999999996
"NEBRASKA","1929",0.6300000000000001
"NEBRASKA","1930",20.709999999999997
"NEBRASKA","1931",2.62
"NEBRASKA","1932",2.13
"NEBRASKA","1933",1.7800000000000002
"NEBRASKA","1934",1.4800000000000004
"NEBRASKA","1935",0.9200000000000004
"NEBRASKA","1936",1.53
"NEBRASKA","1937",16.080000000000002
"NEBRASKA","1938",5.930000000000001
"NEBRASKA","1939",4.550000000000001
"NEBRASKA","1940",10.540000000000001
"NEBRASKA","1941",1.23
"NEBRASKA","1942",8.420000000000002
"NEBRASKA","1943",10.05
"NEBRASKA","1944",7.48
"NEBRASKA","1945",8.63
"NEBRASKA","1946",41.17999999999999
"NEBRASKA","1947",20.659999999999997
"NEBRASKA","1948",54.639999999999986
"NEBRASKA","1949",51.45000000000001
"NEBRASKA","1950",33.04999999999999
"NEBRASKA","1951",33.00999999999999
"NEBRASKA","1952",129.51999999999998
"NEBRASKA","1953",17.76999999999999
"NEBRASKA","1954",54.33000000000001
"NEBRASKA","1955",19.880000000000003
"NEBRASKA","1956",13.920000000000002
"NEBRASKA","1957",5.440000000000001
"NEBRASKA","1958",2.5000000000000004
"NEBRASKA","1959",6.699999999999999
"NEBRASKA","1960",1.0500000000000003
"NEBRASKA","1961",0.49000000000000005
"NEBRASKA","1962",0.55
"NEBRASKA","1963",0.07
"NEBRASKA","1965",0.28
"NEVADA","1935",1
"NEVADA","1940",0
"NEVADA","1941",0
"NEVADA","1942",2.19
"NEVADA","1943",10.57
"NEVADA","1944",4.9
"NEVADA","1945",2.35
"NEVADA","1946",3.8500000000000005
"NEVADA","1947",2.35
"NEVADA","1948",7.359999999999999
"NEVADA","1949",11.459999999999999
"NEVADA","1950",7.409999999999999
"NEVADA","1951",23.84000000000001
"NEVADA","1952",52.71999999999999
"NEVADA","1953",29.230000000000004
"NEVADA","1954",52.15999999999999
"NEVADA","1955",35.860000000000014
"NEVADA","1956",14.000000000000004
"NEVADA","1957",1.52
"NEVADA","1958",2.22
"NEVADA","1959",2.5199999999999996
"NEVADA","1963",0.25
"NEW HAMPSHIRE","1928",4.470000000000001
"NEW HAMPSHIRE","1929",1.49
"NEW HAMPSHIRE","1930",5.51
"NEW HAMPSHIRE","1931",13.620000000000001
"NEW HAMPSHIRE","1932",1.05
"NEW HAMPSHIRE","1933",2.31
"NEW HAMPSHIRE","1934",1.89
"NEW HAMPSHIRE","1935",11.850000000000001
"NEW HAMPSHIRE","1936",0.84
"NEW HAMPSHIRE","1937",4.6
"NEW HAMPSHIRE","1938",1.54
"NEW HAMPSHIRE","1939",2.75
"NEW HAMPSHIRE","1940",0.8
"NEW HAMPSHIRE","1941",6.100000000000001
"NEW HAMPSHIRE","1942",3.2199999999999998
"NEW HAMPSHIRE","1943",2.17
"NEW HAMPSHIRE","1944",12.85
"NEW HAMPSHIRE","1945",5.8
"NEW HAMPSHIRE","1946",25.069999999999993
"NEW HAMPSHIRE","1947",7.399999999999999
"NEW HAMPSHIRE","1948",4.13
"NEW HAMPSHIRE","1949",34.14999999999999
"NEW HAMPSHIRE","1950",4.3500000000000005
"NEW HAMPSHIRE","1951",7.0200000000000005
"NEW HAMPSHIRE","1952",9.639999999999997
"NEW HAMPSHIRE","1953",21.030000000000005
"NEW HAMPSHIRE","1954",17.29
"NEW HAMPSHIRE","1955",35.379999999999995
"NEW HAMPSHIRE","1956",1.24
"NEW HAMPSHIRE","1957",1.03
"NEW HAMPSHIRE","1958",0.6900000000000001
"NEW HAMPSHIRE","1959",0.34
"NEW HAMPSHIRE","1961",0.48
"NEW JERSEY","1928",2.34
"NEW JERSEY","1929",1.5900000000000005
"NEW JERSEY","1930",1.3700000000000003
"NEW JERSEY","1931",24.37
"NEW JERSEY","1932",8.96
"NEW JERSEY","1933",5.93
"NEW JERSEY","1934",1.5800000000000007
"NEW JERSEY","1935",12.709999999999997
"NEW JERSEY","1936",0.6100000000000002
"NEW JERSEY","1937",3.9699999999999998
"NEW JERSEY","1938",1.7300000000000006
"NEW JERSEY","1939",5.619999999999999
"NEW JERSEY","1940",2.6900000000000004
"NEW JERSEY","1941",7.869999999999999
"NEW JERSEY","1942",5.079999999999999
"NEW JERSEY","1943",2.74
"NEW JERSEY","1944",11.280000000000003
"NEW JERSEY","1945",21.8
"NEW JERSEY","1946",9.14
"NEW JERSEY","1947",6.030000000000001
"NEW JERSEY","1948",16.649999999999995
"NEW JERSEY","1949",31.25999999999999
"NEW JERSEY","1950",18.16
"NEW JERSEY","1951",8.959999999999999
"NEW JERSEY","1952",12.750000000000002
"NEW JERSEY","1953",14.529999999999998
"NEW JERSEY","1954",16.959999999999997
"NEW JERSEY","1955",11.37
"NEW JERSEY","1956",3.86
"NEW JERSEY","1957",1.3800000000000003
"NEW JERSEY","1958",5.050000000000002
"NEW JERSEY","1959",1.12
"NEW JERSEY","1960",1.4300000000000004
"NEW JERSEY","1961",0.48
"NEW JERSEY","1962",0.1
"NEW JERSEY","1963",0.07
"NEW JERSEY","1964",0.06
"NEW JERSEY","1965",0.03
"NEW MEXICO","1928",4.320000000000001
"NEW MEXICO","1929",2.16
"NEW MEXICO","1930",7.920000000000001
"NEW MEXICO","1931",3.45
"NEW MEXICO","1932",2.3000000000000003
"NEW MEXICO","1933",1.98
"NEW MEXICO","1934",3.930000000000001
"NEW MEXICO","1935",2.1
"NEW MEXICO","1936",6.090000000000002
"NEW MEXICO","1937",5.200000000000002
"NEW MEXICO","1938",2.5999999999999996
"NEW MEXICO","1939",62.699999999999996
"NEW MEXICO","1940",5.57
"NEW MEXICO","1941",1.5999999999999999
"NEW MEXICO","1942",4.900000000000001
"NEW MEXICO","1943",11.049999999999999
"NEW MEXICO","1944",5.960000000000001
"NEW MEXICO","1945",4.58
"NEW MEXICO","1946",21.77
"NEW MEXICO","1947",8.379999999999999
"NEW MEXICO","1948",12.83
"NEW MEXICO","1949",32.17999999999999
"NEW MEXICO","1950",20.419999999999998
"NEW MEXICO","1951",19.720000000000002
"NEW MEXICO","1952",56.43
"NEW MEXICO","1953",14.240000000000004
"NEW MEXICO","1954",29.6
"NEW MEXICO","1955",15.660000000000004
"NEW MEXICO","1956",10.389999999999999
"NEW MEXICO","1957",6.0600000000000005
"NEW MEXICO","1958",4.950000000000002
"NEW MEXICO","1959",3.74
"NEW MEXICO","1960",0.9099999999999999
"NEW MEXICO","1961",0.6100000000000001
"NEW MEXICO","1962",0.4
"NEW MEXICO","1963",0
"NEW MEXICO","1964",0.4
"NEW MEXICO","1965",0.1
"NEW YORK","1928",8.159999999999998
"NEW YORK","1929",4.3500000000000005
"NEW YORK","1930",6.050000000000001
"NEW YORK","1931",48.20999999999999
"NEW YORK","1932",2.7699999999999987
"NEW YORK","1933",10.560000000000002
"NEW YORK","1934",1.8400000000000005
"NEW YORK","1935",21.590000000000003
"NEW YORK","1936",1.5100000000000005
"NEW YORK","1937",5.03
"NEW YORK","1938",2.1099999999999994
"NEW YORK","1939",6.109999999999999
"NEW YORK","1940",2.7199999999999993
"NEW YORK","1941",8.340000000000002
"NEW YORK","1942",2.5799999999999987
"NEW YORK","1943",4.84
"NEW YORK","1944",44.67999999999999
"NEW YORK","1945",16.460000000000004
"NEW YORK","1946",11.139999999999999
"NEW YORK","1947",8.94
"NEW YORK","1948",10.270000000000003
"NEW YORK","1949",37.519999999999996
"NEW YORK","1950",28.45
"NEW YORK","1951",11.65
"NEW YORK","1952",15.510000000000002
"NEW YORK","1953",20.24
"NEW YORK","1954",15.64
"NEW YORK","1955",15.950000000000001
"NEW YORK","1956",4.9399999999999995
"NEW YORK","1957",1.35
"NEW YORK","1958",1.8100000000000007
"NEW YORK","1959",2.11
"NEW YORK","1960",1.7300000000000006
"NEW YORK","1961",1.5200000000000005
"NEW YORK","1962",0.5600000000000002
"NEW YORK","1963",0.10999999999999999
"NEW YORK","1964",0.07
"NEW YORK","1965",0.01
"NEW YORK","1967",0.01
"NORTH CAROLINA","1928",1.4800000000000004
"NORTH CAROLINA","1929",4.25
"NORTH CAROLINA","1930",2.759999999999999
"NORTH CAROLINA","1931",3.2699999999999996
"NORTH CAROLINA","1932",1.6300000000000008
"NORTH CAROLINA","1933",0.9000000000000002
"NORTH CAROLINA","1934",1.3500000000000003
"NORTH CAROLINA","1935",20.349999999999994
"NORTH CAROLINA","1936",1.5300000000000007
"NORTH CAROLINA","1937",3.179999999999999
"NORTH CAROLINA","1938",2.129999999999999
"NORTH CAROLINA","1939",3.169999999999998
"NORTH CAROLINA","1940",2.41
"NORTH CAROLINA","1941",3.84
"NORTH CAROLINA","1942",2.3399999999999994
"NORTH CAROLINA","1943",1.0300000000000002
"NORTH CAROLINA","1944",19.930000000000007
"NORTH CAROLINA","1945",5.890000000000001
"NORTH CAROLINA","1946",4.230000000000001
"NORTH CAROLINA","1947",7.6800000000000015
"NORTH CAROLINA","1948",58.20000000000001
"NORTH CAROLINA","1949",6.3500000000000005
"NORTH CAROLINA","1950",18.449999999999996
"NORTH CAROLINA","1951",7.77
"NORTH CAROLINA","1952",25.620000000000005
"NORTH CAROLINA","1953",22.600000000000005
"NORTH CAROLINA","1954",17.860000000000003
"NORTH CAROLINA","1955",10.03
"NORTH CAROLINA","1956",7.980000000000001
"NORTH CAROLINA","1957",5.209999999999999
"NORTH CAROLINA","1958",2.4899999999999998
"NORTH CAROLINA","1959",4.25
"NORTH CAROLINA","1960",2.1300000000000003
"NORTH CAROLINA","1961",0.43000000000000005
"NORTH CAROLINA","1962",0.27999999999999997
"NORTH CAROLINA","1963",0.16
"NORTH CAROLINA","1964",0.23999999999999996
"NORTH CAROLINA","1967",0.02
"NORTH CAROLINA","1968",0.02
"NORTH DAKOTA","1928",20.409999999999993
"NORTH DAKOTA","1929",2.3999999999999995
"NORTH DAKOTA","1930",6.330000000000002
"NORTH DAKOTA","1931",5.290000000000001
"NORTH DAKOTA","1932",5.069999999999999
"NORTH DAKOTA","1933",12.77
"NORTH DAKOTA","1934",1.9499999999999995
"NORTH DAKOTA","1935",2.4
"NORTH DAKOTA","1936",2.8499999999999996
"NORTH DAKOTA","1937",1.3699999999999999
"NORTH DAKOTA","1938",1.16
"NORTH DAKOTA","1939",3.1500000000000012
"NORTH DAKOTA","1940",3.2899999999999996
"NORTH DAKOTA","1941",3.3200000000000003
"NORTH DAKOTA","1942",2.73
"NORTH DAKOTA","1943",3.81
"NORTH DAKOTA","1944",8.41
"NORTH DAKOTA","1945",3.1999999999999997
"NORTH DAKOTA","1946",56.95000000000001
"NORTH DAKOTA","1947",21.63000000000001
"NORTH DAKOTA","1948",23.350000000000012
"NORTH DAKOTA","1949",75.43000000000004
"NORTH DAKOTA","1950",6.270000000000001
"NORTH DAKOTA","1951",15.580000000000002
"NORTH DAKOTA","1952",42.15999999999999
"NORTH DAKOTA","1953",32.47999999999999
"NORTH DAKOTA","1954",19.419999999999995
"NORTH DAKOTA","1955",10.390000000000002
"NORTH DAKOTA","1956",6.690000000000001
"NORTH DAKOTA","1957",1.7899999999999998
"NORTH DAKOTA","1958",7.8100000000000005
"NORTH DAKOTA","1959",2.2699999999999996
"NORTH DAKOTA","1960",2.07
"NORTH DAKOTA","1961",0.8
"NORTH DAKOTA","1962",0.79
"NORTH DAKOTA","1963",0
"NORTH DAKOTA","1964",0.15
"OHIO","1928",4.26
"OHIO","1929",2.939999999999999
"OHIO","1930",13.97
"OHIO","1931",2.8999999999999995
"OHIO","1932",1.1400000000000003
"OHIO","1933",5.299999999999999
"OHIO","1934",4.08
"OHIO","1935",1.3700000000000003
"OHIO","1936",4.329999999999999
"OHIO","1937",7.889999999999999
"OHIO","1938",2.5199999999999987
"OHIO","1939",2.1299999999999994
"OHIO","1940",6.780000000000001
"OHIO","1941",6.580000000000001
"OHIO","1942",2.4599999999999995
"OHIO","1943",2.37
"OHIO","1944",14.86
"OHIO","1945",7.21
"OHIO","1946",8.100000000000001
"OHIO","1947",17.520000000000003
"OHIO","1948",14.680000000000001
"OHIO","1949",22.459999999999997
"OHIO","1950",22.64999999999999
"OHIO","1951",14.030000000000003
"OHIO","1952",36.79
"OHIO","1953",30.32
"OHIO","1954",27.510000000000005
"OHIO","1955",12.839999999999998
"OHIO","1956",6.830000000000001
"OHIO","1957",3.2199999999999998
"OHIO","1958",4.22
"OHIO","1959",1.7600000000000005
"OHIO","1960",1.3100000000000003
"OHIO","1961",0.48000000000000004
"OHIO","1962",0.19000000000000003
"OHIO","1963",0.08
"OHIO","1964",0.04
"OHIO","1966",0.07
"OHIO","1968",0.02
"OKLAHOMA","1928",1.5500000000000003
"OKLAHOMA","1929",0.8
"OKLAHOMA","1930",6.38
"OKLAHOMA","1931",1.04
"OKLAHOMA","1932",1.1300000000000001
"OKLAHOMA","1933",1.1500000000000001
"OKLAHOMA","1934",0.52
"OKLAHOMA","1935",0.57
"OKLAHOMA","1936",4.93
"OKLAHOMA","1937",18.389999999999997
"OKLAHOMA","1938",6.1899999999999995
"OKLAHOMA","1939",2.1400000000000006
"OKLAHOMA","1940",3.43
"OKLAHOMA","1941",2.060000000000001
"OKLAHOMA","1942",0.71
"OKLAHOMA","1943",18.720000000000002
"OKLAHOMA","1944",5.779999999999997
"OKLAHOMA","1945",9.110000000000003
"OKLAHOMA","1946",16.470000000000006
"OKLAHOMA","1947",4.489999999999999
"OKLAHOMA","1948",15.920000000000003
"OKLAHOMA","1949",62.88000000000001
"OKLAHOMA","1950",23.519999999999985
"OKLAHOMA","1951",29.859999999999992
"OKLAHOMA","1952",42.870000000000005
"OKLAHOMA","1953",25.40000000000001
"OKLAHOMA","1954",25.429999999999996
"OKLAHOMA","1955",12.639999999999993
"OKLAHOMA","1956",9.769999999999998
"OKLAHOMA","1957",5.429999999999999
"OKLAHOMA","1958",2.6999999999999993
"OKLAHOMA","1959",4.73
"OKLAHOMA","1960",0.73
"OKLAHOMA","1961",0.16
"OKLAHOMA","1962",1.2800000000000002
"OKLAHOMA","1963",0.04
"OKLAHOMA","1964",0.12
"OKLAHOMA","1965",0.04
"OKLAHOMA","1966",0.04
"OKLAHOMA","1967",0
"OKLAHOMA","1968",0.08
"OREGON","1928",9.850000000000001
"OREGON","1929",3.6899999999999995
"OREGON","1930",3.2000000000000006
"OREGON","1931",1.6400000000000001
"OREGON","1932",1.9200000000000004
"OREGON","1933",3.6400000000000006
"OREGON","1934",8.589999999999998
"OREGON","1935",4.800000000000001
"OREGON","1936",3.970000000000001
"OREGON","1937",5.79
"OREGON","1938",2.6
"OREGON","1939",5.839999999999999
"OREGON","1940",4.960000000000001
"OREGON","1941",7.570000000000002
"OREGON","1942",2.48
"OREGON","1943",25.369999999999997
"OREGON","1944",19.889999999999997
"OREGON","1945",5.520000000000001
"OREGON","1946",8.760000000000002
"OREGON","1947",8.65
"OREGON","1948",14.840000000000002
"OREGON","1949",23.169999999999998
"OREGON","1950",33.64
"OREGON","1951",23.249999999999996
"OREGON","1952",29.000000000000004
"OREGON","1953",21.06000000000001
"OREGON","1954",23.42000000000001
"OREGON","1955",25.04
"OREGON","1956",10.51
"OREGON","1957",3.100000000000001
"OREGON","1958",2.0500000000000003
"OREGON","1959",6.769999999999999
"OREGON","1960",2.0100000000000002
"OREGON","1961",0.99
"OREGON","1962",0.41000000000000003
"OREGON","1963",0.1
"OREGON","1964",0.05
"OREGON","1965",0.05
"PENNSYLVANIA","1928",2.18
"PENNSYLVANIA","1929",1.9800000000000006
"PENNSYLVANIA","1930",1.7300000000000002
"PENNSYLVANIA","1931",4.32
"PENNSYLVANIA","1932",12.459999999999999
"PENNSYLVANIA","1933",4.199999999999998
"PENNSYLVANIA","1934",1.3500000000000005
"PENNSYLVANIA","1935",2.3
"PENNSYLVANIA","1936",1.3600000000000003
"PENNSYLVANIA","1937",3.3999999999999995
"PENNSYLVANIA","1938",1.3300000000000003
"PENNSYLVANIA","1939",3.2999999999999994
"PENNSYLVANIA","1940",2.0300000000000002
"PENNSYLVANIA","1941",6.829999999999999
"PENNSYLVANIA","1942",1.5700000000000003
"PENNSYLVANIA","1943",1.3200000000000003
"PENNSYLVANIA","1944",14.19
"PENNSYLVANIA","1945",8.3
"PENNSYLVANIA","1946",3.9499999999999993
"PENNSYLVANIA","1947",4.399999999999998
"PENNSYLVANIA","1948",7.110000000000001
"PENNSYLVANIA","1949",8.14
"PENNSYLVANIA","1950",12.720000000000002
"PENNSYLVANIA","1951",7.45
"PENNSYLVANIA","1952",12.460000000000003
"PENNSYLVANIA","1953",12.07
"PENNSYLVANIA","1954",13.330000000000004
"PENNSYLVANIA","1955",5.9399999999999995
"PENNSYLVANIA","1956",1.9600000000000006
"PENNSYLVANIA","1957",0.49
"PENNSYLVANIA","1958",1.1600000000000004
"PENNSYLVANIA","1959",1.2000000000000002
"PENNSYLVANIA","1960",1.4800000000000004
"PENNSYLVANIA","1961",0.5700000000000002
"PENNSYLVANIA","1962",0.2
"PENNSYLVANIA","1963",0.9300000000000002
"PENNSYLVANIA","1966",0.01
"PENNSYLVANIA","1967",0.03
"RHODE ISLAND","1928",1.63
"RHODE ISLAND","1929",1.6299999999999997
"RHODE ISLAND","1930",3.07
"RHODE ISLAND","1931",23.639999999999997
"RHODE ISLAND","1932",1.2
"RHODE ISLAND","1933",2.5399999999999996
"RHODE ISLAND","1934",0.15
"RHODE ISLAND","1935",49.83999999999999
"RHODE ISLAND","1936",0.3
"RHODE ISLAND","1937",2.2900000000000005
"RHODE ISLAND","1938",1.93
"RHODE ISLAND","1939",1.42
"RHODE ISLAND","1940",0.9100000000000001
"RHODE ISLAND","1941",3.430000000000001
"RHODE ISLAND","1942",0.93
"RHODE ISLAND","1943",16.11
"RHODE ISLAND","1944",1.9100000000000001
"RHODE ISLAND","1945",1.03
"RHODE ISLAND","1946",9.990000000000004
"RHODE ISLAND","1947",18.18
"RHODE ISLAND","1948",1.2799999999999998
"RHODE ISLAND","1949",22.180000000000007
"RHODE ISLAND","1950",6.629999999999999
"RHODE ISLAND","1951",1.9299999999999997
"RHODE ISLAND","1952",11.709999999999999
"RHODE ISLAND","1953",35.36
"RHODE ISLAND","1954",14.959999999999997
"RHODE ISLAND","1955",49.82
"RHODE ISLAND","1956",1.08
"RHODE ISLAND","1958",0.36
"RHODE ISLAND","1959",0.8099999999999999
"RHODE ISLAND","1960",12.039999999999997
"RHODE ISLAND","1961",0.12
"SOUTH CAROLINA","1928",5.149999999999999
"SOUTH CAROLINA","1929",4.73
"SOUTH CAROLINA","1930",3.5299999999999994
"SOUTH CAROLINA","1931",3.4000000000000004
"SOUTH CAROLINA","1932",2.4700000000000006
"SOUTH CAROLINA","1933",1.610000000000001
"SOUTH CAROLINA","1934",0.7500000000000001
"SOUTH CAROLINA","1935",2.130000000000001
"SOUTH CAROLINA","1936",1.3100000000000003
"SOUTH CAROLINA","1937",1.4000000000000006
"SOUTH CAROLINA","1938",1.2300000000000002
"SOUTH CAROLINA","1939",23.050000000000004
"SOUTH CAROLINA","1940",6.13
"SOUTH CAROLINA","1941",7.7700000000000005
"SOUTH CAROLINA","1942",3.38
"SOUTH CAROLINA","1943",1.1400000000000001
"SOUTH CAROLINA","1944",3.34
"SOUTH CAROLINA","1945",7.939999999999998
"SOUTH CAROLINA","1946",2.6599999999999993
"SOUTH CAROLINA","1947",2.71
"SOUTH CAROLINA","1948",18.26
"SOUTH CAROLINA","1949",5.459999999999999
"SOUTH CAROLINA","1950",20.540000000000006
"SOUTH CAROLINA","1951",5.789999999999998
"SOUTH CAROLINA","1952",7.17
"SOUTH CAROLINA","1953",7.89
"SOUTH CAROLINA","1954",14.819999999999999
"SOUTH CAROLINA","1955",13.180000000000003
"SOUTH CAROLINA","1956",5.05
"SOUTH CAROLINA","1957",5.7799999999999985
"SOUTH CAROLINA","1958",1.2900000000000003
