2014 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
75,Dominican Republic,DOM,Ranked,65.24,75.41,67.34,52.96,84.77,86.67,76.06,54.13,74.18,60.14,60.31,74.74,86.40,55.00,47.05,23.38,14.6,114.646,33.5,10.245,79.0944,95.1308,79.7497,82.1167,7.77259,97.8671,2.11729,12.3003,87.9,25.0621,4,0.902,28.8889,90.1552,93.8273,65.558,1.11446,0.95,87.9787,42.32,0.33333,3.202,22.1283,355.625,64.14,1.165,23.0753,245.507,13.5032,30,0.888,3.831,0.758,4.649,40.729,27,83,29,31.7381,6.1,1.787,2.001,2.538,2.4487,7.7,0,0
60,Ecuador,ECU,Ranked,67.96,77.99,71.99,53.90,85.59,84.51,87.63,54.24,87.83,60.55,69.59,70.00,76.90,57.92,52.51,28.28,9.1,95.135,16.7,24.405,61.7783,90.9479,83.1265,82.7817,12.569,97.1949,4.49506,4.35479,93.99,15.4441,4,0.878,33.9675,92.0647,99.0489,83.0127,1.04038,2.258,106.726,35.1352,0.49019,1.799,22.2997,260.494,66.669,2.663,28.6776,439.388,15.4978,24,0.765,3.605,0.565,4.718,41.74,22,79.8,35,52.231,7.5,2.13,2.392,2.549,2.02405,8.2,2,5
97,Egypt,EGY,Ranked,58.11,78.61,54.28,41.44,86.36,96.78,84.38,46.92,77.67,57.10,43.36,38.99,42.93,63.66,23.99,35.16,4.5,61.173,26.7,26.204,58.5771,98.7438,95.5581,93.6263,0.408824,99.7,3.35871,2.04963,96.27,3.14677,4,0.135,37.4927,73.8656,97.3901,79.0921,0.97874,0.958,110.233,26.4,0.54901,1.12,16.8614,638.574,62.734,0.755,108.421,361.442,12.2977,9,0.563,2.59,0.263,2.038,26.301,14,79,32,,8.6,0.713,0.946,2.112,1.47479,5.8,6,40
79,El Salvador,SLV,Ranked,64.20,75.29,68.33,49.00,87.88,87.39,83.13,42.74,77.77,65.28,62.06,68.20,76.10,61.73,41.54,16.64,12.5,40.913,17.6,16.934,67.1763,92.3861,84.9562,86.2923,9.10977,93.6806,4.71926,18.2468,79.15,70.5847,5,0.751,23.0219,86.1308,96.0563,67.3243,0.9976,0.966,139.024,20.3214,0.60784,3.176,21.6794,279.011,68.948,0.979,29.1926,282.721,10.5376,35,0.843,3.843,0.268,4.181,38.4,17,79.9,38,43.8957,6,1.562,1.093,2.326,1.60061,6.1,0,0
146,Eritrea,ERI,Ranked,29.89,37.05,32.52,20.10,48.52,20.96,37.38,41.33,39.55,2.42,37.77,50.34,12.45,27.66,33.43,6.85,,471.894,51.3,43.879,589.627,50.3292,51.0728,11.5365,88.65,42.1517,,112.581,12.73,8.86704,4,0.103,39.0563,,45.3601,31.0051,0.79884,1.29,6.69337,0.8,0,0.033,14.6421,669.739,36.793,2.26,34.9176,924.716,4.8627,1,0.03,1.116,0.045,1.026,79.058,31,24.3,20,,6.4,0.956,2.868,0.598,0.136415,,0,0
26,Estonia,EST,Ranked,81.98,90.34,82.92,72.67,96.78,98.55,89.96,76.07,97.02,87.48,74.13,73.03,96.16,81.93,56.56,56.04,2.7,6.833,3.9,8.253,16.3379,99.6173,95.2742,99.2299,0,100,5.11186,5.56468,90.54,4.89292,3,0.965,8.01619,99.8858,98.2965,91.9672,0.99111,3.809,150.932,78.3899,0.7647,3.859,21.3172,380.026,82.962,3.715,14.6726,687.55,17,39,0.973,3.789,0.959,4.786,5.368,5,77.9,68,26.5664,6.2,2.509,2.952,2.598,3.5499,12.8,3,45
119,Eswatini,SWZ,Ranked,46.08,54.26,46.79,37.19,49.81,60.75,55.01,51.47,63.78,33.57,33.40,56.40,33.67,67.92,37.34,9.83,22.7,164.808,70.1,38.74,1156.82,64.8642,56.8044,56.3556,14.1775,55.2769,4.06448,91.4087,42.82,17.2924,3,0.759,49.9566,83.0983,76.2092,34.1043,0.97522,1.341,64.495,20.7818,0.15686,0.973,13.8897,828.417,49.963,1.458,42.8542,277.475,3.96967,1,0.317,1.838,0.583,1.347,30.737,7,79.2,39,17.9797,3.6,1.291,2.296,0.328,0.29767,5.7,0,0
138,Ethiopia,ETH,Ranked,39.31,43.43,46.17,28.33,54.31,21.34,39.65,58.43,56.82,16.62,44.79,66.47,45.47,39.75,25.15,2.94,30.7,277.515,75.1,47.977,401.06,35.5569,30.1127,6.17578,44.9909,35.0622,3.09963,88.9773,2.82,8.45894,3,0.322,18.6863,,83.3951,30.2155,0.921717,1.076,22.2014,2.9,0.2549,0.544,17.6962,349.423,37.59,0.881,15.2651,1098.33,14.6504,7,0.251,3.106,0.515,2.484,87.682,27,57.1,33,2.4606,8.9,1.453,2.096,0.252,0.406395,1.4,0,0
93,Fiji,FJI,Ranked,60.89,80.22,57.87,44.58,90.91,92.11,63.44,74.40,86.22,53.32,38.42,53.55,53.08,60.21,37.24,27.77,4.5,61.389,24,8.24,91.0177,93.9815,86.3534,91.3128,0.404765,91.0439,,70.5202,37.47,2.30658,,0.768,11.2284,,97.1208,83.4323,1.10828,2.432,98.3073,33.7424,0.39215,0.865,15.9097,893.213,58.328,1.709,46.0874,358.823,4.39292,7,0.302,3.286,0.607,3.316,45.186,10,63.2,,,7.3,1.727,2.324,0.961,,10.3,0,0
2,Finland,FIN,Ranked,88.67,95.82,87.34,82.86,98.71,99.87,98.72,85.99,95.44,89.08,83.49,81.33,97.43,91.72,79.25,63.04,2.5,4.476,2.8,2.639,6.89843,100,100,99.4479,0,100,6.686,0.184415,100,2.0411,2,0.97,5.852,99,99.3137,94.4846,1.09581,3.822,172.179,89.88,0.70588,3.893,23.8783,219.407,91.968,3.461,9.71821,312.936,17,40,0.977,3.889,0.983,4.742,9.422,1,89.2,89,64.7259,1.3,3.131,3.136,3.187,4.54427,12.3,16,35
10,France,FRA,Ranked,87.10,94.20,89.93,77.17,98.21,99.66,98.50,80.44,96.63,92.03,87.47,83.58,94.35,87.22,66.86,60.23,2.5,8.742,4.1,2.884,15.6384,99.989,99.9782,98.6539,0,100,6.63116,0.120016,100,1.35136,3,0.925,7.04444,99,99.4208,93.3935,1.01166,3.499,97.8317,81.44,0.96078,3.66,25.0878,229.96,93.217,3.955,13.4776,201.514,17,38,0.984,3.636,0.975,4.547,6.974,1,89.5,71,59.393,6.4,3.204,2.765,2.972,2.91597,10.9,67,40
129,"Gambia, The",GMB,Ranked,44.12,55.09,46.35,30.91,62.83,67.91,42.39,47.23,50.15,35.59,44.83,54.83,47.09,34.86,38.24,3.43,9.1,462.669,75.3,23.488,366.575,76.9988,68.6376,41.9394,4.13098,50.8456,3.82752,117.023,3.24,9.81616,4,0.143,23.3883,41.5553,71.535,,0.95141,1.46,84.6884,12.4492,0.21568,0.066,16.3682,530.572,50.105,1.578,23.2478,807.421,4.00642,7,0.153,2.789,0.604,3.227,72.949,25,28.1,28,12.7517,3.7,1.442,1.594,1.395,0.18012,2.3,0,0
57,Georgia,GEO,Ranked,68.59,85.27,70.11,50.37,91.51,90.96,82.82,75.79,93.18,70.38,61.16,55.73,80.32,54.45,38.45,28.28,8.1,36.914,14.5,13.243,22.7507,96.2782,76.9479,91.2376,0,100,5.31716,34.6204,68.57,4.41907,2,0.78,16.5831,99.5972,99.6612,87.9148,1.00919,2.824,114.384,36.94,0.58823,3.489,19.0545,548.442,70.139,3.273,36.2051,599.734,7.03207,25,0.925,3.494,0.654,4.44,56.042,14,48.4,49,4.3825,8,1.881,1.664,2.639,1.77054,12.4,0,0
7,Germany,DEU,Ranked,87.89,95.86,86.32,81.49,98.71,99.81,96.54,88.38,96.44,86.21,83.42,79.19,97.11,89.52,74.58,64.77,2.5,8.999,4,1.057,15.1205,100,100,99.2248,0,100,6.1487,0.326305,100,0.911854,2,0.955,5.10866,99,99.8148,,0.95516,3.588,113.981,82.35,0.70588,3.672,23.5682,246.406,90.794,3.807,18.7491,271.655,17,39,0.98,3.729,0.987,4.908,6.475,0,88.6,78,61.6408,4.3,3.097,3.099,3.514,2.86191,13.2,82,40
99,Ghana,GHA,Ranked,57.51,59.86,61.54,51.13,72.17,45.81,48.61,72.83,70.84,57.30,47.87,70.17,91.69,47.76,53.17,11.90,5.5,130.912,65.2,25.817,474.95,76.3818,36.8156,15.2064,31.4747,69.229,2.74838,86.8021,15.11,1.6838,3,0.942,27.0607,71.4971,96.4336,53.1886,0.91024,1.4,99.5546,10.6,0.39215,3.291,16.3326,484.265,55.052,1.72,30.4912,304.001,13.423,37,0.913,3.84,0.939,4.295,71.604,14,38.2,46,3.1187,4.9,2.028,2.684,3.226,0.70149,5.8,0,0
28,Greece,GRC,Ranked,81.10,92.13,82.18,69.00,98.16,99.45,91.88,79.02,93.90,79.81,82.03,72.99,91.55,64.79,61.05,58.61,2.5,9.126,4,3.107,14.9773,99.9879,99.9745,98.5851,,100,5.26535,0.324702,93.77,1.61081,3,0.961,11.2499,97.3687,94.3544,90.1991,0.96004,3.698,117.419,55.07,0.80392,3.216,23.3792,270.077,91.192,3.645,26.9787,399.591,17,35,0.961,3.175,0.964,4.865,30.335,4,60.3,40,24.3753,5.1,2.801,3.081,2.649,4.87938,10.1,9,35
100,Guatemala,GTM,Ranked,56.98,67.91,62.50,40.53,73.46,79.53,73.55,45.10,66.49,51.04,59.17,73.29,67.72,50.95,32.99,10.45,15.8,109.837,32.9,48.937,124.718,91.8126,78.9969,64.8059,12.5813,86.5699,5.30157,46.8619,43.94,38.0027,5,0.615,18.4598,78.2649,90.1755,42.8732,0.93798,0.718,136.121,16,0.19607,2.64,21.3151,279.947,62.005,0.901,24.8712,270.725,13.5187,24,0.771,3.568,0.266,3.999,40.78,26,65.5,29,28.6074,7.6,2.153,1.05,0.815,0.97961,4.2,0,0
142,Guinea,GIN,Ranked,36.78,40.59,41.65,28.10,47.83,39.94,21.14,53.45,34.78,28.65,35.14,68.03,55.82,23.62,29.40,3.55,17.3,515.96,101.6,37.78,589.567,62.7823,26.1037,18.7602,26.7988,26.2,1.32495,154.354,1.24,9.44272,4,0.584,28.2213,28.6558,76.5699,21.0056,0.647903,1.066,49.5033,3.1,0.0196,2.989,15.3289,587.785,36.122,0.906,15.8895,1187.4,16.9514,17,0.71,3.652,0.244,2.355,90.653,38,25.8,24,6.2465,8.4,1.26,1.455,1.92,0.53629,1.4,0,0
95,Guyana,GUY,Ranked,60.51,74.43,57.45,49.64,82.66,85.25,70.31,59.48,84.73,47.88,48.74,48.46,82.84,56.00,43.43,16.30,10.5,148.744,36,15.931,112.134,93.6057,65.8961,84.1016,1.01058,84.9539,2.73563,19.6929,64.31,17.3542,3,0.635,21.6578,85.3814,96.5344,83.1989,1.04444,2.16,72.6402,30.5,0.33333,2.106,17.5309,660.49,58.568,2.26,54.7903,772.981,8.57655,31,0.755,3.9,0.671,4.642,58.305,1,57.7,27,,6.2,1.978,2.27,1.087,0.57649,8.7,0,0
98,Honduras,HND,Ranked,57.59,69.02,59.73,44.02,82.26,82.71,66.29,44.81,60.47,50.31,56.02,72.10,69.55,52.97,40.18,13.38,15.2,123.378,21.9,24.757,55.9078,92.068,86.829,76.1644,17.8115,83.6077,3.22624,38.0984,46.89,85.0615,5,0.809,17.5072,85.3556,84.1676,44.483,1.21097,0.746,86.6487,18.12,0.33333,2.441,20.5586,349.096,61.241,0.873,18.0186,517.886,15.0725,20,0.729,3.74,0.357,4.365,42.882,25,76.6,26,27.2552,6.1,1.929,1.13,2.08,1.08964,5.6,0,0
36,Hungary,HUN,Ranked,79.09,92.15,76.15,68.95,96.46,99.15,93.11,79.88,92.69,73.14,65.25,73.54,89.64,79.48,60.09,46.60,2.5,12.853,5.7,8.622,9.86124,99.9697,98.473,98.0022,0,100,5.6355,10.2119,100,1.46491,3,0.927,8.00673,99.1,96.7631,89.6473,1.00543,2.915,117.323,70.58,0.45098,2.873,19.8701,506.923,82.396,2.853,33.3115,281.868,17,36,0.839,3.685,0.832,4.864,6.058,1,77.3,54,32.0933,4.4,2.626,2.277,3.151,2.80261,11.7,5,25
6,Iceland,ISL,Ranked,88.02,96.32,85.40,82.34,98.63,99.70,98.68,88.28,95.64,83.45,88.27,74.25,95.63,87.27,82.08,64.37,2.5,2.597,2.5,2.571,17.2461,100,100,98.7844,0,100,6.67609,0.18061,100,0.927592,2,0.962,5.59972,99,98.1454,87.4567,1.03948,3.796,108.168,96.2098,0.49019,3.502,24.9009,182.194,95.526,3.78,10.1854,356.777,11.487,40,0.915,3.797,0.947,4.868,8.341,1,,78,82.2038,1,2.879,3.157,3.411,4.15102,11.7,2,75
103,India,IND,Ranked,55.20,60.44,55.69,49.47,66.78,54.11,59.31,61.55,73.02,55.58,47.77,46.39,80.86,44.53,46.64,25.85,17.4,197.675,52.4,45.09,257.583,88.5846,43.9166,46.5946,52.1778,79.9,3.22037,67.3018,35.42,3.81965,4,0.701,22.5306,69.3026,97.73,61.7681,1.00929,0.897,68.4621,12.5801,0.62745,3.58,17.6681,491.036,54.308,1.272,64.7749,408.161,5.1047,34,0.857,3.071,0.761,4.062,78.802,28,67,36,25.6915,7.8,1.889,2.715,2.275,1.19474,4.2,21,5
88,Indonesia,IDN,Ranked,61.87,70.35,64.56,50.71,75.29,59.27,71.67,75.15,82.17,55.71,51.70,68.66,74.92,61.07,38.00,28.85,10.1,195.195,30.6,37.967,164.599,85.8063,19.4869,63.7464,25.159,96,4.25807,45.872,43.93,0.597051,3,0.734,17.8422,93.58,93.1018,75.6446,0.97639,1.553,113.291,14.52,0.29411,3.253,17.9386,530.095,59.251,2.021,26.8197,351.367,11.8441,30,0.791,2.429,0.73,4.265,50.159,9,79.4,32,1.6738,7.6,1.968,1.796,2.197,1.47441,7.1,9,5
91,Iran,IRN,Ranked,61.63,83.78,61.54,39.58,92.57,92.76,92.66,57.13,84.65,38.12,70.27,53.11,37.57,55.78,31.47,33.51,5.7,26.052,18,11.413,26.2386,95.0854,92.1155,88.0979,1.6844,99.4267,5.32492,0.495281,97.63,3.00593,3,0.336,35.1851,83.626,98.6353,79.9035,0.98883,2.05,76.0691,22.73,0.29411,0.169,21.6973,306.484,72.654,2.911,44.1396,575.235,6.97836,7,0.22,1.497,0.458,2.926,40.219,17,72.5,25,,8.8,1.727,2.427,0.864,2.78286,9.3,3,0
14,Ireland,IRL,Ranked,86.37,95.06,85.08,78.97,98.26,96.02,97.86,88.09,97.59,83.56,81.87,77.30,96.56,86.15,72.66,60.53,2.5,6.129,4,2.734,20.0932,97.3371,97.2797,90.7474,0,100,6.47703,0.316196,100,0.900789,2,0.925,4.52715,99,99.9273,98.0407,1.02682,3.452,107.173,76.92,0.64705,3.758,23.5846,226.551,93.07,3.135,16.5192,281.803,14.7258,39,0.971,3.881,0.95,4.814,12.359,0,86.8,72,74.8735,1.6,2.26,2.764,3.237,3.19264,11.5,14,55
30,Israel,ISR,Ranked,80.63,92.60,83.08,66.21,98.04,100.00,94.55,77.80,93.99,81.76,84.88,71.68,85.04,77.54,47.18,55.06,2.5,5.886,4.2,3.23,23.6887,100,100,100,0,100,5.64857,0.203164,100,1.99504,3,0.843,6.9031,,99.9845,97.7912,1.01979,2.468,119.819,70.8,0.86274,2.274,24.5753,186.49,88.917,3.561,22.0625,357.636,13.1948,36,0.781,3.355,0.86,4.378,7.733,3,66.9,61,38.346,9.7,2.212,2.339,2.662,3.44591,12.8,13,25
20,Italy,ITA,Ranked,84.41,91.81,86.06,75.34,98.45,98.89,95.23,74.67,96.56,80.90,85.82,80.98,95.64,72.16,68.75,64.81,2.5,4.09,3.8,2.938,10.4363,99.5333,97.3683,98.7697,0,100,5.81894,0.247779,100,0.923696,4,0.878,7.93673,98.8483,99.6966,95.3815,0.98069,3.35,162.703,55.83,0.78431,3.568,24.5939,202.298,93.662,3.541,17.5531,230.275,17,37,0.955,3.82,0.98,4.81,17.907,0,68.7,43,62.5488,4.6,2.711,2.587,3.525,2.9923,9.7,54,65
54,Jamaica,JAM,Ranked,69.48,80.13,67.70,60.61,91.11,88.32,84.25,56.87,77.60,58.19,66.06,68.93,89.82,67.98,63.13,21.51,9,67.883,17.7,7.745,40.6869,90.5337,82.2821,85.8027,0.706454,93.1,4.37105,9.2575,86.94,40.0425,4,0.806,10.1546,88.1,,72.5704,1.07604,1.16,95.563,33.79,0.19607,3.601,21.6501,379.327,70.911,2.435,28.3667,440.581,14.4013,34,0.954,3.819,0.764,4.726,37.162,1,75.2,38,9.7403,4,3.005,3.011,2.991,1.35578,9.6,0,0
16,Japan,JPN,Ranked,86.04,95.49,89.68,72.96,96.68,98.94,95.98,90.34,98.75,89.64,89.47,80.87,94.82,81.17,60.82,55.03,2.5,6.009,3,8.662,26.5306,98.8092,97.645,99.9333,,100,5.99941,0.033477,100,0.343954,2,0.951,4.49477,99,98.637,98.8305,1.00814,3.87,109.891,79.4964,0.96078,3.02,25.9406,177.33,92.576,3.859,12.1113,297.386,17,37,0.894,3.922,0.97,4.823,9.323,1,64.5,74,27.5605,4.1,2.058,3.056,3.217,3.10542,12,55,15
59,Jordan,JOR,Ranked,68.21,89.22,66.81,48.61,91.62,96.58,94.70,73.98,87.15,57.26,71.76,51.06,60.71,69.45,31.35,32.93,8.6,24.55,19.9,11.013,24.7824,99.0881,90.3003,97.7552,0.824811,99.5,5.75898,0.031513,98.84,1.8614,3,0.767,14.4152,97.8903,,70.7604,1.02252,2.66,112.408,37,0.47058,0.984,22.4188,272.036,74.967,2.632,40.5179,410.462,1.15683,11,0.562,2.595,0.703,3.845,8.703,6,59,45,,7.4,1.276,1.855,1.031,2.03619,9.2,2,15
69,Kazakhstan,KAZ,Ranked,66.45,83.35,67.32,48.69,93.23,90.70,86.93,62.53,94.06,72.60,54.78,47.84,53.20,64.70,33.20,43.65,2.7,17.508,16.4,13.326,37.6251,92.6343,75.7745,97.533,0.073515,99.8815,4.75521,20.1833,93.08,8.52987,3,0.595,20.5736,99.7816,99.7381,92.7997,1.01977,2.79,178.684,61.9066,0.7647,1.222,17.5588,646.658,69.511,2.889,39.9791,814.678,3.26391,6,0.445,1.549,0.763,4.089,28.569,5,75.7,26,8.8747,6.5,1.813,0.484,2.332,2.54563,11.5,11,10
110,Kenya,KEN,Ranked,50.43,51.73,59.96,39.60,58.41,44.46,46.16,57.89,68.13,53.63,50.32,67.75,62.17,52.49,33.34,10.39,22.5,342.37,54.4,37.698,505.437,55.6777,32.1017,30.3209,15.6427,40.8429,3.77532,79.0947,8.95,5.3458,4,0.558,21.7435,76.8542,83.119,48.3258,0.90413,2.103,70.4104,10.5,0.64705,2.948,17.0413,397.492,51.529,1.797,22.8793,603.866,13.8347,22,0.834,3.43,0.313,2.694,55.419,20,75,27,11.2429,9.3,1.634,1.935,1.804,0.380773,5.8,0,0
121,"Korea, Democratic Republic of",PRK,Ranked,45.55,61.85,48.97,25.82,73.46,87.51,36.97,49.45,92.23,2.97,52.08,48.59,3.76,55.34,27.06,17.13,41.7,94.269,25.7,28.367,54.782,96.2883,74.4235,79.4723,0,33.2004,,96.3517,7.81,4.79464,4,0.058,21.955,,97.7928,90.2433,1.01124,2.771,6.83994,0,0.0196,0.082,18.5964,593.488,63.329,1.945,39.145,,2.82155,0,0.015,0.304,0.021,0.317,66.596,0,81,8,,6.6,1.491,0.761,0.938,1.464,,0,0
24,"Korea, Republic of",KOR,Ranked,82.51,94.08,82.63,70.83,97.83,99.01,94.08,85.42,96.82,89.53,85.60,58.54,90.19,76.90,56.91,59.32,2.5,13.105,3.8,3.269,26.0574,99.2264,97.1061,100,,100,5.67228,0.022231,96.68,0.858384,2,0.927,12.3346,99,94.475,98.3456,0.99609,3.827,107.351,84.07,1,2.431,24.1529,193.275,90.51,3.83,24.2468,448.877,3.28808,35,0.801,3.922,0.927,4.586,25.535,0,80.1,55,17.9591,3.1,2.491,1.957,3.06,4.79469,11.1,33,15
84,Kyrgyzstan,KGZ,Ranked,63.02,77.60,64.05,47.42,87.83,88.47,72.39,61.72,90.04,57.13,53.88,55.15,66.58,56.51,38.00,28.58,7.8,52.467,26.2,19.292,39.5636,85.7974,79.7787,96.0277,0.028771,99.8,2.68455,40.2227,73.86,8.97105,3,0.54,19.4771,99.2434,99.5593,81.1771,1.00919,2.34,121.518,19.8,0.41176,2.476,18.1329,574.049,65.671,2.289,42.3689,968.586,12.3627,14,0.72,2.371,0.709,4.375,42.378,8,62.4,24,2.8705,8.2,1.763,2.236,2.133,2.42167,10.8,0,0
122,Laos,LAO,Ranked,45.53,54.93,52.13,29.52,62.09,52.26,55.26,50.11,68.13,29.39,40.82,70.19,24.66,43.90,39.06,10.47,19.6,232.616,75,49.505,205.788,72.0706,38.2359,61.6707,43.197,76.3666,5.20068,108.634,5.04,8.0434,3,0.132,33.0534,64.8812,96.7786,47.0714,0.88733,1.634,67.0286,10.7477,0.19607,0.13,17.1065,625.25,48.89,0.94,31.2016,403.934,15.9012,1,0.065,1.623,0.193,2.316,82.37,20,64.4,26,40.7271,6,1.398,1.621,1.486,1.02071,4.1,0,0
37,Latvia,LVA,Ranked,78.71,89.63,79.80,66.70,96.00,94.54,91.35,76.63,96.02,84.50,66.04,72.65,93.84,79.14,52.78,41.04,2.5,15.325,6.7,8.789,22.792,98.3689,89.1764,90.6969,0,100,5.29535,5.09067,93.83,3.2975,3,0.96,10.7236,99.8959,98.139,93.3526,0.96929,3.484,127.318,73.1199,0.70588,3.852,19.9582,501.524,79.777,3.172,34.7634,294.642,17,33,0.973,3.896,0.939,4.794,7.353,1,78.1,53,19.765,5.8,2.555,2.457,2.413,3.13589,11.9,1,15
83,Lebanon,LBN,Ranked,63.24,78.41,63.90,47.42,93.06,89.32,71.91,59.35,80.61,56.33,67.63,51.03,67.29,61.70,28.29,32.39,5.9,21.8,9.4,14.021,21.5718,90.8854,85.8764,90.6749,,99.9937,1.27264,0.018005,,3.66143,5,0.581,7.58926,91.1842,90.0319,64.8854,1.00543,2.213,76.3804,61.2498,0.29411,2.164,21.5627,370.186,79.941,2.16,48.9193,354.125,2.88803,16,0.704,3.676,0.487,3.892,27.345,5,60.8,28,11.9388,8.9,0.703,1.51,2.407,2.30102,8.3,3,10
118,Lesotho,LSO,Ranked,46.37,44.72,43.69,50.69,43.94,50.25,39.52,45.18,59.53,37.82,36.69,40.72,71.55,59.78,58.19,13.25,13.1,369.892,97.4,42.04,1087.54,68.16,63.173,33.7224,41.2523,24.823,3.52258,121.117,30.68,34.4934,3,0.649,52.5551,76.3012,82.9689,34.9032,1.34669,3.187,73.9171,10,0.13725,2.147,13.6832,834.962,47.199,2.592,48.7605,887.543,0.238939,31,0.711,3.735,0.638,2.746,56.175,18,76.3,49,18.2292,4.7,2.315,2.881,3.046,0.65984,6.7,0,0
128,Liberia,LBR,Ranked,44.33,40.80,46.87,45.33,44.54,26.87,27.22,64.57,50.96,32.34,44.58,59.61,82.23,42.31,50.58,6.18,36.7,517.634,89.7,39.098,493.173,70.3789,7.02218,16.2342,65.1833,8.53408,2.55168,115.886,0.67,3.95561,4,0.797,18.4706,,93.7778,16.696,0.793277,1.254,56.9141,2.6,0.11764,2.716,16.7417,442.435,50.081,0.852,8.62404,687.83,2.201,26,0.882,3.841,0.679,4.456,78.166,20,41.6,38,5.3066,6.5,2.722,2.059,2.961,0.58337,2.8,0,0
32,Lithuania,LTU,Ranked,80.19,88.94,79.46,72.15,96.36,93.51,93.98,71.94,97.08,79.66,69.50,71.59,95.89,77.28,63.22,52.23,2.5,12.519,5.2,8.432,22.8925,95.1864,90.4233,90.6297,0,100,5.53632,1.12464,100,6.85091,3,0.904,12.3955,99.8156,99.8621,97.4603,0.95542,3.506,164.533,67.23,0.64705,3.421,20.283,471.248,80.051,3.709,36.1327,312.114,16.9276,37,0.954,3.916,0.95,4.885,9.572,0,66.5,57,20.2631,4,2.691,2.651,3.539,3.56525,12.5,4,30
22,Luxembourg,LUX,Ranked,83.62,94.63,86.08,70.16,98.42,99.41,98.46,82.21,95.01,85.17,83.54,80.59,95.90,88.57,73.64,22.51,2.5,8.984,2.8,2.486,18.0131,99.9872,99.9744,97.6276,0,100,6.62215,0.17098,100,0.769318,,0.928,6.31935,99,96.0974,85.4517,1.02609,3.859,143,91.9499,0.54901,3.823,23.6446,219.958,93.733,3.441,16.4561,253.719,17,39,0.956,3.66,0.98,4.858,6.158,1,,80,50.1599,2.8,2.647,3.138,3.751,0.907507,11.4,0,0
135,Madagascar,MDG,Ranked,41.80,41.29,45.06,39.06,54.89,25.19,24.21,60.87,59.57,30.60,32.98,57.10,63.79,35.29,45.89,11.28,32,310.465,55,51.877,370.188,48.4147,31.8391,8.62203,53.3997,17.7413,2.46046,150.634,0.94,9.17724,3,0.573,23.1679,71.5726,,31.0044,0.96725,0.282,39.2839,2.3,0.35294,2.103,15.7959,646.682,39.309,0.306,16.2391,1055.97,5.81281,15,0.644,3.133,0.356,4.616,85.913,33,54.3,28,9.3557,4.9,2.299,1.952,1.941,0.23964,6.7,0,0
113,Malawi,MWI,Ranked,48.29,50.11,52.90,41.87,56.06,45.81,29.64,68.92,62.37,28.33,46.60,74.29,72.02,45.36,45.10,5.00,21.7,190.019,75.9,40.932,704.791,64.2084,21.5728,24.6197,9.83174,7.4,2.6322,100.924,2.25,2.19483,3,0.686,22.893,63.2275,98.2749,30.9502,0.89681,0.78,28.8675,4.3506,0.23529,2.994,16.7901,441.172,51.631,1.217,13.7567,589.863,16.6794,26,0.846,3.901,0.726,2.185,60.153,36,68.1,37,2.7717,5.7,1.974,2.201,2.468,0.03875,3.6,0,0
