2019 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
80,Ukraine,UKR,Ranked,66.97,82.21,64.22,54.47,92.93,88.61,88.48,58.83,89.25,71.61,55.56,40.46,66.98,67.78,34.97,48.15,3.3,34.194,8.8,15.57,35.0679,93.7908,66.0877,96.2244,0.003846,100,4.48535,4.87524,95.73,6.33864,4,0.525,15.4621,99.9743,92.7681,86.3785,0.97825,2.589,133.491,57.1151,0.6854,1.817,18.6316,627.488,75.327,2.139,57.8528,1040.77,4.3939,26,0.543,2.753,0.451,4.763,14.817,7,73.5,32,11.2995,6.1,2.333,0.36,1.88,3.93794,11.3,7,10
61,United Arab Emirates,ARE,Ranked,69.84,89.29,70.92,49.31,93.82,97.81,97.77,67.75,92.45,84.21,58.89,48.13,44.59,77.66,29.73,45.27,2.5,15.326,9.1,12.734,70.281,98.0455,96.0219,98.586,,100,6.51996,0.278385,98.51,0.893811,2,0.71,50.3816,,99.4472,87.4894,0.94272,3.328,210.914,94.8199,0.9438,0.762,17.9654,562.843,69.006,3.295,73.7233,552.893,12.2269,5,0.199,3.043,0.468,2.955,0.711,7,58.8,70,,2.8,0.792,1.341,0.913,1.5225,11.9,11,30
13,United Kingdom,GBR,Ranked,87.98,94.63,89.05,80.28,98.00,99.78,98.60,82.14,93.21,96.61,83.28,83.08,94.36,87.12,64.16,75.47,2.5,7.967,4.3,2.893,26.9664,100,100,99.1103,0,100,6.65906,0.248833,100,1.21762,3,0.936,3.70732,99,99.7634,97.8021,1.11256,3.153,119.526,94.62,0.9831,3.62,23.8231,229.349,90.953,3.561,16.0477,191.02,17,39,0.961,3.773,0.921,4.625,12.924,3,87.5,80,78.2485,6.4,2.535,2.556,2.951,2.88647,12.8,156,70
26,United States,USA,Ranked,83.62,91.64,82.05,77.17,97.33,99.40,96.94,72.91,92.35,90.10,75.27,70.48,91.58,85.67,58.78,72.65,2.5,30.102,6.6,2.367,21.544,99.2692,98.7352,99.97,0,100,6.24076,0.089135,100,5.35332,3,0.908,12.9225,99,99.64,92.1832,0.99416,2.363,120.693,75.2326,0.9831,3.268,23.2743,287.849,87.768,2.353,15.0439,379.18,10.0718,33,0.932,3.723,0.924,4.737,3.734,2,82.6,71,74.7726,6.1,2.387,2.071,2.608,4.0261,13.4,379,25
41,Uruguay,URY,Ranked,77.77,88.59,77.08,67.63,95.02,98.88,95.57,64.91,84.47,87.46,72.52,63.88,95.24,77.76,68.78,28.75,2.5,25.248,8.2,9.885,35.1089,99.4024,99.9201,96.5962,0.103905,100,6.02886,1.25798,97.97,7.69427,4,0.933,16.1862,98.6157,98.4321,82.7646,1.17457,2.404,147.467,68.2797,0.9157,3.515,21.7699,349.372,77.093,3.377,17.8104,596.798,8.32631,40,0.97,3.676,0.95,4.672,23.904,12,86.7,70,73.2583,2.2,1.963,2.554,3.37,3.11751,9,0,0
100,Uzbekistan,UZB,Ranked,59.83,83.22,58.18,38.08,88.92,92.16,87.94,63.83,91.99,59.84,51.08,29.83,38.49,63.42,30.38,20.04,7.4,26.605,22.5,19.302,51.9859,97.8335,70.2352,100,0,100,,23.6335,92.1,2.99829,4,0.585,13.1852,99.9866,99.2317,90.565,0.9871,2.397,76.0419,52.3051,0.7584,0.564,17.2216,636.143,67.842,2.155,79.7846,1249.62,3.36816,1,0.259,1.596,0.419,3.544,40.049,5,83.3,23,,6.6,1.718,1.237,0.642,0.45538,11.2,0,0
131,Zimbabwe,ZWE,Ranked,46.58,46.18,57.65,35.91,56.71,42.96,44.54,40.51,70.69,50.67,40.83,68.41,52.41,50.15,27.56,13.52,46.6,250.336,50.3,29.308,482.47,64.0512,30.9959,36.2214,36.7383,40.4214,3.08986,96.236,29.05,6.66856,5,0.101,29.1762,88.6934,89.625,43.8126,0.98049,0.851,85.2522,27.0555,0.2753,2.436,15.7124,583.165,50.206,1.138,26.1662,718.724,16.9558,12,0.467,3.761,0.432,2.221,65.652,23,84.9,22,4.7044,6.7,1.51,1.388,0.655,0.42424,7.5,0,0
,Azerbaijan,AZE,Partial,,84.76,,32.98,91.31,91.25,90.28,66.20,,70.76,47.17,52.41,38.19,45.20,19.61,28.93,2.5,25.809,23,15.77,54.0552,91.3857,85.9379,92.5114,0.347928,100,5.49145,20.7514,95.54,2.14125,4,0.512,6.50345,99.7901,97.931,,,0.421,103.047,79,0.6798,0.199,17.6382,587.487,68.656,0.678,56.9228,437.068,8.6154,2,0.225,2.225,0.305,3.311,55.039,9,29.2,25,2.2016,5.9,1.098,0.506,0.404,1.41316,10.4,1,10
,Bahrain,BHR,Partial,,,72.45,37.49,95.83,,96.57,61.64,92.38,77.98,76.06,43.37,26.30,68.84,12.88,41.94,,19.141,7.3,6.732,24.0346,100,,100,,100,6.15504,0.280332,100,0.523796,4,0.115,10.0007,94.89,99.6156,92.9223,1.0099,2.605,158.415,95.8781,0.7978,0.106,22.1905,245.298,81.5,3.167,60.4266,524.439,2.69248,2,0.03,0.838,0.085,4.017,1.048,5,58.6,36,,9,0.663,0.516,0.177,2.1435,9.3,1,50
,Bosnia and Herzegovina,BIH,Partial,,86.58,,49.69,96.62,96.15,81.63,71.90,,69.68,66.13,49.14,71.27,61.79,41.42,24.28,2.5,7.164,5.7,8.522,11.6131,96.1424,95.1382,95.3602,0,100,4.82016,22.0816,63.38,1.27536,4,0.751,7.00461,96.9918,,,,2.602,98.0915,69.4911,0.4326,2.351,20.1853,383.492,76.56,2.639,34.1067,709.68,1.3772,19,0.616,3.524,0.554,4.733,19.27,1,36.6,38,6.3732,7.2,1.817,2.346,2.159,,8.6,1,0
,Brunei Darussalam,BRN,Partial,,,78.17,,93.23,98.45,93.62,,91.04,83.36,65.56,72.73,,81.47,,37.58,2.6,48.893,10.5,11.628,54.5849,99.9,99.8636,96.349,,100,5.41488,0.160865,100,0.492956,,,18.7921,96.0856,99.8966,83.4146,1.0165,,127.067,94.8667,0.6067,,20.2528,428.75,76.519,,19.0933,585.898,17,7,,,,,6.02,3,,63,,5.9,,,,1.62227,9,3,35
,Equatorial Guinea,GNQ,Partial,,61.68,,25.53,67.82,62.41,62.71,53.79,,24.77,52.71,67.54,31.81,37.24,24.13,8.93,,181.649,89.6,20.846,415.214,64.6658,40.782,66.3128,3.63266,67.1841,,38.6972,34.39,2.30523,4,0.131,21.5072,95,44.554,,,1.346,44.6571,26.24,0.0506,0.661,18.3026,343.394,52.236,1.534,38.8139,457.244,17,0,0.148,2.535,0.198,2.557,55.801,24,35,16,,6.3,1.114,1.056,0.447,,4,0,0
,Gabon,GAB,Partial,,73.30,,46.83,76.34,76.38,76.43,64.07,,56.80,56.24,60.76,66.79,54.28,47.63,18.61,9.4,198.555,48.3,19.44,271.624,85.771,86.7507,47.4133,6.53786,92.1912,2.87874,10.8747,79.12,8.04284,3,0.849,29.4868,82.2838,,,,2.406,131.509,50.3201,0.1685,2.001,17.8426,432.722,55.973,2.847,60.2881,319.496,15.2418,4,0.814,3.567,0.8,3.245,31.532,15,49.5,31,6.58,3.2,2.106,2.192,1.756,,7.4,0,0
,Grenada,GRD,Partial,,,69.51,,84.39,93.05,91.32,,86.24,69.49,59.93,62.36,,75.34,,39.24,,99.208,16.7,9.487,61.4804,95.6286,92.3263,91.4939,,94.6957,,4.46109,96.58,10.2493,,,10.8381,98.6,94.2929,76.1129,1.055,,104.964,59.0717,0.4888,,20.2817,462.371,67.69,,44.2954,240.48,8.99342,37,,,,,,1,74.5,52,,3.6,,,,4.3706,,0,0
,Guinea-Bissau,GNB,Partial,,43.88,,,60.57,39.59,26.00,49.36,,33.57,32.74,66.61,56.20,43.71,38.09,,26,198.667,84.2,26.516,520.716,66.6344,17.825,20.538,28.2956,26.0473,,137.343,1.52,9.54986,4,0.482,34.4097,45.5812,72.2978,,,0.663,77.0878,3.93051,0.1124,1.402,15.0849,656.198,44.983,0.174,22.9806,962.725,16.4296,15,0.607,3.805,0.308,2.622,78.344,12,57.4,16,,4.9,1.71,1.014,1.808,,,0,0
,Haiti,HTI,Partial,,43.71,,34.50,59.40,42.12,33.11,40.21,,42.13,35.45,53.15,54.85,42.54,31.23,9.37,45.8,319.789,71.7,23.277,174.748,65.4668,22.5722,34.7045,33.6056,43.7526,1.43137,104.304,4.34,10.0396,4,0.22,46.302,,,,,0.259,57.424,12.3261,0.4831,2.051,16.5398,676.253,47.22,0.244,14.9828,886.123,0.268269,17,0.509,2.959,0.163,4.081,84.94,7,45,20,19.0444,5.9,1.142,1.21,1.394,,4.3,0,0
,Iraq,IRQ,Partial,,79.49,,38.30,81.77,92.37,93.68,50.13,,56.54,67.54,50.63,48.36,51.18,31.83,21.83,27.7,21.964,30.4,21.426,21.0346,96.5335,79.5215,94.121,0,100,,0.206546,97.63,9.85446,5,0.353,9.9371,43.6833,,,,1.517,87.3051,49.36,0.3371,1.863,24.0149,273.962,71.069,1.257,41.6223,428.419,1.46494,17,0.5,2.285,0.338,2.767,25.854,20,55.9,18,9.509,8.8,1.12,1.729,2.348,,5.4,4,40
,Kuwait,KWT,Partial,,,82.78,52.77,97.21,,94.03,76.97,91.23,84.40,86.35,69.12,64.44,72.16,37.18,37.29,2.5,10.891,8.1,3.563,31.1885,100,,100,,100,5.51271,0.04817,100,1.79647,2,0.615,14.6599,96.0359,94.0468,86.2682,1.07912,3.718,172.58,98,0.691,2.284,26.0968,187.467,84.806,3.636,34.1135,465.041,17,13,0.521,2.261,0.81,4.56,1.061,6,67.8,41,,4.1,1.183,1.292,1.875,1.62875,8,1,50
,Libya,LBY,Partial,,72.38,,38.06,89.70,85.35,70.29,44.20,,47.46,55.88,32.49,33.62,57.59,41.34,19.68,,41.877,12.4,18.69,31.0717,98.5289,39.8105,100,,70.1482,2.84627,0.048323,,2.50388,5,0.18,33.9756,,,,,1.928,94.4371,21.7589,0.1236,2.278,19.4916,472.756,70.618,1.31,70.2978,921.277,0.211644,1,0.429,0.863,0.27,3.199,5.711,1,32.4,17,,7.5,1.166,2.967,2.3,,7.7,0,0
,Maldives,MDV,Partial,,85.33,,38.94,88.82,87.36,91.61,73.53,,63.14,71.47,66.00,40.36,62.28,40.44,12.70,11,78.806,7.9,18.579,20.148,99.2562,47.8028,99.373,0,99.8,,5.97497,93.83,0.754913,,0.493,9.19909,98.6101,99.9747,,,2.15,206.293,63.1857,0.4101,1.131,24.2769,224.343,78.169,1.332,13.1857,226.149,1.16236,14,0.37,0.868,0.231,3.867,19.35,5,53.3,31,,4.2,1.05,1.81,2.173,0.72433,6.2,0,0
,Namibia,NAM,Partial,,63.10,,55.80,71.67,50.81,66.80,63.11,,64.11,53.91,69.31,83.69,74.44,47.90,17.17,25.4,99.843,44.2,24.183,371.756,82.5411,79.2727,34.5037,73.3226,52.5012,5.4712,41.6236,42.2,17.1383,3,0.862,22.883,88.2746,98.2617,,,0.88,105.778,36.8374,0.3933,3.223,18.7412,379.726,61.559,1.21,30.4258,535.517,17,29,0.832,3.796,0.827,4.157,24.736,6,82.6,53,27.725,5.2,1.884,2.319,1.991,1.31019,7.2,0,0
,Seychelles,SYC,Partial,,86.14,76.36,,90.55,97.21,89.66,67.14,92.81,77.22,65.48,69.95,76.80,,45.14,12.84,,65.663,14.2,9.835,101.064,96.249,94.6553,100,,100,4.97872,3.66068,90.36,12.7369,,0.863,15.7125,93.9542,99.0309,89.8381,1.0706,3.451,176.575,58.7698,0.6461,3.374,19.8616,421.988,68.969,3.373,38.2269,230.772,13.7504,28,0.772,3.188,0.835,3.669,,7,,66,,4.2,1.474,1.86,2.01,1.03243,,0,0
,Solomon Islands,SLB,Partial,,,54.15,,79.35,38.15,30.96,,73.33,46.45,35.77,61.04,77.94,49.43,36.91,,12.3,147.629,20.6,26.426,216.425,67.776,46.2407,33.5284,68.6629,62.8956,,168.818,8.45,,,0.887,23.2278,,99.8363,,0.94859,1.51,76.1162,11.9242,0.2135,3.5,15.7712,813.992,55.625,0.831,18.343,352.147,1.70942,30,0.871,3.417,0.621,3.933,80.241,10,46.9,44,,5.9,0.641,1.884,3.05,,,0,0
,Somalia,SOM,Partial,,37.72,,,51.22,37.69,25.94,36.02,,27.38,28.57,53.75,31.12,24.31,27.20,,,342.842,127.2,33.749,515.506,52.4362,41.3808,38.3364,48.5779,32.9465,,147.889,2.34,4.30846,5,0.248,54.0355,,,,,0.296,48.2889,2.00405,0.1348,2.07,14.7602,621.454,25.778,0.43,17.1143,,0,1,0.453,1.392,0.202,2.266,77.699,28,15.9,10,,8.9,0.919,1.573,1.848,,,0,0
,Trinidad and Tobago,TTO,Partial,,84.52,,62.48,92.51,95.33,91.67,58.57,,77.96,65.39,50.27,91.14,69.22,60.29,29.27,4.9,55.535,26.1,4.742,41.4935,98.185,94.0157,93.3989,,100,4.98546,0.870472,99.26,30.8803,4,0.916,14.3991,98.7,98.7335,,,3.386,148.316,77.326,0.5787,2.784,20.9372,435.43,67.394,3.127,50.5499,2166.02,16.854,33,0.885,3.888,0.933,4.625,18.103,2,63.1,41,28.8815,3.6,2.688,2.468,2.681,,11,0,0
,Uganda,UGA,Partial,,48.90,,41.34,62.79,38.93,40.33,53.55,,49.75,50.78,69.27,58.89,41.39,47.21,17.87,41.4,112.26,49,34.48,384.431,49.104,21.269,18.4723,6.70942,22,3.42904,69.2223,0.77,11.5185,3,0.319,28.0602,70.1982,90.998,,,1.952,58.2062,23.7065,0.6236,2.21,17.7875,392.902,46.88,1.926,23.1392,673.546,16.2197,11,0.583,3.54,0.624,2.66,75.119,23,54,26,21.9338,8.3,2.195,2.875,2.081,0.23104,4.7,1,25
,Vanuatu,VUT,Partial,,66.16,55.84,,82.55,67.98,40.96,73.14,78.10,56.73,33.80,54.74,88.79,50.57,,,7.1,111.058,26.9,27.158,131.883,91.2568,47.6208,34.0671,0.586135,62.7843,,120.498,12.57,2.12892,,0.913,22.6084,84.7,99.0436,49.4989,1.0576,2.095,82.5415,25.7198,0.4382,3.167,15.3064,931.698,46.785,1.846,18.8039,971.004,3.81132,33,0.905,3.715,0.872,4.479,70.724,,60.4,46,,,1.716,3.014,3.714,,,0,0
,Vietnam,VNM,Partial,,80.48,,41.19,87.27,79.36,79.85,75.43,,63.86,64.35,63.87,47.51,59.81,38.59,18.86,10.8,14.037,20.9,22.76,65.0929,94.7188,42.8669,83.5151,3.88391,100,4.33895,25.6363,66.92,1.51839,2,0.673,23.2402,93.5204,99.3723,,,2.769,125.618,49.5691,0.691,0.339,20.1686,419.46,71.722,2.762,32.8002,648.481,14.1609,3,0.251,2.129,0.442,4.639,54.559,10,78.7,33,29.9069,5.8,1.926,1.565,0.994,1.41299,7.9,0,0
,Zambia,ZMB,Partial,,51.03,,41.61,56.94,40.53,42.93,63.70,,45.76,47.49,71.58,64.07,48.25,43.35,10.75,44.5,112.378,60,41.906,473.517,59.9638,31.8628,26.3701,31.7716,40.3,2.52094,74.8447,16.43,5.29794,3,0.555,21.2648,83.0077,86.0215,,,0.906,78.6149,27.8526,0.3989,0.847,16.8595,430.676,54.037,1.18,21.5373,604.017,17,22,0.543,3.704,0.446,3.485,77.781,19,66,35,9.4191,5.3,1.557,2.073,2.466,0.2007,6.5,0,0
,American Samoa,ASM,Extra,,,,,,,,,,,,,,,,,,105.87,,11.136,54.1839,99.7738,99.596,54.4548,,,,20.3178,,5.3971,,,9.99149,,,,,,,,,,18.3589,561.872,63.69,,38.6206,,17,,,,,,,,,,,,,,,,,0,0
,Andorra,AND,Extra,,,,,,100.00,,,,,,,,,,,,4.949,3.3,2.554,20.6068,100,100,100,0,100,,0.165664,100,1.19402,,,4.41524,,,,,,104.381,98.8714,0.5674,,25.1197,200.932,93.892,,13.0885,,17,39,,,,,,,,,,,,,,,10.1,0,0
,Antigua and Barbuda,ATG,Extra,,,,,,,,,,,,72.92,,,,,,59.319,7.4,7.753,48.1503,96.7392,94.3189,87.5043,,100,,1.43559,98.75,10.333,,,7.72996,98.95,82.4727,74.3302,0.95893,,180.371,76,0.4607,,21.7432,313.918,71.552,,30.9078,335.406,17,33,,,,,,4,76.8,,,3.6,,,,1.13586,,0,0
,Aruba,ABW,Extra,,,,,,,,,,,,,,,,,,,,,,97.869,93.7927,97.5435,,100,,,,1.92688,,,,96.8226,99.9221,76.9463,1.0176,,135.134,97.17,,,,,,,,276.213,0.39167,,,,,,,,,,,,,,,0.87581,,0,0
,"Bahamas, The",BHS,Extra,,,,,,,,,,,,74.00,,81.78,,,,104.814,7.2,6.914,66.8851,98.887,97.2872,94.9306,,100,,2.02047,100,28.4006,,,17.6051,,90.915,82.1043,1.05939,,89.4221,85,0.618,,21.1553,432.722,69.541,,29.4475,310.091,16.8989,38,,,,,9.949,2,78.9,65,,3.5,,,,,11.5,0,0
,Belize,BLZ,Extra,,,,,89.93,92.74,83.73,,,,,71.01,,,,22.57,6.5,63.783,14.2,15.543,76.4721,97.9926,85.7811,87.8585,0.811316,98.2651,4.08543,12.177,85.43,37.5992,,,21.3236,,99.5965,70.4663,1.04903,,63.9053,47.0826,0.2921,,21.781,364.922,66.126,,30.9194,422.752,17,36,,,,,27.119,17,71.4,,21.7943,4.1,,,,1.27726,10.5,0,0
,Bermuda,BMU,Extra,,,,,,,,,,,,,,,,,,17.909,,6.164,23.1491,99.9031,99.8063,99.9031,,100,,1.44913,,12.9601,,,8.65996,,83.4786,73.1964,1.11603,,105.946,98.37,,,24.4374,223.937,85.275,,15.2466,,5.08728,,,,,,,,,,,,,,,1.19852,,0,0
,British Virgin Islands,VGB,Extra,,,,,,,,,,,,,,,,,,,,,,99.8644,96.1226,96.858,,100,,,,,,,,,,82.82,,,189.935,37.6,,,,,,,,,9.49117,,,,,,,,,,,,,,,2.03654,,0,0
,Cayman Islands,CYM,Extra,,,,,,,,,,,,,,,,,,,,,,96.125,86,83.654,,100,,,,8.44994,,,,,,,,,157.014,81.0677,,,,,,,,,10.3472,,,,,,,,,,,,,,,,,0,0
,Channel Islands,CHI,Extra,,,,,,,,,,,,,,,,,,,,,,94.15,89.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.178,,,,,,,,,,,0,0
,Cook Islands,COK,Extra,,,,,,,,,,,,,,,,,,,7.6,,,99.8796,74.9171,97.6269,,,,,,3.49019,,,,,97.2075,83.7656,1.0614,,,,,,,,,,,,1.05282,,,,,,,,,,,,,,,2.27312,,0,0
,Curaçao,CUW,Extra,,,,,,,,,,,,,,,,,,,,,,99.4977,98.8681,98.9503,,100,,,,,,,,,,,1.08356,,,,,,,,,,,,13.0903,,,,,,,,,,,,,,,1.07216,,0,0
,Dominica,DMA,Extra,,,,,87.67,,,,,,,70.32,,,,,5.2,153.187,34,8.551,54.7397,96.5,94.75,77.8928,,100,,6.83776,90.6,8.3661,,,16.6053,,99.2681,93.1731,0.98616,,101.765,69.6197,0.5562,,20.2815,395.622,64.027,,30.8375,308.52,13.8226,37,,,,,,0,,57,,,,,,,,0,0
,Falkland Islands,FLK,Extra,,,,,,95.67,,,,,,,,,,,,,,,,95.0247,90.0495,100,0,,,,,,,,,,,,,,171.821,99.0152,,,,,,,,,0.722303,,,,,,,,,,,,,,,,,0,0
,Faroe Islands,FRO,Extra,,,,,,,,,,,,,,,,,,,,,,100,100,90.8835,,100,,,,,,,,,,,,,114.208,97.582,,,,,,,,,3.79519,,,,,,,,,,,,,,,,,0,0
,French Guiana,GUF,Extra,,,,,,,,,,,,,,,,,,,,,,94.1119,87.8227,91.7097,,,,,,13.1502,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0
,French Polynesia,PYF,Extra,,,,,,,,,,,,,,,,,4.4,,,,,100,100,96.8546,,100,,,,0.376533,,,,,,,,,101.707,72.7039,,,,,,,,,1.48464,,,,,,11.816,,,,,,,,,,,0,0
,Gibraltar,GIB,Extra,,,,,,,,,,,,,,,,,,,,,,100,100,100,,100,,,,3.01305,,,,,,,,,118.698,94.4445,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0
,Greenland,GRL,Extra,,,,,,99.90,,,,,,,,,,,,14.917,,4.184,40.7157,100,100,99.5972,0,100,,0.595466,,5.31372,,,8.62519,,,,,,108.2,69.4825,,,19.4545,438.259,76.964,,29.0013,,17,,,,,,,,,,,,,,,,,0,0
,Guadeloupe,GLP,Extra,,,,,,,,,,,,,,,,,,,,,,99.6854,99.6785,99.6106,,,,,,8.01188,,,,96,,,,,,,,,,,,,,,17,,,,,,,,72,,,,,,,,,0,0
,Guam,GUM,Extra,,,,,,,,,,,,,,,,,,43.475,,8.944,40.5879,99.6952,99.3872,90.3508,,100,,7.62642,,2.50504,,,14.7702,,,,,,,80.5055,,,20.1389,537.966,70.618,,36.4668,,17,,,,,,11.757,,73.3,,,,,,,,,0,0
,Hong Kong,HKG,Extra,,,,,,,,,,,,,78.05,87.11,,55.13,2.5,,,,,100,100,96.4362,,100,6.84783,,,0.383242,,0.961,,,99.2445,92.928,0.95634,3.563,249.763,89.4159,,3.317,,,,3.489,,,0,15,0.756,3.491,0.934,4.425,5.883,0,80.8,76,58.9243,,2.906,1.241,2.316,3.61936,11.6,13,30
,Kiribati,KIR,Extra,,,,,76.51,,,,,,,73.78,,,,,3.1,229.813,54.6,24.712,226.817,71.616,23.6724,47.8029,,98.6146,,137.097,5.52,7.50378,,,12.013,,96.5445,,,,39.6253,14.5818,0.2528,,14.863,1041.18,43.728,,15.1748,607.591,17,37,,,,,,,44.9,,,,,,,,,0,0
,Kosovo,KSV,Extra,,,,,,,,,,,,,63.12,,,,,,,,,,,,,100,,,,,4,0.921,,,,,,3.018,,,,3.091,,,,2.3,,,0,24,0.792,3.487,0.401,2.475,,4,,37,11.2496,,1.774,1.508,3.089,,,0,0
,Liechtenstein,LIE,Extra,,,,,,,,,,,,,,,,,,,,,,100,100,99.95,,100,,,,2.69346,,,,,99.6755,91.2057,0.78227,,122.362,98.1,0.7472,,,,,,,,13.2772,33,,,,,,,,,,,,,,1.45702,,0,0
,Macao,MAC,Extra,,,,,,,,,,,,,,,,,11.4,,,,,100,100,,,100,,,,0.16363,,,,96.5385,99.9067,85.5277,1.00249,,328.8,83.1741,,,,,,,,,0,,,,,,3.218,,,,,,,,,3.76759,,3,65
,Marshall Islands,MHL,Extra,,,,,,61.93,,,,,,55.95,,,,26.46,,225.083,34,16.153,107.456,88.4864,12.3655,83.4941,31.81,94.755,,54.76,65.35,,,,26.7965,98.2651,80.063,63.2648,1.09531,,30.1165,38.7012,0.1742,,14.8373,1027.26,49.315,,38.1043,1161.89,13.1214,38,,,,,,,,,,,,,,2.03805,10.7,0,0
,Martinique,MTQ,Extra,,,,,,,,,,,,,,,,,,,,,,100,100,99.609,,,,,,2.77635,,,,96.9,,,,,,,,,,,,,,,17,,,,,,,,73.2,,,,,,,,,0,0
,Mayotte,MYT,Extra,,,,,,,,,,,,,,,,,,,,,,97.0092,95.4675,76.8768,,,,,,5.92584,,,,,,,,,,,,,,,,,,,12.92,,,,,,,,,,,,,,,,,0,0
,Micronesia,FSM,Extra,,,,,,,,,,,,52.51,,,,,,151.06,32.2,15.341,112.507,78.5665,44.4604,88.3093,,80.7567,,57.6477,11.97,4.67465,,,19.0904,,84.0092,,,,21.8999,35.3041,0.1404,,16.4208,807.514,55.127,,32.3055,755.771,4.40263,37,,,,,,,,,,3.7,,,,,,0,0
,Monaco,MCO,Extra,,,,,,,,,,,,,,,,,,,3.3,,,100,100,100,,100,,,100,,,,,,,,,,85.2255,97.053,0.5618,,,,,,,,17,26,,,,,,,,,,,,,,,,0,0
,Montserrat,MSR,Extra,,,,,,,,,,,,,,,,,,,,,,96.575,96.575,88.7542,,,,,,19.8768,,,,,,,,,97.58,54.551,,,,,,,,,6.71946,,,,,,,,,,,,,,,,,0,0
,Nauru,NRU,Extra,,,,,,,,,,,,,,,,,,,33,,,99.4849,52.8203,65.5955,,99.5532,,,91.33,,,,,,87.3298,67.4765,1.03231,,88.0359,57,0.1461,,,,,,,355.048,0,34,,,,,,,,,,,,,,,,0,0
,New Caledonia,NCL,Extra,,,,,,,,,,,,,,,,,11.6,,,,,99.3286,98.6572,100,,100,,,,3.23346,,,,97.8,,,,,96.7245,82.0058,,,,,,,,,17,,,,,,12.879,,,,,,,,,,,0,0
,Niue,NIU,Extra,,,,,,,,,,,,,,,,,,,21.5,,,98.1987,86.8989,96.7715,,,,,,,,,,,97.2662,,1.09684,,,79.56,,,,,,,,,17,,,,,,,,,,,,,,,,,0,0
,Northern Mariana Islands,MNP,Extra,,,,,,,,,,,,,,,,,,40.381,,9.785,37.3005,100,90.0595,78.905,,100,,11.026,,,,,12.2372,,,,,,,,,,21.1223,368.462,74.199,,22.9898,,13.1651,,,,,,,,,,,,,,,,,0,0
,Palau,PLW,Extra,,,,,,99.86,,,,,,,,,,,,,15.3,,,100,99.381,100,0,100,,,86.9,3.11243,,,,96.5937,99.4074,,1.05329,,111.532,,0.2528,,,,,,,1084.69,17,37,,,,,,,,,,,,,,3.18215,,0,0
,Puerto Rico,PRI,Extra,,,,,,,,,,,,,,,,,,23.836,,6.158,31.6879,97.1248,94.2496,97.1706,,100,5.10813,0.127165,,18.5059,,,10.6584,92.39,76.2097,69.1251,1.07513,,92.5275,72.7527,,,24.175,232.488,81.702,,15.7793,,7.5759,,,,,,12.981,,81.3,,72.9157,,,,,4.14354,,1,25
,Réunion,REU,Extra,,,,,,,,,,,,,,,,,,,,,,100,99.9624,99.6025,,,,,,1.82141,,,,,,,,,,,,,,,,,,,17,,,,,,,,82.1,,,,,,,,,0,0
