Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Faroe Islands,FRO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000,4800000,4900000,5300000,5400000,5300000,5500000,6700000,6900000,7000000,7000000,7100000,26000000,28000000,27000000,30000000,29000000,29000000,,,,,,
Gabon,GAB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000000,168000000,156000000,158000000,195000000,183000000,256000000,234000000,239000000,275000000,346000000,,328000000,490000000,476000000,560000000,658000000,441000000,,404000000,509000000,346000000,,,,
United Kingdom,GBR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30749000000,32298000000,35954000000,41458000000,41514000000,41862000000,42011000000,46860000000,54030000000,63225000000,66166000000,69222000000,79677000000,77910000000,60820000000,60716000000,60608000000,61323000000,60823000000,67042000000,68116000000,67220000000,65177000000,68888000000,,
Georgia,GEO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171000000,239000000,135000000,129000000,136000000,189000000,170000000,196000000,237000000,257000000,277000000,337000000,311000000,329000000,384000000,471000000,537000000,563000000,609000000,706000000,853000000,960000000,,
Ghana,GHA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,59000000,61000000,145000000,151000000,162000000,165000000,184000000,216000000,270000000,472000000,575000000,816000000,870000000,948000000,882000000,1026000000,976000000,982000000,947000000,1405000000,1571000000,1581000000,1329000000,,
Gibraltar,GIB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000000,37000000,39000000,34000000,29000000,13000000,26000000,38000000,36000000,29000000,38000000,41000000,96000000,30000000,28000000,17000000,49000000,41000000,60500000,28800000,250400000,16300000,102500000,416000000,,
"Gambia, The",GMB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000,15500000,17000000,,,,,,8000000,6000000,7000000,8000000,13000000,12000000,12000000,14000000,16000000,13000000,10400000,55400000,57400000,76200000,45500000,10400000,,
Guinea-Bissau,GNB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800000,4700000,3500000,,,,5500000,10200000,21300000,22300000,18900000,17800000,40700000,46100000,26000000,29500000,38600000,24500000,27200000,53000000,53000000,33000000,63000000,74600000,,
Equatorial Guinea,GNQ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,13000000,7000000,7000000,8000000,19000000,30000000,,,,,,,,,,,,,,,,,,,
Greece,GRC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495000000,1396000000,1537000000,1756000000,4014000000,4564000000,4190000000,2456000000,2441000000,2882000000,3044000000,3005000000,3430000000,3946000000,4122000000,3400000000,3809000000,3005000000,3768000000,4003000000,3535000000,3412000000,3306000000,3910000000,,
Grenada,GRD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,5000000,6000000,6000000,7000000,8000000,8000000,8000000,8000000,9000000,10000000,16000000,16000000,11000000,10000000,10000000,10000000,11000000,11000000,34000000,40000000,40000000,38000000,41000000,,
Greenland,GRL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000,163000000,146000000,190000000,216000000,216000000,266000000,329000000,373000000,488000000,532000000,655000000,737000000,740000000,862000000,1002000000,935000000,920000000,952000000,1033000000,1004000000,989000000,1011000000,1121000000,,
Guam,GUM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000,65000000,69000000,69000000,82000000,77000000,62000000,44000000,30000000,30000000,40000000,49000000,58000000,52000000,52000000,73000000,79000000,82000000,81000000,77000000,93000000,103000000,94000000,80000000,,
High income,HIC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401880509731.294,420374070128.49,410935934069.259,418534531653.37,438718335786.652,444436067185.72,430331621903.629,449167362127.489,500124242155.547,579956526675.176,625528867079.24,655527719815.59,748735355012.465,794197412848.555,699248912212.445,738143062865.677,802752966099.434,807118380947.809,831613695284.235,878683598777.553,827416354324.538,855437747840.989,925318203267.307,987624110567.911,,
"Hong Kong SAR, China",HKG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10497000000,11461000000,12678000000,13474000000,13134000000,12502000000,12317000000,12418000000,11447000000,13270000000,13305000000,14044000000,15042000000,16095000000,15547000000,17357000000,19022000000,20077000000,21215000000,22011000000,23059000000,24141000000,25388000000,26498000000,,
Honduras,HND,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000,110000000,115000000,142000000,166000000,198000000,205000000,221000000,274000000,300000000,321000000,425000000,309000000,385000000,361000000,406000000,446000000,549000000,506000000,437000000,454000000,482000000,517000000,519000000,,
Heavily indebted poor countries (HIPC),HPC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420116193.79588,2707743107.76567,2730986969.82354,3015952828.58125,3088018743.06134,3097663717.68594,3106842140.52566,3447843581.27993,3890886672.99773,4514057984.41767,5705429982.82312,7291875272.5621,8183052369.11017,8890835806.60597,8710628302.97029,8583434003.86236,9743928780.87764,9549543568.74266,9764178296.42393,10685307587.352,11175708100.2435,10897500515.0596,11058783708.7868,11676380901.4849,,
Croatia,HRV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422000000,510000000,530000000,600000000,806000000,634000000,677000000,852000000,709000000,881000000,786000000,770000000,1025000000,1167000000,1042000000,861000000,918000000,962000000,923000000,865000000,770000000,954000000,1399000000,1737000000,,
Haiti,HTI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000,37000000,35000000,,,173000000,168000000,172000000,202000000,206000000,174000000,239000000,331000000,383000000,427000000,431000000,458000000,473000000,418000000,475000000,503000000,503000000,485000000,599000000,,
Hungary,HUN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501000000,1491000000,1511000000,1496000000,1590000000,1722000000,1887000000,2211000000,2700000000,2482000000,2721000000,2319000000,3088000000,3857000000,3251000000,2897000000,3048000000,2457000000,2526000000,2712000000,2456000000,2738000000,3049000000,3280000000,,
IBRD only,IBD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63754070684.353,68017611066.9576,76247235567.6286,72579864109.3746,71550243995.5433,82257353363.8689,86279346092.5024,93567755623.2315,98502060030.3206,120165695279.205,135713638608.107,151120246560.41,182149633526.039,212833845889.407,204170048116.899,246102857402.24,289724843128.323,341045182472.185,395890561416.155,502871905573.957,497054092173.25,491903584336.363,534209910372.029,572065611367.634,,
IDA & IBRD total,IBT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68473508207.2589,73761786213.2111,82089193684.7203,78462147135.1973,76584430602.3921,87566225281.8461,91662626616.2494,99187666385.0992,106434101738.747,129628989345.674,146598680159.466,167176636500.987,203059018311.957,240041930592.178,225181147395.357,270522146734.994,316927497194.197,368860116510.562,424576002359.335,533319156521.792,528993512957.684,518746856451.213,566449865891.564,611013454074.694,,
IDA total,IDA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10915702810.057,16365863220.8541,21388875229.3312,27964003189.8766,21382792218.0592,24811699363.3407,27569884331.9042,27849710416.6468,28399500441.8259,29512852522.2182,31175426405.4414,25674872166.5136,31039258098.1128,38015880174.5656,,
IDA blend,IDB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630154225.9521,7381452335.01031,10985125326.3349,16072534842.4984,9990857603.41702,12088819414.2303,14454645031.8472,14247752232.0519,14200868000.9133,15026611145.2104,15464268990.931,10695196396.8987,15000294001.4095,20196253711.4194,,
Indonesia,IDN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172000000,2399000000,2411000000,2102000000,2353000000,3197000000,3406000000,5042000000,4427000000,4569000000,4740000000,5458000000,6578000000,8801000000,6908000000,8432000000,8653000000,9055000000,10280000000,10263000000,9800000000,9932000000,10945000000,11629000000,,
IDA only,IDX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448010012.4483,3734999241.17549,3903707143.21628,4185022230.77448,4400492573.93879,4695454811.22636,4576165117.44567,4965196021.83411,5392476420.08252,6084597889.89454,7264778642.04208,8998554420.41625,10456511798.4191,12004264481.7604,11413731695.551,12753251843.4602,13159456661.3113,13668838024.8285,14285570922.1457,14558488058.6792,15806548189.8151,15153435363.1428,15847074201.3991,17069244588.5745,,
Isle of Man,IMN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996000000,913000000,1342000000,1713000000,2010000000,3686000000,4367000000,4350000000,4385000000,5783000000,8277000000,8738000000,10690000000,12083000000,9310000000,10490000000,13699000000,14107000000,13884000000,17492000000,17686000000,19184000000,21856000000,25790000000,,
Not classified,INX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034000000,2198000000,2210000000,3015000000,2712000000,2626000000,2956000000,3835000000,4832000000,5291000000,6185000000,6981000000,8784000000,10543000000,7940000000,7176000000,6842000000,5999000000,6222000000,6175000000,5790000000,6217000000,6616000000,7390000000,,
"Iran, Islamic Rep.",IRN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247000000,274000000,396000000,155000000,638000000,671000000,714000000,3990000000,4120000000,4402000000,4112000000,5066000000,7335000000,8270000000,8503000000,10570000000,10555000000,8435000000,9464000000,10130000000,9658000000,9893000000,11928000000,,,
Iraq,IRQ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000000,70000000,131000000,14000000,14000000,9000000,31000000,26000000,,,627000000,526000000,705000000,813000000,1221000000,1675000000,1879000000,2363000000,4835000000,6115000000,7934000000,7647000000,8093000000,7855000000,,
Iceland,ISL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000,312000000,327000000,399000000,440000000,471000000,372000000,373000000,524000000,699000000,991000000,1084000000,1336000000,1103000000,534000000,599000000,740000000,780000000,850000000,972000000,998000000,1268000000,1664000000,1829000000,,
Israel,ISR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626000000,2849000000,2952000000,3233000000,3411000000,3733000000,3887000000,3322000000,3341000000,3663000000,4146000000,4286000000,4921000000,4967000000,4500000000,4683000000,4874000000,5008000000,5757000000,6534000000,7506000000,8210000000,8985000000,9765000000,,
Italy,ITA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17201000000,18619000000,19676000000,20539000000,19587000000,18170000000,17002000000,19652000000,23748000000,24076000000,26764000000,27449000000,32748000000,30940000000,27967000000,26902000000,28749000000,26239000000,26948000000,28866000000,30312000000,30584000000,34819000000,37644000000,,
Jamaica,JAM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000000,181000000,205000000,223000000,256000000,238000000,227000000,274000000,269000000,318000000,290000000,315000000,340000000,312000000,259000000,235000000,213000000,418000000,392000000,457000000,413000000,413000000,455000000,503000000,,
Jordan,JOR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719000000,630000000,635000000,642000000,536000000,387000000,420000000,504000000,503000000,585000000,653000000,956000000,1024000000,1140000000,1202000000,1736000000,1280000000,1257000000,1206000000,1251000000,1267000000,1367000000,1496000000,1493000000,,
Japan,JPN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46966000000,46800000000,41381000000,35334000000,41213000000,42643000000,35526000000,34977000000,36505000000,48175000000,48096000000,37655000000,37258000000,38971000000,34787000000,39306000000,39760000000,40967000000,32244000000,28609000000,23252000000,25968000000,25774000000,28096000000,,
Kazakhstan,KAZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296000000,364000000,494000000,549000000,455000000,483000000,761000000,863000000,783000000,997000000,940000000,1060000000,1396000000,1361000000,1319000000,1489000000,1831000000,3609000000,3772000000,3771000000,3046000000,2580000000,2695000000,2852000000,,
Kenya,KEN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000000,205000000,152000000,155000000,182000000,156000000,183000000,126000000,127000000,108000000,124000000,178000000,265000000,266000000,227000000,212000000,197000000,174000000,233000000,206000000,217000000,145000000,262000000,,,
Kyrgyz Republic,KGZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,7000000,11000000,25000000,27000000,28000000,21000000,27000000,35000000,73000000,94000000,142000000,215000000,450000000,273000000,275000000,392000000,529000000,505000000,568000000,535000000,582000000,422000000,453000000,,
Cambodia,KHM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000,31000000,28000000,35000000,41000000,52000000,59000000,64000000,60000000,80000000,137000000,176000000,194000000,180000000,163000000,131000000,344000000,406000000,469000000,527000000,641000000,762000000,919000000,1079000000,,
Kiribati,KIR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300000,3100000,5500000,6600000,11700000,10100000,12300000,7900000,13400000,13200000,12400000,15200000,13900000,,,
St. Kitts and Nevis,KNA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,5000000,6000000,6000000,7000000,9000000,8000000,8000000,8000000,10000000,11000000,14000000,12000000,15000000,11000000,13000000,14000000,15000000,16000000,51000000,52000000,51000000,56000000,59000000,,
"Korea, Rep.",KOR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6947000000,8291000000,8039000000,4027000000,5555000000,7945000000,8349000000,11440000000,11063000000,13507000000,16924000000,20947000000,24431000000,21447000000,16355000000,20788000000,22195000000,22934000000,24459000000,26136000000,27957000000,29817000000,34453000000,34769000000,,
Kuwait,KWT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514000000,2779000000,2684000000,2823000000,2574000000,2852000000,3207000000,3412000000,3750000000,4147000000,4997000000,6074000000,7267000000,8341000000,6799000000,7106000000,8879000000,10073000000,10567000000,12280000000,13148000000,13232000000,13722000000,14318000000,,
Latin America & Caribbean (excluding high income),LAC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17305918950.1182,20184114953.8533,21819175236.8263,22567506599.4911,20661919632.268,23542790916.4069,22749304902.4154,19943692589.5171,20411463756.3331,23308397989.0002,27711129209.8557,31119466193.2283,37158889153.9408,42364238580.7647,40329789145.9144,48467586885.3155,57872831402.3083,63274624425.4349,69184573197.6752,69935340846.9748,61346006948.7168,61553003300.1928,71832446527.3716,71687470453.6501,,
Lao PDR,LAO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000,28000000,27000000,29000000,17000000,8000000,4100000,4300000,5000000,8000000,10000000,15000000,14000000,51000000,91000000,215000000,248000000,614000000,907000000,1054000000,1002000000,912100000,930000000,949000000,,
Lebanon,LBN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683000000,3319000000,3719000000,3565000000,3783000000,3914000000,4297000000,4928000000,4868000000,4440000000,4511000000,4692000000,5198000000,5187000000,5252000000,5704000000,6395000000,,
Liberia,LBR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000000,33000000,41000000,48000000,58000000,51000000,1700000,1900000,2100000,2400000,2200000,2500000,3510000,5970000,7700000,,
Libya,LBY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000000,85000000,286000000,423000000,574000000,495000000,572000000,654000000,689000000,789000000,920000000,915000000,1010000000,1339000000,1683000000,2184000000,2269000000,2654000000,2598000000,1325000000,1066000000,813000000,,,,
St. Lucia,LCA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000,29000000,29000000,31000000,33000000,33000000,32000000,34000000,36000000,37000000,39000000,39000000,42000000,45000000,47000000,48000000,48000000,45000000,46000000,66000000,76000000,78000000,84000000,87000000,,
Latin America & Caribbean,LCN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20751899565.0449,23823625251.9267,25896139668.4694,26589657455.8502,24588451596.8702,27717010292.9893,27006422736.9001,24006391700.3852,24862490390.9684,28208502752.3798,32982703535.7749,36559791286.9157,42902604490.7551,48190849253.3324,45818551590.3762,54178491669.5651,64229774292.5326,70186712928.838,77066588949.8859,78238080709.3995,69435922603.8025,69929890222.773,80415417935.0957,80394178627.2125,,
Least developed countries: UN classification,LDC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366639899.41529,2514184550.12996,2669203921.79817,2708129812.3244,2848897766.9856,3105460503.8699,2924018371.06544,2937877337.42933,3212921492.14589,3817314308.2454,4850813033.36683,6460691575.18146,7558881260.76673,8420004401.59681,7741256729.30678,8396491741.88453,9313283872.9494,9605812766.57198,10129566023.0127,10595277326.6909,11202156363.8329,10812974776.3269,11839291800.9215,12610936966.0218,,
Low income,LIC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634300051.7743,1744269695.69501,1858223193.2669,1945912888.6875,2086064784.35628,2120827950.63491,2200609454.41774,2413200652.19281,2418493311.58666,2616520628.1954,3402282962.97433,4576790444.62471,5154600625.05339,5694749660.4277,5291540734.77381,6328299417.25011,5927114971.55767,5099982114.60236,4768351188.00533,5297183282.87951,5843140884.78833,4959117056.19264,,,,
Liechtenstein,LIE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279000000,267000000,280000000,326000000,341000000,383000000,402000000,438000000,462000000,499000000,552000000,666000000,709000000,777000000,735000000,828000000,926000000,1219000000,1808000000,1922000000,2152000000,2295000000,2409000000,2487000000,,
Lower middle income,LMC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8201021664.3485,9883699722.04382,11161955687.7326,11775720872.7198,10942144194.5271,13002983714.0271,14093302782.8428,14582069771.5322,17245314367.6484,22235682225.1823,28541302705.3922,33869081607.7208,42947509327.9793,52935819802.345,41926615011.6538,48516358030.4941,56300760725.9552,60477055876.771,64251861043.4113,72010285229.8005,75001173226.9247,75275375819.3362,85213768698.2556,96921601927.488,,
Low & middle income,LMY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59878082348.2597,64547966714.5885,73230583137.2069,71253928951.4099,70072845384.0685,81613061094.5412,85576699075.3097,93182204854.6642,100433955474.27,121382136325.33,137039772496.469,155448611671.885,190094344534.259,223842844810.118,212575745155.625,256550451263.452,302169304883.734,353772593999.364,408653878062.271,516326400260.056,513598428489.92,502643174796.435,547523209110.729,589553354956.751,,
Lesotho,LSO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000,16000000,17000000,16000000,17000000,195000000,166000000,164000000,242000000,278000000,271000000,263000000,276000000,248000000,247000000,278000000,300000000,252000000,212000000,177000000,180000000,252000000,323000000,339000000,,
Late-demographic dividend,LTE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50748011750.5271,53835711616.557,59788533449.6068,56007239046.0767,52491764987.2587,59442553476.5489,63144558603.6686,67928566335.5438,73481274851.9185,90076706718.4264,101970309047.154,119340830871.502,145565044004.385,172225135649.97,161617058389.994,192132897851.76,239273107456.675,293142666469.625,341413785086.129,444946412319.331,436217303998.039,429276355267.188,460762916639.5,493616962309.286,,
Lithuania,LTU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000,270000000,289000000,304000000,350000000,261000000,227000000,334000000,476000000,643000000,743000000,909000000,1144000000,1530000000,1119000000,849000000,859000000,925000000,1069000000,1059000000,951000000,1012000000,1115000000,1195000000,,
Luxembourg,LUX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193000000,1189000000,1115000000,1335000000,1316000000,1309000000,1464000000,1936000000,2445000000,2920000000,3015000000,3058000000,3491000000,3839000000,3670000000,3626000000,3873000000,3094000000,3292000000,3359000000,2874000000,2914000000,3043000000,3290000000,,
Latvia,LVA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000,407000000,379000000,355000000,321000000,281000000,255000000,267000000,365000000,428000000,655000000,788000000,1021000000,1139000000,798000000,648000000,765000000,680000000,715000000,715000000,618000000,699000000,728000000,778000000,,
"Macao SAR, China",MAC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512000000,471000000,529000000,475000000,506000000,608000000,695000000,714000000,883000000,1064000000,1155000000,1236000000,1344000000,1336000000,1319000000,1391000000,1411000000,,
St. Martin (French part),MAF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356000000,353000000,363000000,496000000,578000000,506000000,589000000,669000000,845000000,912000000,999000000,1113000000,1418000000,1910000000,1713000000,1879000000,2260000000,2095000000,2002000000,2273000000,2155000000,2312000000,2829000000,3018000000,,
Monaco,MCO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000000,77000000,75000000,73000000,69000000,86000000,90000000,109000000,118000000,135000000,170000000,224000000,290000000,359000000,307000000,298000000,349000000,396000000,428000000,442000000,370000000,334000000,380000000,438000000,,
Madagascar,MDG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000000,89000000,101000000,140000000,133000000,139000000,179000000,192000000,67000000,108000000,164000000,167000000,188000000,264000000,225000000,216000000,288000000,235000000,256000000,317000000,240000000,300000000,319000000,309000000,,
Maldives,MDV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000,48000000,51000000,55000000,58000000,60000000,59000000,60000000,60000000,75000000,94000000,106000000,152000000,211000000,212000000,252000000,231000000,207000000,252000000,271000000,309000000,347000000,376000000,433000000,,
