Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Asia,º Asia,1993,EFConsTotGHA,181970043.99094066,2483467487.35097,1236692713.4835558,235326277.7268362,612014911.9972534,260021039.67308813,5009492474.222635,,null
Asia,º Asia,1994,BiocapTotGHA,187868295.45760196,0,1168671487.4407227,352178056.8656423,609593487.3774108,271167134.00382996,2589478461.1452074,,null
Asia,º Asia,1994,EFConsTotGHA,187868295.45760196,2594669262.392619,1261131327.8450892,254079754.0148524,611957591.259552,265741465.5691288,5175447696.538851,,null
Asia,º Asia,1995,BiocapTotGHA,193326834.07543224,0,1185079604.9671354,351069335.4405458,611765691.1450675,269763411.532,2611004877.1601815,,null
Asia,º Asia,1995,EFConsTotGHA,193326834.07543224,2790257257.0621285,1307544091.217564,266408585.66638637,609949455.4631735,267885364.52172542,5435371588.006411,,null
Asia,º Asia,1996,BiocapTotGHA,203283034.05487072,0,1233312117.0836754,350833147.14691925,613834475.5637077,271158686.7620944,2672421460.6112614,,null
Asia,º Asia,1996,EFConsTotGHA,203283034.05487072,2839403521.658824,1352942345.9818516,273690917.0661956,619749446.280907,270726095.10579634,5559795360.148441,,null
Asia,º Asia,1997,BiocapTotGHA,206990550.44417202,0,1242601655.5855863,350729040.5052558,614524176.0945532,273535849.1818737,2688381271.8114405,,null
Asia,º Asia,1997,EFConsTotGHA,206990550.44417202,2906693822.309493,1357028601.9970593,272955601.16507417,616296069.4365231,266832006.6830736,5626796652.035393,,null
Asia,º Asia,1998,BiocapTotGHA,213387669.09474707,0,1272553476.6470113,350748980.28067714,616141052.3323057,273696886.93422616,2726528065.288967,,null
Asia,º Asia,1998,EFConsTotGHA,213387669.09474707,2839211711.9888644,1385941770.7373326,275011396.2751258,590005714.0067928,259375733.23845237,5562933995.341324,,null
Asia,º Asia,1999,BiocapTotGHA,221177308.48924464,0,1308869039.065284,352126554.93085635,616297912.5376132,274175678.87151974,2772646493.894522,,null
Asia,º Asia,1999,EFConsTotGHA,221177308.48924464,2858159077.356249,1440975620.5173073,283950387.7865105,601084150.7730206,265700489.89624536,5671047034.818579,,null
Asia,º Asia,2000,BiocapTotGHA,222092737.3420838,0,1305176976.6738026,353026906.7051066,617186519.9746265,274991236.76530147,2772474377.4609256,,null
Asia,º Asia,2000,EFConsTotGHA,222092737.3420838,3018289893.0983143,1440265158.127594,297978677.6033877,598192375.0325706,275803007.88113886,5852621849.085089,,null
Asia,º Asia,2001,BiocapTotGHA,226005784.40041238,0,1313525730.6104255,353588625.9955086,621027800.2041786,274528597.20533985,2788676538.415866,,null
Asia,º Asia,2001,EFConsTotGHA,226005784.40041238,3134885758.2659683,1434501466.5053165,294018236.1830089,589323113.1665206,268554495.4108925,5947288853.932119,,null
Asia,º Asia,2002,BiocapTotGHA,231561132.05744797,0,1315798887.7439518,353424956.7059139,628611162.3598089,274274924.589337,2803671063.45646,,null
Asia,º Asia,2002,EFConsTotGHA,231561132.05744797,3330822984.639863,1437209065.3949928,300094526.55564255,612834896.8250859,264011742.45784152,6176534347.93088,,null
Asia,º Asia,2003,BiocapTotGHA,232750252.50217456,0,1326276946.602781,351699818.8156804,631973721.6956033,269342170.1868025,2812042909.803042,,null
Asia,º Asia,2003,EFConsTotGHA,232750252.50217456,3636642091.4538383,1455647862.8818998,301534456.3091025,626751807.251514,261770392.54981416,6515096862.948336,,null
Asia,º Asia,2004,BiocapTotGHA,242730078.36457574,0,1360564794.0302286,351343909.23366255,633095485.0331378,268914208.6498622,2856648475.311467,,null
Asia,º Asia,2004,EFConsTotGHA,242730078.36457574,3984842700.0922456,1507438009.9208252,309188630.46849597,634344036.2086178,259438618.58047658,6937982073.635237,,null
Asia,º Asia,2005,BiocapTotGHA,248315604.91057107,0,1389433611.857984,350033586.3182896,636600885.3793583,267673948.1354601,2892057636.6016574,,null
Asia,º Asia,2005,EFConsTotGHA,248315604.91057107,4308125267.309976,1544521485.0986567,309748516.3644679,624843525.0050828,263342598.3595165,7298896997.048271,,null
Asia,º Asia,2006,BiocapTotGHA,261756951.34805137,0,1432091275.4215817,349357975.8979656,639965190.7085462,267238912.9402405,2950410306.3163824,,null
Asia,º Asia,2006,EFConsTotGHA,261756951.34805137,4602598256.230289,1600376615.5764146,313478679.753294,616742879.0324597,269601151.40745586,7664554533.347957,,null
Asia,º Asia,2007,BiocapTotGHA,268375542.89805704,0,1469987138.1690712,348804761.2297563,642317981.5577469,266583648.66047996,2996069072.5151095,,null
Asia,º Asia,2007,EFConsTotGHA,268375542.89805704,4918053060.591944,1637301933.433724,320241704.97454625,629624175.1673573,274938823.72920847,8048535240.7948265,,null
Asia,º Asia,2008,BiocapTotGHA,274642911.57993215,0,1476619889.8471131,349992738.1253538,643159326.0064242,267257970.75181183,3011672836.3106346,,null
Asia,º Asia,2008,EFConsTotGHA,274642911.57993215,5098789732.075144,1652185092.3615887,319903718.6636418,644658772.7601434,274857329.9280382,8265037557.368482,,null
Asia,º Asia,2009,BiocapTotGHA,276308097.72419316,0,1489106180.3196478,351634775.8558007,643219665.3505067,268308991.73834878,3028577710.988495,,null
Asia,º Asia,2009,EFConsTotGHA,276308097.72419316,5380384431.29295,1696175047.148188,319517722.12247133,654216082.1336715,280648805.51145995,8607250185.932928,,null
Asia,º Asia,2010,BiocapTotGHA,290263555.36884713,0,1551558907.860599,350731095.3698441,645849794.1356091,268531976.58882844,3106935329.3237305,,null
Asia,º Asia,2010,EFConsTotGHA,290263555.36884713,5754841060.657858,1767071156.2712815,315755583.550644,678076166.7494694,283751572.1641046,9089759094.762209,,null
Asia,º Asia,2011,BiocapTotGHA,297757692.3092995,0,1594792068.3713837,349243433.57291955,644248275.3821177,267127068.52897853,3153168538.164697,,null
Asia,º Asia,2011,EFConsTotGHA,297757692.3092995,6063035638.614547,1808924873.6852243,309060492.6217109,706047279.8765826,288994907.23861855,9473820884.345982,,null
Asia,º Asia,2012,BiocapTotGHA,300716637.38753724,0,1580194658.0927143,348830859.0928829,643402451.9466732,266689494.06130826,3139834100.581112,,null
Asia,º Asia,2012,EFConsTotGHA,300716637.38753724,6210630479.105944,1827388642.1837163,321628488.30882674,703432739.9723599,292780525.6889553,9656577512.647343,,null
