Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Latin America and the Caribbean,º Latin America and the Caribbean,1969,BiocapTotGHA,9563778.94484632,0,122854844.12994726,161652557.85575047,2176517153.153031,386124443.6768779,2856712777.7604547,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1969,EFConsTotGHA,9563778.94484632,138522599.67618054,103218184.88792989,19831842.3978571,97311395.732133,216790085.12478584,585237886.7637324,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1970,BiocapTotGHA,10515137.091269184,0,131732772.4656375,162006619.20646694,2167412151.89231,390868211.0117417,2862534891.667424,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1970,EFConsTotGHA,10515137.091269184,155992650.19409174,109260566.76133272,23603745.818602312,101121995.5458009,223021154.85145032,623515250.2625475,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1971,BiocapTotGHA,10846120.952802539,0,135307192.712875,164892156.93871135,2159033772.8403435,395670991.6101416,2865750235.054869,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1971,EFConsTotGHA,10846120.952802539,166676696.6341669,116342080.47273865,24536108.86695133,103077441.22488187,235600567.4517192,657079015.6032602,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1972,BiocapTotGHA,10617548.828833831,0,130917063.56099255,165478652.16412577,2150158097.5505548,400194309.9466212,2857365672.0511346,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1972,EFConsTotGHA,10617548.828833831,180006925.30448028,115139999.34493506,19546074.445952624,103642437.56313561,241232012.94105086,670184998.4283881,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1973,BiocapTotGHA,11027323.770798832,0,136498283.56944308,164475222.5104487,2145920625.7665865,400653375.58340746,2858574831.2006936,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1973,EFConsTotGHA,11027323.770798832,204306492.9091082,117558053.07705738,20675354.510849692,103966901.24634637,252035968.48004892,709570093.9942095,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1974,BiocapTotGHA,11827310.698059326,0,144691853.71453705,165022466.7424095,2136010548.5196223,405062821.1087306,2862615000.7833557,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1974,EFConsTotGHA,11827310.698059326,221736295.84220597,129869426.93829924,21060108.35925146,108230019.67505467,276716829.6293636,769439991.1422347,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1975,BiocapTotGHA,11936995.724124378,0,145011086.06665945,164929205.13167414,2129149860.9465547,407879993.3761551,2858907141.2451773,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1975,EFConsTotGHA,11936995.724124378,222150239.03023484,128558703.69597407,18911814.542165857,112382412.48651531,281270282.6017218,775210448.0807357,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1976,BiocapTotGHA,11478001.415067717,0,150040138.55696937,164817341.9174213,2109468899.2096717,410050575.4950401,2845854956.594169,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1976,EFConsTotGHA,11478001.415067717,235884611.51243943,125098414.25048701,21479349.974829044,116222096.93269682,287221682.7591535,797384156.844674,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1977,BiocapTotGHA,12164721.615251463,0,155866348.26973125,165584357.08388478,2101586241.1602926,414789062.65475184,2849990730.7839136,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1977,EFConsTotGHA,12164721.615251463,249187869.11420402,128152584.31815623,22806159.45336011,119626246.3082904,294777085.53565794,826714666.3449211,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1978,BiocapTotGHA,12671929.389937215,0,162428759.5155365,165828155.84519738,2087585694.0336213,417005447.1764101,2845519985.9607,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1978,EFConsTotGHA,12671929.389937215,262023793.20135653,137929638.8415112,30643634.026975878,122530356.34437588,289030745.32743126,854830097.1315882,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1979,BiocapTotGHA,12864507.243204549,0,161536147.5635682,166124153.02494022,2078019185.2282553,420195899.102101,2838739892.1620736,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1979,EFConsTotGHA,12864507.243204549,277651641.25647163,137015558.58069405,27272919.273130253,132482438.59665066,295901661.2844518,883188726.2346026,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1980,BiocapTotGHA,13471935.360002121,0,168289939.2153626,166146626.20199743,2146350250.9388945,422503594.0304308,2916762345.746688,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1980,EFConsTotGHA,13471935.360002121,289454137.6213156,152295338.8246221,25963150.22474731,138761946.1049577,316375977.4058508,936322485.5414958,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1981,BiocapTotGHA,14251573.527092133,0,178508827.32618287,166482821.34770888,2143969780.34738,425049971.1505807,2928262973.698945,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1981,EFConsTotGHA,14251573.527092133,278346492.15682083,158439733.11485806,28312370.861028392,138710954.81360757,313215033.9712694,931276158.4446776,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1982,BiocapTotGHA,14703199.203917015,0,187226719.86839956,165577507.85343593,2145380932.0309427,424285049.064671,2937173408.021364,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1982,EFConsTotGHA,14703199.203917015,268339096.01150072,163604780.53184113,28227018.782828,139753762.66903096,309730370.2768802,924358227.475998,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1983,BiocapTotGHA,15153074.769594332,0,190762972.73136923,165186348.2850658,2142398761.3856745,425658799.97431433,2939159957.146026,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1983,EFConsTotGHA,15153074.769594332,246564308.72742486,155949037.4675689,24770588.512773976,141184020.92359602,316352374.13443846,899973404.5353966,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1984,BiocapTotGHA,16405444.83396326,0,203822131.27640617,164145073.56391644,2138864763.5171807,424854793.39136237,2948092206.5828223,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1984,EFConsTotGHA,16405444.83396326,252468341.05596063,170456838.0299488,29500014.542640127,143129262.86089885,319431502.9576783,931391404.2810892,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1985,BiocapTotGHA,17346430.760170754,0,211893704.0126573,163287792.51181522,2133684985.159736,423931356.09845513,2950144268.5428386,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1985,EFConsTotGHA,17346430.760170754,254292153.62121543,170707649.0146906,29448714.19467742,146170885.19446063,317106088.4808711,935071921.2660857,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1986,BiocapTotGHA,17368827.13012789,0,204214183.8271864,162175204.44987,2152927515.407327,422172870.6207353,2958858601.435247,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1986,EFConsTotGHA,17368827.13012789,270756993.20246184,176948809.008857,30922977.090865523,149623445.09081745,327985845.76696,973606897.2900898,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1987,BiocapTotGHA,18857313.804310203,0,216432846.3756306,161963771.1825549,2155853298.2399282,421884733.41824365,2974991963.0206637,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1987,EFConsTotGHA,18857313.804310203,277872349.1336157,187346333.27666137,32492600.87743066,153493134.94023347,326671658.71061516,996733390.7428672,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1988,BiocapTotGHA,19584651.18036671,0,221520595.34058958,161617306.37478906,2158305264.716849,420753424.4253325,2981781242.0379186,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1988,EFConsTotGHA,19584651.18036671,285105111.72857773,188258939.30319494,39532258.69277084,153292588.63877478,327273474.4962976,1013047024.0399832,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1989,BiocapTotGHA,20002490.10326285,0,217119735.13654885,161416794.72638142,2159116039.3630257,420260951.1543032,2977916010.4835176,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1989,EFConsTotGHA,20002490.10326285,293514093.780012,185229321.73646593,40349287.077606134,160486601.36283547,340668287.5367435,1040250081.5969263,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1990,BiocapTotGHA,20350927.302456103,0,217724411.46427035,161703257.19439918,2154028146.565949,423175423.3827593,2976982165.9098296,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1990,EFConsTotGHA,20350927.302456103,293528240.22611755,178766549.2037903,42314179.79993453,158257996.77977976,345542962.9251477,1038760856.2372265,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1991,BiocapTotGHA,20631597.70099108,0,216523546.661462,161454493.56714773,2147552984.7535253,422566077.56785274,2968728700.250981,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1991,EFConsTotGHA,20631597.70099108,309117228.2890347,185573778.21038583,42067769.25564456,162643922.35992974,348740020.28060657,1068774316.0965924,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1992,BiocapTotGHA,21231845.406502843,0,217560690.39890712,162905165.0463875,2169442701.2281575,426100313.02360773,2997240715.103562,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1992,EFConsTotGHA,21231845.406502843,321183042.87838167,190561358.64371338,45493173.20900474,168425553.3058323,354955035.7336686,1101850009.1771047,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1993,BiocapTotGHA,22062007.507992994,0,219721561.39996094,162911800.94357318,2159871348.19451,426160252.65975153,2990726970.7057843,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1993,EFConsTotGHA,22062007.507992994,334138364.1385035,195064423.56506225,47332255.43268244,170010430.74341848,350055828.04969335,1118663309.4373527,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1994,BiocapTotGHA,23253473.94745747,0,226372131.20791528,162586189.481433,2154604059.3920164,423213656.6298964,2990029510.6587157,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1994,EFConsTotGHA,23253473.94745747,361483904.069959,208489542.16889867,52154949.339788206,172259917.25724122,353080168.5416768,1170721955.325022,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1995,BiocapTotGHA,24880941.86211245,0,237399715.52871162,162073685.80805448,2148131097.917113,422031267.38889575,2994516708.5048876,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1995,EFConsTotGHA,24880941.86211245,376837942.7685734,209218653.3692426,57709901.78660969,177280875.69836286,348820576.76111877,1194748892.246021,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1996,BiocapTotGHA,24618148.07460263,0,231144637.92933476,161903472.68320766,2138225688.1302586,424195393.7114771,2980087340.52888,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1996,EFConsTotGHA,24618148.07460263,432451554.02605116,216318085.10708672,60490044.629358925,174210682.42838225,355398515.9375977,1263487030.2030797,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1997,BiocapTotGHA,25790689.274742413,0,246431398.69290227,161853924.46034932,2126551799.0129707,423403258.6287085,2984031070.06967,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1997,EFConsTotGHA,25790689.274742413,441336054.6351155,213500851.54119828,54135572.84399129,177607622.05188388,350620279.16888237,1262991069.515814,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1998,BiocapTotGHA,26656138.678615384,0,260415552.0311499,161859487.49561527,2118092444.8302133,423312723.0587115,2990336346.094308,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1998,EFConsTotGHA,26656138.678615384,445261295.5851985,225388498.78251153,45751628.169690125,179185644.43099302,349135211.14112234,1271378416.7881312,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1999,BiocapTotGHA,27647818.046287615,0,267702409.48260167,161922451.27026024,2104601136.8895385,423211276.75685465,2985085092.4455414,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1999,EFConsTotGHA,27647818.046287615,526294014.45545,228339903.4709565,45643383.63121222,191402880.0411356,345730918.95431566,1365058918.5993564,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2000,BiocapTotGHA,28683908.388404306,0,277521764.8098791,166146543.17951316,2138073644.1899467,421842191.9048046,3032268052.472548,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2000,EFConsTotGHA,28683908.388404306,432281293.9362255,242233891.31802988,43885449.7032738,199752441.1936487,344277177.35994875,1291114161.8995328,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2001,BiocapTotGHA,30945260.659833755,0,294766683.7554943,166409737.00534025,2125574710.736616,417710743.79248756,3035407135.94977,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2001,EFConsTotGHA,30945260.659833755,471344141.85818094,241857389.46834114,48049599.63242763,183960590.56728154,341992711.5711225,1318149693.7571867,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2002,BiocapTotGHA,32450932.98018911,0,303675410.8309222,166359837.85696974,2125775045.9075139,417113998.35516644,3045375225.930758,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2002,EFConsTotGHA,32450932.98018911,436641457.9354354,255348938.75457618,48386281.10853984,188032192.8380782,341909950.79448074,1302769754.4112978,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2003,BiocapTotGHA,35431440.75525692,0,330462941.4916489,165535931.75711033,2111613777.914232,414950116.79074967,3057994208.7089996,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2003,EFConsTotGHA,35431440.75525692,415775709.84601086,269192168.0470096,44008470.18291546,201168729.4733895,335742376.56491774,1301318894.8695002,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2004,BiocapTotGHA,35703330.54853433,0,331987381.18454796,165365615.8411367,2090137681.3546631,415653192.67883,3038847201.607707,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2004,EFConsTotGHA,35703330.54853433,398214163.1703645,255663699.8115044,51465132.77930886,195403167.90676934,321369258.5471715,1257818752.763653,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2005,BiocapTotGHA,34815092.967437394,0,331116204.84606653,164713633.06842843,2076694854.7560275,414897538.494052,3022237324.132017,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2005,EFConsTotGHA,34815092.967437394,465930279.9281032,245852461.63455904,49982416.991962016,195286824.49022582,311067801.3423169,1302934877.3546054,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2006,BiocapTotGHA,36159683.47092803,0,339573099.48507494,164398340.18627298,2071541508.805679,414228552.70133394,3025901184.6492925,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2006,EFConsTotGHA,36159683.47092803,494802029.9438578,256829457.16724107,51583250.45572332,199037490.3771075,310746339.0785034,1349158250.4933622,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2007,BiocapTotGHA,37591188.26109489,0,364124130.431605,164138369.78446493,2061747054.900271,415245584.31065446,3042846327.688091,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2007,EFConsTotGHA,37591188.26109489,530278207.6452995,275410337.58068645,49335147.22925624,202933968.54945615,310772822.32777596,1406321671.5935678,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2008,BiocapTotGHA,40121183.76935128,0,383118885.1869072,164696346.44039536,2047175875.1718597,417833353.8160937,3052945644.384601,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2008,EFConsTotGHA,40121183.76935128,580418056.2380508,294987158.94218874,50148380.335361324,198130717.99025398,322559122.3609544,1486364619.636161,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2009,BiocapTotGHA,38037110.46451224,0,339896023.82058495,165468659.42301276,2030253702.0108662,420780003.2996994,2994435499.0186806,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2009,EFConsTotGHA,38037110.46451224,551424205.3661819,256028879.4051125,46750902.967564456,184929411.99972785,325872968.41557103,1403043478.618669,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2010,BiocapTotGHA,41274648.879427426,0,385618849.41560763,165045704.96077442,2021528819.205658,420184038.7096697,3033652061.1711435,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2010,EFConsTotGHA,41274648.879427426,647494272.9553956,294765434.2998007,43950495.24509493,195100870.83675408,320620807.5228152,1543206529.7392871,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2011,BiocapTotGHA,42604177.8824561,0,403389087.61997986,164346146.79877782,2006084323.9776344,417955702.4097752,3034379438.6886287,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2011,EFConsTotGHA,42604177.8824561,624054262.3804147,299030943.3360945,46745885.20887605,206558551.68078774,314964624.6137018,1533958445.102332,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2012,BiocapTotGHA,43035698.20186322,0,394148648.23818886,164149272.91381216,1993096428.2641096,419214727.8118498,3013644775.429825,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2012,EFConsTotGHA,43035698.20186322,654980055.3904227,286960361.12027484,41988740.61712269,215084937.3631861,317126102.94920313,1559175895.6420722,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2013,BiocapTotGHA,46110908.41309049,0,419377508.8848094,164550914.47278923,1984428055.2246342,423633849.79285944,3038101236.788187,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2013,EFConsTotGHA,46110908.41309049,634904664.4727948,308980585.5391564,47263795.02063415,210634509.95116693,311647151.37605965,1559541614.7729032,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2014,BiocapTotGHA,47427001.26124147,0,425359418.8362628,164908766.33559608,1976761341.5503335,424838904.4605487,3039295432.4439874,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2014,EFConsTotGHA,47427001.26124147,630324041.22406,322491852.6553102,47501522.94872576,201287386.8041805,309738808.4056116,1558770613.29913,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2015,BiocapTotGHA,49218867.49819874,0,450173529.202898,165405783.25030726,1961500456.4713037,426403244.46796554,3052701880.890678,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2015,EFConsTotGHA,49218867.49819874,613516320.8977504,317207760.856308,49840991.987043545,193592205.14093855,308269323.61327606,1531645469.9935148,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2016,BiocapTotGHA,47352268.2718895,0,430644610.3338948,165318620.34929556,1957667713.5128639,426481789.89808196,3027465002.3660226,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2016,EFConsTotGHA,47352268.2718895,603548553.7770439,304478553.75811,46616204.27974343,192612289.3561455,308331097.3956774,1502938966.8386097,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2017,BiocapTotGHA,50781601.91799355,0,467505042.4351681,165320023.53793332,1960802410.5740793,426758599.19085586,3071167677.6560245,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2017,EFConsTotGHA,50781601.91799355,605502724.4176964,342880537.1151657,47452766.54496421,193567799.9696899,305590099.39639306,1545775529.3619022,,null
