Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1961,BiocapTotGHA,20274778.24494048,0,203750990.8414192,107231425.48498453,300441066.1493986,57076163.07470847,688774423.795451,,null
Europe,º Europe,1961,EFConsTotGHA,20274778.24494048,794221809.6569271,280632286.6511471,93526637.40039654,160576752.88059345,141282755.65203536,1490515020.486042,,null
Europe,º Europe,1962,BiocapTotGHA,21763761.968429025,0,212097262.38418105,106982416.56033987,301969450.1328813,56863240.18726219,699676131.2330939,,null
Europe,º Europe,1962,EFConsTotGHA,21763761.968429025,852813197.5145596,295108878.9213232,94299470.25359389,164580908.8456888,144639007.38474715,1573205224.888341,,null
Europe,º Europe,1963,BiocapTotGHA,22345599.122806616,0,217106812.72372565,106617340.21788444,303559865.2692158,56506132.1552666,706135749.488899,,null
Europe,º Europe,1963,EFConsTotGHA,22345599.122806616,913999593.1777279,295835634.27283293,97739169.70922652,160177250.23598957,146653979.19108987,1636751225.7096736,,null
Europe,º Europe,1964,BiocapTotGHA,22868068.11221902,0,214612485.8878588,106390943.5756609,305274837.55863005,56271414.04404956,705417749.1784184,,null
Europe,º Europe,1964,EFConsTotGHA,22868068.11221902,963206861.2269988,292942698.03095305,97252931.33585751,169440174.4442723,147175071.53563637,1692885804.6859381,,null
Europe,º Europe,1965,BiocapTotGHA,23836518.303590827,0,224930333.42284885,106018884.3227667,308123839.17680913,56036846.54639308,718946421.7724088,,null
Europe,º Europe,1965,EFConsTotGHA,23836518.303590827,1000174954.6780995,304414222.04993117,108982696.18151347,171997296.09156224,144227397.702989,1753633085.0076866,,null
Europe,º Europe,1966,BiocapTotGHA,23005562.6847225,0,216210133.71347937,105991166.19328706,311060485.4809301,56118084.20578281,712385432.2782016,,null
Europe,º Europe,1966,EFConsTotGHA,23005562.6847225,1021525560.6869143,301146972.4374199,116356856.61403863,175396112.06143576,144463650.3493065,1781894714.8338382,,null
Europe,º Europe,1967,BiocapTotGHA,26640567.225563187,0,242028052.8764111,105673479.62333839,314351432.34319884,55978449.002167836,744671981.0706792,,null
