"Country_Code","Country","Pollutant_name","Year","Emissions"
"AT","Austria","CO",1990,18.37728809812399
"BE","Belgium","CO",1990,19.993738556990127
"BG","Bulgaria","CO",1990,14.017309829949552
"CH","Switzerland","CO",1990,11.9095695717801
"CY","Cyprus","CO",1990,0.638472730628716
"CZ","Czechia","CO",1990,30.250537164219047
"DE","Germany","CO",1990,201.9491454060435
"DK","Denmark","CO",1990,10.766508110572333
"EE","Estonia","CO",1990,3.4883723602941172
"ES","Spain","CO",1990,59.92011995270362
"EU-28","EU28","CO",1990,940.4949075864595
"FI","Finland","CO",1990,11.136224323115595
"FR","France","CO",1990,156.9581597408099
"GB","United Kingdom","CO",1990,118.47054609938913
"GR","Greece","CO",1990,17.928441411037937
"HR","Croatia","CO",1990,8.236730312275778
"HU","Hungary","CO",1990,20.88428556112072
"IE","Ireland","CO",1990,5.155542601251593
"IS","Iceland","CO",1990,1.656686506794067
"IT","Italy","CO",1990,109.38371234753703
"LI","Liechtenstein","CO",1990,0.0212343324320782
"LT","Lithuania","CO",1990,6.943135571885573
"LU","Luxembourg","CO",1990,6.896381594363012
"LV","Latvia","CO",1990,6.93648837970987
"MT","Malta","CO",1990,0.3120886964160585
"NL","Netherlands","CO",1990,17.00762684978676
"NO","Norway","CO",1990,12.251037882486767
"PL","Poland","CO",1990,50.87706849334022
"PT","Portugal","CO",1990,12.55786799316491
"RO","Romania","CO",1990,9.894914369263358
"SE","Sweden","CO",1990,16.083531318851456
"SI","Slovenia","CO",1990,4.485433188501089
"SK","Slovakia","CO",1990,15.373439414798685
"TR","Turkey","CO",1990,30.01365571417676
"AT","Austria","NH3",1990,0.9078178738790055
"BE","Belgium","NH3",1990,1.9085775287093778
"BG","Bulgaria","NH3",1990,1.697718856986633
"CH","Switzerland","NH3",1990,1.0116929442611837
"CY","Cyprus","NH3",1990,0.09186079233827871
"CZ","Czechia","NH3",1990,2.0575957394663416
"DE","Germany","NH3",1990,11.182841920855271
"DK","Denmark","NH3",1990,1.8680365378839885
"EE","Estonia","NH3",1990,0.3263128970588236
"ES","Spain","NH3",1990,6.811261864471381
"EU-28","EU28","NH3",1990,75.275498386393
"FI","Finland","NH3",1990,0.5115446864037665
"FR","France","NH3",1990,9.614823471640236
"GB","United Kingdom","NH3",1990,4.815599610996393
"GR","Greece","NH3",1990,1.3610300410672496
"HR","Croatia","NH3",1990,0.7911932421182151
"HU","Hungary","NH3",1990,1.973788277450514
"IE","Ireland","NH3",1990,1.614611444046102
"IS","Iceland","NH3",1990,0.08624310252331202
"IT","Italy","NH3",1990,6.902591930322873
"LI","Liechtenstein","NH3",1990,0.0039020157653330036
"LT","Lithuania","NH3",1990,1.1709033205491641
"LU","Luxembourg","NH3",1990,0.09786734219583143
"LV","Latvia","NH3",1990,0.509973736613571
"MT","Malta","NH3",1990,0.028367692484870186
"NL","Netherlands","NH3",1990,5.147655248727942
"NO","Norway","NH3",1990,0.49743074477794114
"PL","Poland","NH3",1990,6.655469675176782
"PT","Portugal","NH3",1990,1.1230622411922933
"RO","Romania","NH3",1990,5.104700898372091
"SE","Sweden","NH3",1990,0.8871952675208301
"SI","Slovenia","NH3",1990,0.33575970981696457
"SK","Slovakia","NH3",1990,0.9492073877772489
"TR","Turkey","NH3",1990,9.138180930414837
"AT","Austria","NMVOC",1990,4.913339132402605
"BE","Belgium","NMVOC",1990,5.528517853927656
"BG","Bulgaria","NMVOC",1990,8.080067694006972
"CH","Switzerland","NMVOC",1990,4.962705309791872
"CY","Cyprus","NMVOC",1990,0.19197863447295113
"CZ","Czechia","NMVOC",1990,8.592086663678733
"DE","Germany","NMVOC",1990,59.35732634461737
"DK","Denmark","NMVOC",1990,3.2582464078356406
"EE","Estonia","NMVOC",1990,1.2019735367647064
"ES","Spain","NMVOC",1990,15.030651338290992
"EU-28","EU28","NMVOC",1990,296.4722330194439
"FI","Finland","NMVOC",1990,3.409523975319769
"FR","France","NMVOC",1990,47.85941868240755
"GB","United Kingdom","NMVOC",1990,44.160044979583965
"GR","Greece","NMVOC",1990,4.845845690670316
"HR","Croatia","NMVOC",1990,2.5219496368836625
"HU","Hungary","NMVOC",1990,4.574089251394736
"IE","Ireland","NMVOC",1990,2.065813447854405
"IS","Iceland","NMVOC",1990,0.15745381077437282
"IT","Italy","NMVOC",1990,37.32764077613886
"LI","Liechtenstein","NMVOC",1990,0.018735420241801668
"LT","Lithuania","NMVOC",1990,1.556327348856407
"LU","Luxembourg","NMVOC",1990,0.40566395188597193
"LV","Latvia","NMVOC",1990,1.2602192294911623
"MT","Malta","NMVOC",1990,0.02840728837226278
"NL","Netherlands","NMVOC",1990,8.970663124125004
"NO","Norway","NMVOC",1990,4.937387440141913
"PL","Poland","NMVOC",1990,13.750828203026503
"PT","Portugal","NMVOC",1990,7.265348958494752
"RO","Romania","NMVOC",1990,4.025655469700499
"SE","Sweden","NMVOC",1990,5.290068718165687
"SI","Slovenia","NMVOC",1990,0.9629231873356218
"SK","Slovakia","NMVOC",1990,4.54995838504737
"TR","Turkey","NMVOC",1990,13.286227217911716
"AT","Austria","NOx",1990,3.2123232054971593
"BE","Belgium","NOx",1990,6.461168092728014
"BG","Bulgaria","NOx",1990,4.1440712805026365
"CH","Switzerland","NOx",1990,2.2159097966443806
"CY","Cyprus","NOx",1990,0.26564269616426145
"CZ","Czechia","NOx",1990,10.741826752397014
"DE","Germany","NOx",1990,43.603424803033114
"DK","Denmark","NOx",1990,4.937275111339561
"EE","Estonia","NOx",1990,1.281237147058823
"ES","Spain","NOx",1990,21.650041638828462
"EU-28","EU28","NOx",1990,275.3659544359558
"FI","Finland","NOx",1990,4.899748331375529
"FR","France","NOx",1990,31.40214448410457
"GB","United Kingdom","NOx",1990,50.117343882464496
"GR","Greece","NOx",1990,7.683675187999814
"HR","Croatia","NOx",1990,1.6263571490994706
"HU","Hungary","NOx",1990,3.612298461956583
"IE","Ireland","NOx",1990,2.5307274813270406
"IS","Iceland","NOx",1990,0.4607037489964428
"IT","Italy","NOx",1990,32.2965232323123
"LI","Liechtenstein","NOx",1990,0.01012647154294613
"LT","Lithuania","NOx",1990,2.41789634557379
"LU","Luxembourg","NOx",1990,0.6191494238218832
"LV","Latvia","NOx",1990,1.7054493878297134
"MT","Malta","NOx",1990,0.28000162511678844
"NL","Netherlands","NOx",1990,10.320862882691177
"NO","Norway","NOx",1990,3.275776684531619
"PL","Poland","NOx",1990,16.065156805887803
"PT","Portugal","NOx",1990,4.0408828501415
"RO","Romania","NOx",1990,6.232550425212828
"SE","Sweden","NOx",1990,4.451898328218942
"SI","Slovenia","NOx",1990,1.0622666979298976
"SK","Slovakia","NOx",1990,1.992058653233265
"TR","Turkey","NOx",1990,3.795431159756359
"AT","Austria","PM10",1990,0.603566919057185
"BE","Belgium","PM10",1990,0.9355235180894736
"BG","Bulgaria","PM10",1990,0.6351022148972103
"CH","Switzerland","PM10",1990,0.3753147539236904
"CY","Cyprus","PM10",1990,0.08670258660703506
"CZ","Czechia","PM10",1990,6.241002440139978
"DE","Germany","PM10",1990,5.917052190984231
"DK","Denmark","PM10",1990,0.5897436206264051
"EE","Estonia","PM10",1990,0.9428351410234161
"ES","Spain","PM10",1990,4.178365485422418
"EU-28","EU28","PM10",1990,56.136054086990704
"FI","Finland","PM10",1990,1.0837244418065413
"FR","France","PM10",1990,8.199921241984615
"GB","United Kingdom","PM10",1990,5.931674842620533
"GR","Greece","PM10",1990,1.3337445334075184
"HR","Croatia","PM10",1990,0.7489044982162696
"HU","Hungary","PM10",1990,1.2361072827332722
"IE","Ireland","PM10",1990,0.6959477333098842
"IS","Iceland","PM10",1990,0.02251477053702297
"IT","Italy","PM10",1990,4.831460124238472
"LI","Liechtenstein","PM10",1990,0.0009248891042578277
"LT","Lithuania","PM10",1990,0.2723649073928529
"LU","Luxembourg","PM10",1990,0.24462546687106487
"LV","Latvia","PM10",1990,0.45835238703704606
"MT","Malta","PM10",1990,0.016196843353865495
"NL","Netherlands","PM10",1990,1.1182777954338239
"NO","Norway","PM10",1990,0.7853184124191179
"PL","Poland","PM10",1990,4.635508880793424
"PT","Portugal","PM10",1990,1.4676134465693296
"RO","Romania","PM10",1990,1.9087469213463641
"SE","Sweden","PM10",1990,1.0105005293625842
"SI","Slovenia","PM10",1990,0.14521283465354184
"SK","Slovakia","PM10",1990,1.5308325062222645
"TR","Turkey","PM10",1990,4.117370126705676
"AT","Austria","PM2.5",1990,0.40159869376045315
"BE","Belgium","PM2.5",1990,0.6900269081915754
"BG","Bulgaria","PM2.5",1990,0.33786420809950457
"CH","Switzerland","PM2.5",1990,0.2469807680569549
"CY","Cyprus","PM2.5",1990,0.0447618414557899
"CZ","Czechia","PM2.5",1990,4.358781930889323
"DE","Germany","PM2.5",1990,3.8038045253743733
"DK","Denmark","PM2.5",1990,0.399904704387968
"EE","Estonia","PM2.5",1990,0.37752354011093336
"ES","Spain","PM2.5",1990,2.9371430967982066
"EU-28","EU28","PM2.5",1990,38.555595518836256
"FI","Finland","PM2.5",1990,0.6892975213419852
"FR","France","PM2.5",1990,6.416770088191466
"GB","United Kingdom","PM2.5",1990,3.740069513031831
"GR","Greece","PM2.5",1990,0.9386421447056013
"HR","Croatia","PM2.5",1990,0.5708545551439912
"HU","Hungary","PM2.5",1990,0.8318389186107189
"IE","Ireland","PM2.5",1990,0.47263500383391843
"IS","Iceland","PM2.5",1990,0.018513373456953305
"IT","Italy","PM2.5",1990,3.7678304294324345
"LI","Liechtenstein","PM2.5",1990,0.0006177416536307257
"LT","Lithuania","PM2.5",1990,0.23572858005826058
"LU","Luxembourg","PM2.5",1990,0.23758389413747022
"LV","Latvia","PM2.5",1990,0.3941871889549968
"MT","Malta","PM2.5",1990,0.013483282395957223
"NL","Netherlands","PM2.5",1990,0.812780152639706
"NO","Norway","PM2.5",1990,0.6276761277227946
"PL","Poland","PM2.5",1990,2.2921405968898014
"PT","Portugal","PM2.5",1990,1.0838564964463173
"RO","Romania","PM2.5",1990,1.107089079007757
"SE","Sweden","PM2.5",1990,0.6977739631334585
"SI","Slovenia","PM2.5",1990,0.11117805314161114
"SK","Slovakia","PM2.5",1990,1.3855749042885253
"TR","Turkey","PM2.5",1990,0.07101275740011853
"AT","Austria","SOx",1990,1.085667728937563
"BE","Belgium","SOx",1990,5.465134106379171
"BG","Bulgaria","SOx",1990,16.26226522487694
"CH","Switzerland","SOx",1990,0.5469448666104186
"CY","Cyprus","SOx",1990,0.48082451516170194
"CZ","Czechia","SOx",1990,25.802709432197766
"DE","Germany","SOx",1990,81.21693763829848
"DK","Denmark","SOx",1990,2.9252330224856236
"EE","Estonia","SOx",1990,4.067854654411765
"ES","Spain","SOx",1990,31.311690820285
"EU-28","EU28","SOx",1990,425.758260795984
"FI","Finland","SOx",1990,3.8371879103219824
"FR","France","SOx",1990,19.95971001781316
"GB","United Kingdom","SOx",1990,56.47420577942805
"GR","Greece","SOx",1990,7.291361386106512
"HR","Croatia","SOx",1990,2.4888619580046933
"HU","Hungary","SOx",1990,12.20243718610387
"IE","Ireland","SOx",1990,2.6968061667948313
"IS","Iceland","SOx",1990,0.35456808822347496
"IT","Italy","SOx",1990,88.10254040935764
"LI","Liechtenstein","SOx",1990,0.001966842496265415
"LT","Lithuania","SOx",1990,2.8199518680966538
"LU","Luxembourg","SOx",1990,0.23255036558209125
"LV","Latvia","SOx",1990,1.6277965206429479
"MT","Malta","SOx",1990,0.1924001567007299
"NL","Netherlands","SOx",1990,3.2681472775000016
"NO","Norway","SOx",1990,0.8332404641345585
"PL","Poland","SOx",1990,38.52040638784416
"PT","Portugal","SOx",1990,4.831020318351991
"RO","Romania","SOx",1990,12.182388762977107
"SE","Sweden","SOx",1990,1.7631519791589083
"SI","Slovenia","SOx",1990,2.95685737648586
"SK","Slovakia","SOx",1990,2.1956766276345054
"TR","Turkey","SOx",1990,25.04571310420036
"AT","Austria","TSP",1990,0.7845229749033518
"BE","Belgium","TSP",1990,1.4334206343572342
"BG","Bulgaria","TSP",1990,1.4640380118482161
"CH","Switzerland","TSP",1990,0.6652668500482695
"CY","Cyprus","TSP",1990,0.2265820156659809
"CZ","Czechia","TSP",1990,8.537467819625512
"DE","Germany","TSP",1990,30.562013995495107
"DK","Denmark","TSP",1990,1.6890046732332946
"EE","Estonia","TSP",1990,4.115122102941177
"ES","Spain","TSP",1990,5.067916573141993
"EU-28","EU28","TSP",1990,119.62411405953196
"FI","Finland","TSP",1990,1.446762892164934
"FR","France","TSP",1990,17.922659744449156
"GB","United Kingdom","TSP",1990,10.259690243108842
"GR","Greece","TSP",1990,1.7948542187974226
"HR","Croatia","TSP",1990,0.8800694015915436
"HU","Hungary","TSP",1990,1.578850663632281
"IE","Ireland","TSP",1990,1.247608861517345
"IS","Iceland","TSP",1990,0.024439541694365685
"IT","Italy","TSP",1990,5.734240266950996
"LI","Liechtenstein","TSP",1990,0.0013274560834762765
"LT","Lithuania","TSP",1990,0.358936903565376
"LU","Luxembourg","TSP",1990,0.2554471394298115
"LV","Latvia","TSP",1990,0.5793762547945779
"MT","Malta","TSP",1990,0.04217206405514336
"NL","Netherlands","TSP",1990,1.4690008802573533
"NO","Norway","TSP",1990,1.059560495513236
"PL","Poland","TSP",1990,13.622104847556177
"PT","Portugal","TSP",1990,2.7598634506192967
"RO","Romania","TSP",1990,4.148625227311637
"SE","Sweden","TSP",1990,1.3024754036600532
"SI","Slovenia","TSP",1990,0.20200636693123675
"SK","Slovakia","TSP",1990,1.9501583596179546
"TR","Turkey","TSP",1990,10.185146428571429
"AT","Austria","CO",1991,18.482691956758835
"BE","Belgium","CO",1991,20.033671365617852
"BG","Bulgaria","CO",1991,8.86295720551376
"CH","Switzerland","CO",1991,11.331060443395604
"CY","Cyprus","CO",1991,0.6222527162500675
"CZ","Czechia","CO",1991,28.790992261558976
"DE","Germany","CO",1991,167.83166638123953
"DK","Denmark","CO",1991,11.218319180956971
"EE","Estonia","CO",1991,3.3774240220588236
"ES","Spain","CO",1991,61.203263362054656
"EU-28","EU28","CO",1991,913.7110463174291
"FI","Finland","CO",1991,10.712697250733378
"FR","France","CO",1991,163.86143688943008
"GB","United Kingdom","CO",1991,120.38134663337527
"GR","Greece","CO",1991,17.617569826370236
"HR","Croatia","CO",1991,7.256688926533384
"HU","Hungary","CO",1991,19.184783881999564
"IE","Ireland","CO",1991,5.056000186916174
"IS","Iceland","CO",1991,1.645826981108685
"IT","Italy","CO",1991,110.08249630253792
"LI","Liechtenstein","CO",1991,0.018914408067148034
"LT","Lithuania","CO",1991,8.16186301762831
"LU","Luxembourg","CO",1991,6.721495453590002
"LV","Latvia","CO",1991,6.362185282249339
"MT","Malta","CO",1991,0.3285217799927007
"NL","Netherlands","CO",1991,15.572292071330882
"NO","Norway","CO",1991,11.575550367011765
"PL","Poland","CO",1991,60.04350043751998
"PT","Portugal","CO",1991,12.984446289630167
"RO","Romania","CO",1991,7.772769119645415
"SE","Sweden","CO",1991,16.761074557902454
"SI","Slovenia","CO",1991,4.208983081662472
"SK","Slovakia","CO",1991,14.280846085228346
"TR","Turkey","CO",1991,30.57402642160344
"AT","Austria","NH3",1991,0.9202044633550504
"BE","Belgium","NH3",1991,1.8782675229924513
"BG","Bulgaria","NH3",1991,1.4941222606294677
"CH","Switzerland","NH3",1991,0.9984657944582778
"CY","Cyprus","NH3",1991,0.0934637503265209
"CZ","Czechia","NH3",1991,1.986563829194798
"DE","Germany","NH3",1991,9.985149419772227
"DK","Denmark","NH3",1991,1.8082321202114136
"EE","Estonia","NH3",1991,0.2952380588235295
"ES","Spain","NH3",1991,6.635362154593604
"EU-28","EU28","NH3",1991,71.73854918128318
"FI","Finland","NH3",1991,0.4888982993215369
"FR","France","NH3",1991,9.608935607704424
"GB","United Kingdom","NH3",1991,4.799394740604738
"GR","Greece","NH3",1991,1.32724645416509
"HR","Croatia","NH3",1991,0.7833297962901056
"HU","Hungary","NH3",1991,1.620013441414998
"IE","Ireland","NH3",1991,1.6374563809574294
"IS","Iceland","NH3",1991,0.0831715030317565
"IT","Italy","NH3",1991,6.977120952933417
"LI","Liechtenstein","NH3",1991,0.004039023327923683
"LT","Lithuania","NH3",1991,1.1587513769205227
"LU","Luxembourg","NH3",1991,0.09905272260900966
"LV","Latvia","NH3",1991,0.48615490428999747
"MT","Malta","NH3",1991,0.028216614135723572
"NL","Netherlands","NH3",1991,5.370810771617647
"NO","Norway","NH3",1991,0.49225182854264704
"PL","Poland","NH3",1991,6.043737659025748
"PT","Portugal","NH3",1991,1.1203367566540336
"RO","Romania","NH3",1991,4.200816434877767
"SE","Sweden","NH3",1991,0.8581347763904396
"SI","Slovenia","NH3",1991,0.3176151953096132
"SK","Slovakia","NH3",1991,0.8346747489634636
"TR","Turkey","NH3",1991,9.454297579903903
"AT","Austria","NMVOC",1991,4.8295406609463924
"BE","Belgium","NMVOC",1991,5.401766804658783
"BG","Bulgaria","NMVOC",1991,7.553097583169212
"CH","Switzerland","NMVOC",1991,4.691830682588597
"CY","Cyprus","NMVOC",1991,0.1871896951324838
"CZ","Czechia","NMVOC",1991,7.745695663193711
"DE","Germany","NMVOC",1991,51.46028760519753
"DK","Denmark","NMVOC",1991,3.385008427790191
"EE","Estonia","NMVOC",1991,0.8991521176470593
"ES","Spain","NMVOC",1991,15.109971931089216
"EU-28","EU28","NMVOC",1991,285.2989073762597
"FI","Finland","NMVOC",1991,3.2657467647287506
"FR","France","NMVOC",1991,48.231620739218755
"GB","United Kingdom","NMVOC",1991,43.2963014013056
"GR","Greece","NMVOC",1991,4.848688183856232
"HR","Croatia","NMVOC",1991,2.0196246385232532
"HU","Hungary","NMVOC",1991,4.028626031229017
"IE","Ireland","NMVOC",1991,2.087657711924016
"IS","Iceland","NMVOC",1991,0.1573213714650461
"IT","Italy","NMVOC",1991,38.180860708327614
"LI","Liechtenstein","NMVOC",1991,0.01674856110302182
"LT","Lithuania","NMVOC",1991,1.676332559150847
"LU","Luxembourg","NMVOC",1991,0.425623628747438
"LV","Latvia","NMVOC",1991,1.1974866775759587
"MT","Malta","NMVOC",1991,0.029041644999999998
"NL","Netherlands","NMVOC",1991,8.440587236463237
"NO","Norway","NMVOC",1991,4.920353752924266
"PL","Poland","NMVOC",1991,14.272933659719516
"PT","Portugal","NMVOC",1991,7.444546104676102
"RO","Romania","NMVOC",1991,3.3776567257014536
"SE","Sweden","NMVOC",1991,5.064760085247486
"SI","Slovenia","NMVOC",1991,0.9163180620310467
"SK","Slovakia","NMVOC",1991,4.274403205594787
"TR","Turkey","NMVOC",1991,13.721804170467324
"AT","Austria","NOx",1991,3.3547587978483406
"BE","Belgium","NOx",1991,6.475893906681796
"BG","Bulgaria","NOx",1991,3.0753458610929725
"CH","Switzerland","NOx",1991,2.165757650064017
"CY","Cyprus","NOx",1991,0.26260319940923504
"CZ","Czechia","NOx",1991,10.21791106729155
"DE","Germany","NOx",1991,40.09358740329037
"DK","Denmark","NOx",1991,5.619187850644037
"EE","Estonia","NOx",1991,1.2094822205882356
"ES","Spain","NOx",1991,22.496592140553453
"EU-28","EU28","NOx",1991,269.2540272243453
"FI","Finland","NOx",1991,4.83783523989905
"FR","France","NOx",1991,32.13932756677614
"GB","United Kingdom","NOx",1991,48.475587155878586
"GR","Greece","NOx",1991,7.544380497646683
"HR","Croatia","NOx",1991,1.2307570340125134
"HU","Hungary","NOx",1991,3.1640684388925147
"IE","Ireland","NOx",1991,2.57032358074453
"IS","Iceland","NOx",1991,0.4395437667433132
"IT","Italy","NOx",1991,33.06415623860022
"LI","Liechtenstein","NOx",1991,0.010407720884218673
"LT","Lithuania","NOx",1991,2.382065442210785
"LU","Luxembourg","NOx",1991,0.7053348694225072
"LV","Latvia","NOx",1991,1.4586568536013924
"MT","Malta","NOx",1991,0.29515828991240906
"NL","Netherlands","NOx",1991,10.099496083808827
"NO","Norway","NOx",1991,3.152537368233824
"PL","Poland","NOx",1991,15.794190135243753
"PT","Portugal","NOx",1991,4.251306974865554
"RO","Romania","NOx",1991,5.2911730965972765
"SE","Sweden","NOx",1991,4.577558230511877
"SI","Slovenia","NOx",1991,0.9785647900487332
"SK","Slovakia","NOx",1991,1.782652930481702
"TR","Turkey","NOx",1991,4.072347654292418
"AT","Austria","PM10",1991,0.5992585448891143
"BE","Belgium","PM10",1991,0.9246871751840455
"BG","Bulgaria","PM10",1991,0.5538883143028381
"CH","Switzerland","PM10",1991,0.37186336797368796
"CY","Cyprus","PM10",1991,0.0846828450508877
"CZ","Czechia","PM10",1991,5.014807901819944
"DE","Germany","PM10",1991,5.847593228766405
"DK","Denmark","PM10",1991,0.6071249530065341
"EE","Estonia","PM10",1991,0.8960376565988911
"ES","Spain","PM10",1991,4.125747117450248
"EU-28","EU28","PM10",1991,55.08575160837783
"FI","Finland","PM10",1991,0.9762984687908196
"FR","France","PM10",1991,8.888100952856316
"GB","United Kingdom","PM10",1991,5.848568685224675
"GR","Greece","PM10",1991,1.3271891028204859
"HR","Croatia","PM10",1991,0.7656130539903516
"HU","Hungary","PM10",1991,1.212059784439685
"IE","Ireland","PM10",1991,0.6906153675350011
"IS","Iceland","PM10",1991,0.02266067452817006
"IT","Italy","PM10",1991,4.718825076400369
"LI","Liechtenstein","PM10",1991,0.0009206584826458634
"LT","Lithuania","PM10",1991,0.29113853947909374
"LU","Luxembourg","PM10",1991,0.23656071499945364
"LV","Latvia","PM10",1991,0.4830497736429154
"MT","Malta","PM10",1991,0.016809064046745332
"NL","Netherlands","PM10",1991,1.0656672490073533
"NO","Norway","PM10",1991,0.7298261473242651
"PL","Poland","PM10",1991,5.06504862219615
"PT","Portugal","PM10",1991,1.559512276706172
"RO","Romania","PM10",1991,1.5630814077714432
"SE","Sweden","PM10",1991,1.017787261983635
"SI","Slovenia","PM10",1991,0.15115504902419846
"SK","Slovakia","PM10",1991,1.4033851115953802
"TR","Turkey","PM10",1991,4.126304812224138
"AT","Austria","PM2.5",1991,0.3974625649166883
"BE","Belgium","PM2.5",1991,0.6814090561825797
"BG","Bulgaria","PM2.5",1991,0.2826505790819672
"CH","Switzerland","PM2.5",1991,0.2452094941385926
"CY","Cyprus","PM2.5",1991,0.044160282356484455
"CZ","Czechia","PM2.5",1991,3.419188089832047
"DE","Germany","PM2.5",1991,3.7227226726782128
"DK","Denmark","PM2.5",1991,0.41397513228726407
"EE","Estonia","PM2.5",1991,0.36292070321440995
"ES","Spain","PM2.5",1991,2.882673834671796
"EU-28","EU28","PM2.5",1991,37.890871509254524
"FI","Finland","PM2.5",1991,0.6210508108119241
"FR","France","PM2.5",1991,7.104985828146568
"GB","United Kingdom","PM2.5",1991,3.6860801749619063
"GR","Greece","PM2.5",1991,0.9404863945405739
"HR","Croatia","PM2.5",1991,0.604244793303244
"HU","Hungary","PM2.5",1991,0.8190574339089689
"IE","Ireland","PM2.5",1991,0.46853207346627435
"IS","Iceland","PM2.5",1991,0.018674588833580953
"IT","Italy","PM2.5",1991,3.709836960200734
"LI","Liechtenstein","PM2.5",1991,0.0006114690411658375
"LT","Lithuania","PM2.5",1991,0.25429680057074966
"LU","Luxembourg","PM2.5",1991,0.23040793379035784
"LV","Latvia","PM2.5",1991,0.4248426076421538
"MT","Malta","PM2.5",1991,0.01364816228696636
"NL","Netherlands","PM2.5",1991,0.7778723507058826
"NO","Norway","PM2.5",1991,0.578332141697059
"PL","Poland","PM2.5",1991,2.4878563216590406
"PT","Portugal","PM2.5",1991,1.1163894714987919
"RO","Romania","PM2.5",1991,0.9209428441200456
"SE","Sweden","PM2.5",1991,0.7085717402844904
"SI","Slovenia","PM2.5",1991,0.11548365834227248
"SK","Slovakia","PM2.5",1991,1.2650680442028102
"TR","Turkey","PM2.5",1991,0.07277520112592595
"AT","Austria","SOx",1991,1.0421485951586944
"BE","Belgium","SOx",1991,5.499696908693121
"BG","Bulgaria","SOx",1991,14.109591017226066
"CH","Switzerland","SOx",1991,0.5418239059137567
"CY","Cyprus","SOx",1991,0.4935451649445072
"CZ","Czechia","SOx",1991,24.27005480088356
"DE","Germany","SOx",1991,59.069109730344245
"DK","Denmark","SOx",1991,3.7578024583824634
"EE","Estonia","SOx",1991,3.7507404338235295
"ES","Spain","SOx",1991,31.78942606302832
"EU-28","EU28","SOx",1991,369.87797965812894
"FI","Finland","SOx",1991,3.192344013085326
"FR","France","SOx",1991,21.379788744286778
"GB","United Kingdom","SOx",1991,53.88430530325684
"GR","Greece","SOx",1991,7.211337718015932
"HR","Croatia","SOx",1991,1.4759259381501835
"HU","Hungary","SOx",1991,12.245385945701543
"IE","Ireland","SOx",1991,2.705314687308531
"IS","Iceland","SOx",1991,0.3289623687969012
"IT","Italy","SOx",1991,62.75320945454706
"LI","Liechtenstein","SOx",1991,0.0015460997385124894
"LT","Lithuania","SOx",1991,3.217064009960892
"LU","Luxembourg","SOx",1991,0.2356158684472246
"LV","Latvia","SOx",1991,1.2529934574840342
"MT","Malta","SOx",1991,0.20797338156204387
"NL","Netherlands","SOx",1991,3.042407408588235
"NO","Norway","SOx",1991,0.7101070805000003
"PL","Poland","SOx",1991,37.27711374348186
"PT","Portugal","SOx",1991,4.69197119057523
"RO","Romania","SOx",1991,10.37095481286072
"SE","Sweden","SOx",1991,1.7813749239920864
"SI","Slovenia","SOx",1991,2.7415876894716504
"SK","Slovakia","SOx",1991,2.120742188460648
"TR","Turkey","SOx",1991,26.391980011622238
"AT","Austria","TSP",1991,0.7813421865291428
"BE","Belgium","TSP",1991,1.4148073818941707
"BG","Bulgaria","TSP",1991,1.2932692252688658
"CH","Switzerland","TSP",1991,0.6515526943533014
"CY","Cyprus","TSP",1991,0.21642688813484806
"CZ","Czechia","TSP",1991,7.800366142268443
"DE","Germany","TSP",1991,18.799269812862832
"DK","Denmark","TSP",1991,1.7080488165467926
"EE","Estonia","TSP",1991,4.094331132352941
"ES","Spain","TSP",1991,5.02463441268868
"EU-28","EU28","TSP",1991,107.31105588859403
"FI","Finland","TSP",1991,1.2599657992697808
"FR","France","TSP",1991,18.563319468784794
"GB","United Kingdom","TSP",1991,10.36709798288587
"GR","Greece","TSP",1991,1.7789106064354088
"HR","Croatia","TSP",1991,0.8740803428224647
"HU","Hungary","TSP",1991,1.5512526978431886
"IE","Ireland","TSP",1991,1.2374327776948757
"IS","Iceland","TSP",1991,0.024554030963203455
"IT","Italy","TSP",1991,5.619519848763749
"LI","Liechtenstein","TSP",1991,0.0013129214214025174
"LT","Lithuania","TSP",1991,0.3686207486309029
"LU","Luxembourg","TSP",1991,0.2444877079409888
"LV","Latvia","TSP",1991,0.593593955914888
"MT","Malta","TSP",1991,0.04534783584093374
"NL","Netherlands","TSP",1991,1.3982765272426474
"NO","Norway","TSP",1991,0.9966915313080882
"PL","Poland","TSP",1991,14.2248114074039
"PT","Portugal","TSP",1991,3.2057379843697236
"RO","Romania","TSP",1991,3.1786689275190696
"SE","Sweden","TSP",1991,1.2995047540227977
"SI","Slovenia","TSP",1991,0.2113625205274542
"SK","Slovakia","TSP",1991,1.7864214209149423
"TR","Turkey","TSP",1991,10.185146428571429
"AT","Austria","CO",1992,17.646193856415046
"BE","Belgium","CO",1992,20.2667660600724
"BG","Bulgaria","CO",1992,10.757746999782551
"CH","Switzerland","CO",1992,10.46868817821045
"CY","Cyprus","CO",1992,0.6053621551454751
"CZ","Czechia","CO",1992,28.34676328127797
"DE","Germany","CO",1992,145.22905322033822
"DK","Denmark","CO",1992,10.950417525361384
"EE","Estonia","CO",1992,2.028871213235295
"ES","Spain","CO",1992,59.549450527025094
"EU-28","EU28","CO",1992,863.4000599878386
"FI","Finland","CO",1992,10.412967025893177
"FR","France","CO",1992,153.7399380620824
"GB","United Kingdom","CO",1992,115.96252237255553
"GR","Greece","CO",1992,16.857291420140186
"HR","Croatia","CO",1992,5.9545696495908995
