"X","Y","code_insee"
5.34863678027805,46.0997319897024,"01"
3.55962303191768,49.5609877227044,"02"
3.18752132771126,46.393596612331,"03"
6.24476880059053,44.1061447298404,"04"
6.26543560064674,44.6640032644075,"05"
7.11667274011375,43.9377681519841,"06"
4.42556681680607,44.7527730893691,"07"
4.64053202778397,49.6163093362492,"08"
1.50377734157951,42.9210998577697,"09"
4.16152914457702,48.3046157823856,"10"
2.41402158487907,43.1032513829311,"11"
2.67857017464304,44.2811198302897,"12"
5.08584432176611,43.5431307943157,"13"
-0.363036393717422,49.0995409994513,"14"
2.66897773786192,45.0513452644973,"15"
0.203035300610133,45.7187022058009,"16"
-0.676332413595516,45.7821752952537,"17"
2.49109671006757,47.0657741975789,"18"
1.87761704909745,45.3572857415474,"19"
4.77168495838387,47.4256080939549,"21"
-2.86468546324611,48.4409192459038,"22"
2.01810557586246,46.0905901361543,"23"
0.741090441759206,45.1049750994198,"24"
6.3628302056117,47.1660341897931,"25"
5.16739596603231,44.6852073631785,"26"
0.996281368421522,49.1136351329103,"27"
1.37008004144086,48.3880475892251,"28"
-4.06091414983581,48.2617896224157,"29"
4.17962756436722,43.9936596075407,"30"
1.17485490372423,43.3587055013217,"31"
0.452885779961192,43.6929584270809,"32"
-0.577121930703623,44.8262844691613,"33"
3.36871294038352,43.5793161085947,"34"
-1.63830787920487,48.1553907903648,"35"
1.57590139855386,46.7783227509812,"36"
0.691000544273561,47.2585967233169,"37"
5.57406002900185,45.2640666091204,"38"
5.69738221683662,46.7293965126142,"39"
-0.783908281123802,43.9659017924409,"40"
1.4279595376,47.6169721383516,"41"
4.16450908629336,45.7279782196974,"42"
3.80631341032574,45.1281277373632,"43"
-1.68227997420691,47.3616762831849,"44"
2.34399874530544,47.9118732629657,"45"
1.60552640937422,44.6246647620317,"46"
0.460805046677005,44.3679649998983,"47"
3.49968426067318,44.517554846593,"48"
-0.564220311095504,47.3911858523785,"49"
-1.33096488084218,49.0822098389862,"50"
4.23873727281522,48.9495115432991,"51"
5.22556520911945,48.110458714601,"52"
-0.657417489134645,48.1473787836853,"53"
6.16205056762678,48.788703575478,"54"
5.38125777207616,48.9911509172683,"55"
-2.81227539769991,47.8458746890313,"56"
6.66138975445329,49.0375378970186,"57"
3.50427119715202,47.1158059895625,"58"
3.21362087214208,50.4486483594532,"59"
2.42517903372139,49.4099435382152,"60"
0.127698260837275,48.6230775091875,"61"
2.28572011461295,50.4939764682819,"62"
3.14004293976612,45.7259346674476,"63"
-0.761112463676934,43.2563676623023,"64"
0.163912055378055,43.053786663207,"65"
2.52240900673499,42.599864299972,"66"
7.5521315067324,48.6715020900646,"67"
7.27394233610285,47.8593575368593,"68"
4.64071602063259,45.8711307774931,"69"
6.08701648632369,47.6412233078553,"70"
4.54274978709148,46.6447944753209,"71"
0.222473770865573,47.994931688802,"72"
6.44287382701711,45.4776494509997,"73"
6.4282669501216,46.0347839943306,"74"
2.3427010813383,48.8565865443837,"75"
1.02708099110132,49.6547015355725,"76"
2.93404209652128,48.6274245359241,"77"
-0.317732250001684,46.5569620303756,"79"
2.27542933413321,49.9583106214122,"80"
2.16571405840446,43.7856839962209,"81"
1.28237998920411,44.0858180561911,"82"
6.24457749480883,43.441465017283,"83"
5.17723362620146,44.0072429942586,"84"
-1.29962080387691,46.6742991702828,"85"
0.459427715912825,46.5649157352718,"86"
1.23485904315999,45.8923878113128,"87"
6.38022826228296,48.1961957123043,"88"
3.56329248510285,47.8405413723589,"89"
6.92846638989102,47.6319752459061,"90"
2.08465293629614,48.7868400894909,"78"
