user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name
943649637063208961,1430218819184648202,2021-08-24T17:21:53Z,Teklemedin1,"@RepJoeNeguse Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430217740518842369,1078749802765139968,RepJoeNeguse
943649637063208961,1430224596360335364,2021-08-24T17:44:50Z,Teklemedin1,"@MillionZewde @BekeleWoyecha @Lattif @nytimes @UnityForEthio @GleanEthiopia @NeaminZeleke @sanusi90064 @seyoum_teshome @dejene_2011 @iyoba4u @AbenezerDegu @ABDUBA_G Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430129868981800966,1911937320,MillionZewde
943649637063208961,1430225349879554052,2021-08-24T17:47:50Z,Teklemedin1,"@SomPundit Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1429961583409590297,2512218183,SomPundit
943649637063208961,1430217597543354375,2021-08-24T17:17:02Z,Teklemedin1,"Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization, https://t.co/gAgCjOg2Ir",Twitter for Android,200,NA,NA,NA
943649637063208961,1430219115101261831,2021-08-24T17:23:03Z,Teklemedin1,"@ProSyn @DrMehari @USAID @SamanthaJPower @UN Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430157954221711361,46671396,ProSyn
943649637063208961,1430216564641452035,2021-08-24T17:12:55Z,Teklemedin1,"@USEmbassyAddis Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organisation,",Twitter for Android,200,1430066866165276674,2438067822,USEmbassyAddis
943649637063208961,1430219624042287104,2021-08-24T17:25:05Z,Teklemedin1,"@MikeAMHARA @POTUS @SecBlinken @StateDeptSpox @ChrisCoons @KarenBassTweets @RepGregoryMeeks @SenatorMenendez @SenatorCardin @RepAndreCarson @ChrisVanHollen @ColinAllredTX @RepAdamSmith @PramilaJayapal @ReverendWarnock @MinorityRights @HouseForeign @USAmbUN @PowerUSAID @WFPChief Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430216830107459590,2433450673,MikeAMHARA
943649637063208961,1430224315996282888,2021-08-24T17:43:43Z,Teklemedin1,"@ThomasVLinge Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1429947005296594949,1077181999,ThomasVLinge
943649637063208961,1430219960219889667,2021-08-24T17:26:25Z,Teklemedin1,"@Reuters Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430217086949863427,1652541,Reuters
943649637063208961,1430225175241322498,2021-08-24T17:47:08Z,Teklemedin1,"@Emuye06 @USAIDEthiopia @WFPChief @HouseForeignGOP @AsstSecStateAF @FCDOGovUK Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430221087107866628,771902400445681665,Emuye06
943649637063208961,1430225036418289668,2021-08-24T17:46:35Z,Teklemedin1,"@RepJoeNeguse @HouseDemocrats Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430221533323091969,1078749802765139968,RepJoeNeguse
943649637063208961,1430218564292648966,2021-08-24T17:20:52Z,Teklemedin1,"@BronwynBruton @USEmbassyAddis @USAID Yet #USA policy statements on #Ethiopia directly align with terrorist propaganda. Despite its high crimes and the #TPLF being listed for years by the #US government as a Tier 3 terrorist organization,",Twitter for Android,200,1430183066153193488,431700627,BronwynBruton
1949638284,1430226681697116162,2021-08-24T17:53:07Z,UConnGlobal,.@UConn's work is in the spotlight @ImpactUN! Our @NSF Water and Food Security PIRE led by @UConnEngineer Prof. Manos Anagnostou &amp; @UConnHRI Prof. Liz Holzer addresses #UNSDGs by aiming to improve #agricultural productivity + #watermanagement in #Ethiopia: https://t.co/GG2GGSqDIq,Twitter Web App,284,NA,NA,NA
1415927899585138688,1430226415820185604,2021-08-24T17:52:04Z,Elsabet87013720,"Because #Ethiopia is free, Africa became free! Is not the proud history of Africa's war independence a witness? Africa is standing behind Ethiopia! @AUC_MoussaFaki @SouthAfricaGov @_AfricanUnion #HandsoffEthiopia #UnityForEthiopia",Twitter for Android,230,NA,NA,NA
1415927899585138688,1430226660155133953,2021-08-24T17:53:02Z,Elsabet87013720,"The best statement by PM Ahmed is'By intensifying our agricultural productivity, we move closer to self-sufficiency. #Ethiopia united, we can so much!' Food Aid dehumanizes! #HandsoffEthiopia #UnityForEthiopia #DisarmTPLF @SamanthaJPower @WFP",Twitter for Android,242,NA,NA,NA
388319370,1430226636859904001,2021-08-24T17:52:57Z,meetmolla,"We #Ethiopian say no to US meddling in our affairs.
The #US should learn from its blunder in Afghanistan, Iraq, Syria, Lybia &amp; elsewhere. 
We say NO to the untrustworthy US.
We say no to dishonesty
#Ethiopia say #StopWeaponizingAid",Twitter Web App,235,NA,NA,NA
1367848940847198213,1430225933575888904,2021-08-24T17:50:09Z,GGomeraw,What makes children from Tigray region of #Ethiopia less deserving? #TPLF is recruiting children into military training. Blatant hypocrisy! #StopWeaponizingAid #TplfTerroristGroup @antonioguterres @UNReliefChief @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN,Twitter for Android,270,NA,NA,NA
1367848940847198213,1430226629419229184,2021-08-24T17:52:55Z,GGomeraw,"We say no to US meddling in our affairs.
US must learn from its blunder in Iraq, Syria, Lybia &amp; elsewhere.
WE say NO to the unthrustworthy US.
We say no to dishonesty
#Ethiopia says
#StopWeaponizingAid",Twitter for Android,205,NA,NA,NA
1379416641734316038,1430226603217461249,2021-08-24T17:52:49Z,Was96789354,"@MOusmanova We say no to US meddling in our affairs.
US shd learn from its blunder in Iraq, Syria, Lybia &amp; elsewhere.
WE say NO to the unthrustworthy US.

We say no to dishonesty

#Ethiopia says
#StopWeaponizingAid",Twitter for Android,206,1430223602553589768,1330111367110684672,MOusmanova
2225788858,1430226570099240967,2021-08-24T17:52:41Z,teddysanchz,"#Ethiopian|s are not interested in US intervention. 

The wishes of the citizens need to be respected &amp; supported by world leaders and #USAID officials. 

Stop prioritizing ur national agendas over the dignity and territorial integrity of #Ethiopia.
#StopWeaponizingAid 
@POTUS",Twitter for Android,281,NA,NA,NA
1415656882585456641,1430226413441933319,2021-08-24T17:52:03Z,Dagmawi11813456,IC must be led by principle. Eth HPR labeled #TPLFTerroristGroup. IC should respect the decision &amp; support #Ethiopia in its fight against terrorism. #StopWeaponizingAid @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres @SamanthaJPower @USAmbUN…,Twitter for Android,270,NA,NA,NA
1415656882585456641,1430226521059385349,2021-08-24T17:52:29Z,Dagmawi11813456,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter for Android,279,NA,NA,NA
1374987346194673674,1430226508212285444,2021-08-24T17:52:26Z,Akbretlem,"The #US &amp; #EU ought to stop #Turkey , a @NATO member, before human-catastrophe takes place in #TigrayGenocide due to drone attacks which #Turkey has delivered to #Ethiopia following a recent visit by @AbiyAhmedAli to @trpresidency.  
@USAmbUN @JosepBorrellF
@EU_Commission @hrw",Twitter for Android,281,NA,NA,NA
768054593045471232,1430226464977432577,2021-08-24T17:52:16Z,tewerwari_1,"According to credible sources, the Biden Admin; which openly conversing with #TPLF leadership bypassing #Ethiopia'n gov through its convoy Mr. Jeff Feltman is yet again encouraging it to create a Somaliland style defacto ""state"".
#Eritrea @SecBlinken @mfa_russia @MFA_China",Twitter for Android,273,NA,NA,NA
768054593045471232,1429717611848347651,2021-08-23T08:10:16Z,tewerwari_1,"Thank you @EthioInDjibouti  for clarifying the information. 
#Eritrea #Ethiopia @SecBlinken @MFA_China @mfa_russia @mfaethiopia #EritreaPrevail https://t.co/NPCAn7f4ch",Twitter for Android,143,NA,NA,NA
768054593045471232,1430104553626681344,2021-08-24T09:47:50Z,tewerwari_1,"#US seek to coerce z gov of #Eritrea &amp; economically deprive our people through sanctions. Their actions recapitulated again &amp; again. Beyond geopolitical relevance &amp; a desire to stability, z actions taken today solidify @StateDept's barren temerity- intimidation.
#Ethiopia",Twitter for Android,284,NA,NA,NA
768054593045471232,1429863643131301895,2021-08-23T17:50:32Z,tewerwari_1,"Through its recent accusations, the Biden Administration; an enervated, &amp; worst yet a shaky administration that is walking on remissness has threw light on their broad spectrum agenda in East Africa- cornering #Eritrea #Ethiopia
@SecBlinken @mfa_russia @MFA_China #EritreaPrevails",Twitter for Android,284,NA,NA,NA
1430173171987140615,1430176648561844230,2021-08-24T14:34:19Z,EbsaMesfin,"@GofeBalami @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres #Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter for Android,279,1429891579490222081,1250394807220015104,GofeBalami
1430173171987140615,1430226211364614150,2021-08-24T17:51:15Z,EbsaMesfin,"@NatnaelMekonne7 @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN #Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter for Android,279,1430215839291150340,4342049897,NatnaelMekonne7
1430173171987140615,1430226436577714178,2021-08-24T17:52:09Z,EbsaMesfin,"@NatnaelMekonne7 @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN #Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @ant0ni0guterres",Twitter for Android,279,1430215839291150340,4342049897,NatnaelMekonne7
1430173171987140615,1430225771176603652,2021-08-24T17:49:30Z,EbsaMesfin,"@NatnaelMekonne7 @PowerUSAID @SamanthaJPower #Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @Antonio14279070",Twitter for Android,279,1430220823298781186,4342049897,NatnaelMekonne7
1286601495354449921,1430226155009986569,2021-08-24T17:51:02Z,DemessMulat,"In #Ethiopia, the TPLF planned and coordinated attacks on northern command outposts of the ENDF, in which thousands of federal troops were murdered. It is not an overstatement to call this Ethiopia’s 9/11. #StopWeaponizingAid #TplfTerroristGroup @Chinamission2un @KenyaMissionUN",Twitter for Android,278,NA,NA,NA
1286601495354449921,1429881282939478016,2021-08-23T19:00:38Z,DemessMulat,"To @awolallo the choir boy of #TPLF, the chief propagandist in the UK for #OLF Shene, new #Ethiopia it is not visible! All this #Cairo agent can see is",Twitter for Android,151,NA,NA,NA
1286601495354449921,1430226242473709575,2021-08-24T17:51:23Z,DemessMulat,Please don’t talk anymore know the game is over! #TPLF is a tumor that spread across #Ethiopia for decades. The cancer must be extracted! #StopWeaponizingAid #TplfTerroristGroup @UNReliefChief @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN,Twitter for Android,251,NA,NA,NA
1286601495354449921,1430217791597125635,2021-08-24T17:17:48Z,DemessMulat,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter for Android,279,NA,NA,NA
1286601495354449921,1430226434681880597,2021-08-24T17:52:09Z,DemessMulat,What makes children from Tigray region of #Ethiopia less deserving? #TPLF is recruiting children into military training. Blatant hypocrisy! #StopWeaponizingAid #TplfTerroristGroup @antonioguterres @UNReliefChief @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN,Twitter for Android,270,NA,NA,NA
1286601495354449921,1430217556565110788,2021-08-24T17:16:52Z,DemessMulat,IC must be led by principle. Eth HPR labeled #TPLFTerroristGroup. IC should respect the decision &amp; support #Ethiopia in its fight against terrorism. #StopWeaponizingAid @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres @SamanthaJPower @USAmbUN…,Twitter for Android,270,NA,NA,NA
2178527027,1429746259171188739,2021-08-23T10:04:06Z,bezabefkadu,#France should not withdraw its support to #Ethiopia. Keep your word &amp; honor your commitment. @EmmanuelMacron #UnityForEthiopia,Twitter for Android,131,NA,NA,NA
2178527027,1429746184780926980,2021-08-23T10:03:48Z,bezabefkadu,A show of overwhelming solidarity in #Ethiopia from north to south was a sight to behold. Look at the truth @POTUS @PMAbiyAhmed has the support of 115 million #Ethiopians. Will you abandon them? @KarenBass @SecBlinken #UnityForEthiopia,Twitter for Android,235,NA,NA,NA
2178527027,1429746114291544066,2021-08-23T10:03:31Z,bezabefkadu,#EU Spokesperson seems to acknowledge that Peace and stability in the horn of Africa is vital for sustaining continued human rights policy by the #West. The #EU should stand with #Ethiopia. @EU_Commission @antonioguterres @POTUS @SecBlinken @KarenBassTweets #UnityForEthiopia,Twitter for Android,275,NA,NA,NA
2178527027,1429746027968483330,2021-08-23T10:03:11Z,bezabefkadu,"The Intl community should stop politicizing humanitarian crisis &amp; weaponizing aid against #Ethiopia. Condemn #TPLFTerrorists, the roots of all the crisis #Ethiopia is facing today. @POTUS @SecBlinken @VP @USAmbUN @KarenBassTweets @antonioguterres #UnityForEthiopia",Twitter for Android,268,NA,NA,NA
2178527027,1429697822002139136,2021-08-23T06:51:37Z,bezabefkadu,"Because #Ethiopia is free, Africa became free! Is not the proud history of Africa's war independence a witness? Africa is standing behind Ethiopia! @AUC_MoussaFaki @SouthAfricaGov @_AfricanUnion #HandsoffEthiopia #UnityForEthiopia",Twitter for Android,230,NA,NA,NA
2178527027,1429703089662140417,2021-08-23T07:12:33Z,bezabefkadu,"#TPLFTerrorists are victims of their own arrogance, stupidity &amp; terror ambitions. The GoE is simply delivering its duty to defend the sovereignty &amp; territorial integrity of #Ethiopia. @POTUS @SecBlinken @VP @USAmbUN @USAmbUN @SecBlinken @KarenBassTweets #UnityForEthiopia",Twitter for Android,279,NA,NA,NA
2178527027,1429698286194151425,2021-08-23T06:53:28Z,bezabefkadu,"The best statement by PM Ahmed is'By intensifying our agricultural productivity, we move closer to self-sufficiency. #Ethiopia united, we can so much!' Food Aid dehumanizes! #HandsoffEthiopia #UnityForEthiopia #DisarmTPLF @SamanthaJPower @WFP",Twitter for Android,242,NA,NA,NA
2178527027,1429746145224531970,2021-08-23T10:03:39Z,bezabefkadu,Alert‼️ Re #Ethiopia @POTUS &amp; @SecBlinken We should not continue with impartial support of a belligerent rebel group like #TPLFTerrorists. The world is watching how you’re handling #Afghanistan @Karenbass do the right thing &amp; support 115 million #Ethiopians #UnityForEthiopia,Twitter for Android,283,NA,NA,NA
2178527027,1430226323998449676,2021-08-24T17:51:42Z,bezabefkadu,IC must be led by principle. Eth HPR labeled #TPLFTerroristGroup. IC should respect the decision &amp; support #Ethiopia in its fight against terrorism. #StopWeaponizingAid @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres @SamanthaJPower @USAmbUN…,Twitter for Android,270,NA,NA,NA
2178527027,1429746166003077121,2021-08-23T10:03:44Z,bezabefkadu,#POTUS Providing humanitarian support enables #Ethiopia to focus in reconstruction efforts of the war. Using famine as a weapon to punish &amp; abandon a loyal ally #Ethiopia is a wrong humanitarian policy. @POTUS @SecBlinken @VP @USAmbUN @Senatedems @KarenBassTweets @SenateGOP,Twitter for Android,278,NA,NA,NA
2178527027,1429700594877575169,2021-08-23T07:02:39Z,bezabefkadu,#UnityForEthiopia Thanks the courageous #Ethiopian Youth for coming forward to defend #Ethiopia! Long Live Ethiopia! #HandsoffEthiopia #UnityForEthiopia #DisarmTPLF,Twitter for Android,164,NA,NA,NA
2178527027,1429746335989833734,2021-08-23T10:04:24Z,bezabefkadu,#Stop listening to #toughtlove #SusanRice et al who’s absolutely clueless on #Ethiopia @KarenBassTweets #UnityForEthiopia #HandsoffEthiopia,Twitter for Android,139,NA,NA,NA
2178527027,1429700578146459651,2021-08-23T07:02:35Z,bezabefkadu,"In the current popular gov of #Ethiopia, #Ethiopian women in the cabinet, the parliament, the Army, the Police and various structures of the gov are all giving what it takes to defend Ethiopia! #UnityForEthiopia cheers them all! #HandsoffEthiopia #UnityForEthiopia #DisarmTPLF",Twitter for Android,276,NA,NA,NA
2178527027,1430226415765626883,2021-08-24T17:52:04Z,bezabefkadu,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter for Android,279,NA,NA,NA
1541108100,1430226412204699653,2021-08-24T17:52:03Z,desu_desta,"#TPLF is a terrorist group
#Stop Weaponizing Aid
#Disarm TPLF 
#Ethiopia prevails 
#No negotiation with TPLF",Twitter for iPhone,108,NA,NA,NA
1271701380626108416,1430226321561505793,2021-08-24T17:51:42Z,Selamtigrai,"The #US &amp; #EU ought to stop #Turkey , a @NATO member, before human-catastrophe takes place in #TigrayGenocide due to drone attacks which #Turkey has delivered to #Ethiopia following a recent visit by @AbiyAhmedAli to @trpresidency.  
@USAmbUN @JosepBorrellF
@EU_Commission @hrw",Twitter for Android,281,NA,NA,NA
1332699898551160833,1429890403231313923,2021-08-23T19:36:52Z,MahdiLiima,"#Ethiopia is building a rival to Facebook.The government wants to ""replace"" Facebook, Twitter, Whatsapp &amp; Zoom with the plan to block the global services. This is their way of spreading propaganda &amp; controlling the ppl. #WarOnTigray didn’t go as planned.
 https://t.co/qxMaUdHxSR",Twitter for iPhone,287,NA,NA,NA
1332699898551160833,1429853989949124612,2021-08-23T17:12:11Z,MahdiLiima,#TDF strong! This is what I’m talking about. The U.S. is trying to stem violence that’s seen #Ethiopia’s federal troops &amp; militia battling dissidents from the northern #Tigray region. #Eritrea sided with Ethiopia accused of perpetrating some of the worst atrocities recorded. https://t.co/Od0O14gj5Z,Twitter for iPhone,279,NA,NA,NA
1332699898551160833,1430226292847357956,2021-08-24T17:51:35Z,MahdiLiima,"""The United States is concerned that large numbers of (#Eritrean Defence Forces) have re-entered #Ethiopia #Tigray, after withdrawing in June,"" U.S. Secretary of State Anthony Blinken @SecBlinken said in a statement on #Monday.",Twitter for iPhone,227,NA,NA,NA
1332699898551160833,1429924365144104961,2021-08-23T21:51:50Z,MahdiLiima,"@Reuters headline: US #sanctions #Eritrean general over rights abuses in #Ethiopia. The @USTreasury is blacklisting the Eritrean Defense Forces’ chief of staff for leading an entity it accuses of heinous abuses including massacres, rapes and executions. https://t.co/aJ4gkB7Q3z https://t.co/4fKaXvIQVS",Twitter for iPhone,277,NA,1652541,Reuters
1332699898551160833,1429847588044427274,2021-08-23T16:46:44Z,MahdiLiima,"The @USTreasury sanctioned the #Eritrean army’s chief of staff for his involvement in the #WarOnTigray in neighboring #Ethiopia.

https://t.co/qn5UryN9dp",Twitter for iPhone,153,NA,NA,NA
1349957501660393472,1429765419158622208,2021-08-23T11:20:14Z,fekemanGetahun1,"#TPLF is a terrorist group
#Stop Weaponizing Aid
#Disarm TPLF 
#Ethiopia prevails 
#No negotiation with TPLF
#Iraq, Libya, Somalia, and Afghanistan were destroyed based on pretexts
#“Tigray famine” is a false narrative to destabilize Ethiopia. https://t.co/b4VSQXGv7Y",Twitter for Android,243,NA,NA,NA
1349957501660393472,1430226268226719746,2021-08-24T17:51:29Z,fekemanGetahun1,"TPLF is a terrorist group
#Stop Weaponizing Aid
#Disarm TPLF 
#Ethiopia prevails 
#No negotiation with TPLF
#Iraq, Libya, Somalia, and Afghanistan were destroyed based on pretexts
#“Tigray famine” is a false narrative to destabilize Ethiopia. https://t.co/yx4nxJjsXw",Twitter for Android,242,NA,NA,NA
1349957501660393472,1429777820570554375,2021-08-23T12:09:31Z,fekemanGetahun1,"#TPLF is a terrorist group
#Stop Weaponizing Aid
#Ethiopia cannot be another Afghanistan.

@Pontifex @antonioguterres @EUCouncil @UNHumanRights @UNGeneva @SecBlinken @AsstSecStateAF @PowerUSAID @JimInhofe @RepGregoryMeeks @SenateForeign @HouseForeign #UnityForEthiopia",Twitter for Android,268,NA,NA,NA
1371202185346842627,1429881524476911621,2021-08-23T19:01:36Z,Nigus24,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres https://t.co/g8Nq4qahCZ",Twitter for Android,279,NA,NA,NA
1371202185346842627,1430226263453667342,2021-08-24T17:51:28Z,Nigus24,Please don’t talk anymore know the game is over! #TPLF is a tumor that spread across #Ethiopia for decades. The cancer must be extracted! #StopWeaponizingAid #TplfTerroristGroup @UNReliefChief @IndiaUNNewYork @RussiaUN @Chinamission2un @KenyaMissionUN,Twitter for Android,251,NA,NA,NA
1371202185346842627,1429881056967237633,2021-08-23T18:59:44Z,Nigus24,IC must be led by principle. Eth HPR labeled #TPLFTerroristGroup. IC should respect the decision &amp; support #Ethiopia in its fight against terrorism. #StopWeaponizingAid @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres @SamanthaJPower @USAmbUN… https://t.co/CIoiQgTyCu,Twitter for Android,270,NA,NA,NA
226543589,1429865668434923526,2021-08-23T17:58:35Z,aberratt19,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. @UN @unhcr @UNOCHA @amnesty @USAID @WFP @UNHumanRights @antonioguterres",Twitter Web App,279,NA,NA,NA
226543589,1429873257105211395,2021-08-23T18:28:44Z,aberratt19,"#Ethiopia is committed to providing aid to its ppl. Work with Eth govt if IC is really committed to helping our ppl in need. #StopWeaponizingAid, stop supporting #TPLFTerroristGroup knowingly or unknowingly. 
@UN @unhcr @UNOCHA
@amnesty @USAID @WFP
@UNHumanRights
@antonioguterres",Twitter Web App,280,NA,NA,NA
226543589,1430226263122358273,2021-08-24T17:51:28Z,aberratt19,"In #Ethiopia, the TPLF planned and coordinated attacks on northern command outposts of the ENDF, in which thousands of federal troops were murdered. It is not an overstatement to call this Ethiopia’s 9/11. #StopWeaponizingAid #TplfTerroristGroup @Chinamission2un @KenyaMissionUN",Twitter Web App,278,NA,NA,NA
