"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1979",179.22,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1980",83.58,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1981",80.27,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1982",50.02,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1983",73.86,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1984",109.94,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1985",77.95,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1986",32.84,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1987",88.04,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1988",151.32,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1989",179.18,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1990",80.33,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1991",80.75,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1992",138.12,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1993",198.58,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1994",400.31,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1995",435.51,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1996",202.5,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1997",180.61,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1998",161.93,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","1999",113.82,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2000",136.54,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2001",80.09,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2002",128.55,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2003",89.39,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2004",85.71,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2005",72.79,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2006",76.46,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2007",121.28,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2008",189.42,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2009",162.16,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2010",177.65,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2011",213.45,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2012",211.99,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2013",168.35,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2014",193.25,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2015",239.56,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2016",220.23,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2017",224.14,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2018",219.26,
"AUS","ODASECTOR","ECOINFRA","MLN_USD","A","2019",229.57,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1971",96.48,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1974",28.67,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1975",1.19,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1976",0.79,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1977",4.46,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1978",2.42,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1979",21.77,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1980",23.47,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1981",16.95,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1982",13.78,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1983",21.79,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1984",32.5,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1985",13.8,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1986",29.39,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1987",9.5,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1988",14.73,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1989",16.67,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1990",13.18,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1991",22.52,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1992",77.8,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1993",74.29,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1994",84.99,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1995",3.6,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1996",52.82,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1997",54.08,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1998",101.62,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","1999",135.27,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2000",151.08,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2001",109.41,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2002",192.5,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2003",180.39,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2004",159.59,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2005",253.72,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2006",240.87,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2007",163.26,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2008",309.84,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2009",335.58,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2010",288.61,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2011",323.86,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2012",258.19,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2013",209.82,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2014",239.16,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2015",243.67,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2016",151.41,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2017",197.48,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2018",176.02,
"AUS","ODASECTOR","HUMAID","MLN_USD","A","2019",222.44,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1970",149.07,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1972",2.12,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1973",10.03,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1974",4.85,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1975",27.63,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1976",3.85,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1977",42.37,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1978",91.86,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1979",21.22,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1980",57.07,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1981",14.81,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1982",8.28,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1983",14.18,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1984",1.78,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1985",1.97,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1986",8.06,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1987",32.41,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1988",21.84,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1989",26.45,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1990",7.31,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1991",18.82,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1992",28.12,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1993",14,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1994",16.57,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1995",219,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1996",98.73,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1997",131.65,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1998",70.14,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","1999",80.23,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2000",104.32,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2001",216.92,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2002",240.93,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2003",269.23,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2004",244.31,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2005",266.13,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2006",257.76,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2007",391.59,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2008",391.94,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2009",433.6,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2010",513.11,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2011",563.37,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2012",646.02,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2013",712.82,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2014",688.4,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2015",669.41,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2016",470.28,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2017",538.11,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2018",490.31,
"AUS","ODASECTOR","MULTISEC","MLN_USD","A","2019",452.3,
"AUS","ODASECTOR","PROD","MLN_USD","A","1967",129.67,
"AUS","ODASECTOR","PROD","MLN_USD","A","1968",84.01,
"AUS","ODASECTOR","PROD","MLN_USD","A","1969",91.83,
"AUS","ODASECTOR","PROD","MLN_USD","A","1970",83.7,
"AUS","ODASECTOR","PROD","MLN_USD","A","1971",9.88,
"AUS","ODASECTOR","PROD","MLN_USD","A","1972",25.01,
"AUS","ODASECTOR","PROD","MLN_USD","A","1973",262.79,
"AUS","ODASECTOR","PROD","MLN_USD","A","1974",157.06,
"AUS","ODASECTOR","PROD","MLN_USD","A","1975",125.24,
"AUS","ODASECTOR","PROD","MLN_USD","A","1976",22.28,
"AUS","ODASECTOR","PROD","MLN_USD","A","1977",217.92,
"AUS","ODASECTOR","PROD","MLN_USD","A","1978",99.39,
"AUS","ODASECTOR","PROD","MLN_USD","A","1979",79.16,
"AUS","ODASECTOR","PROD","MLN_USD","A","1980",83.74,
"AUS","ODASECTOR","PROD","MLN_USD","A","1981",150.65,
"AUS","ODASECTOR","PROD","MLN_USD","A","1982",173.78,
"AUS","ODASECTOR","PROD","MLN_USD","A","1983",110.25,
"AUS","ODASECTOR","PROD","MLN_USD","A","1984",144.57,
"AUS","ODASECTOR","PROD","MLN_USD","A","1985",173.47,
"AUS","ODASECTOR","PROD","MLN_USD","A","1986",197.91,
"AUS","ODASECTOR","PROD","MLN_USD","A","1987",132.29,
"AUS","ODASECTOR","PROD","MLN_USD","A","1988",151.97,
"AUS","ODASECTOR","PROD","MLN_USD","A","1989",184.34,
"AUS","ODASECTOR","PROD","MLN_USD","A","1990",164.8,
"AUS","ODASECTOR","PROD","MLN_USD","A","1991",180.96,
"AUS","ODASECTOR","PROD","MLN_USD","A","1992",128.74,
"AUS","ODASECTOR","PROD","MLN_USD","A","1993",106.8,
"AUS","ODASECTOR","PROD","MLN_USD","A","1994",137.75,
"AUS","ODASECTOR","PROD","MLN_USD","A","1995",103.89,
"AUS","ODASECTOR","PROD","MLN_USD","A","1996",90,
"AUS","ODASECTOR","PROD","MLN_USD","A","1997",86.03,
"AUS","ODASECTOR","PROD","MLN_USD","A","1998",147.78,
"AUS","ODASECTOR","PROD","MLN_USD","A","1999",118.42,
"AUS","ODASECTOR","PROD","MLN_USD","A","2000",113.41,
"AUS","ODASECTOR","PROD","MLN_USD","A","2001",132.61,
"AUS","ODASECTOR","PROD","MLN_USD","A","2002",114.31,
"AUS","ODASECTOR","PROD","MLN_USD","A","2003",119.22,
"AUS","ODASECTOR","PROD","MLN_USD","A","2004",115.41,
"AUS","ODASECTOR","PROD","MLN_USD","A","2005",124.7,
"AUS","ODASECTOR","PROD","MLN_USD","A","2006",103.45,
"AUS","ODASECTOR","PROD","MLN_USD","A","2007",121.18,
"AUS","ODASECTOR","PROD","MLN_USD","A","2008",121.28,
"AUS","ODASECTOR","PROD","MLN_USD","A","2009",136.03,
"AUS","ODASECTOR","PROD","MLN_USD","A","2010",222.3,
"AUS","ODASECTOR","PROD","MLN_USD","A","2011",223.61,
"AUS","ODASECTOR","PROD","MLN_USD","A","2012",213.2,
"AUS","ODASECTOR","PROD","MLN_USD","A","2013",190.23,
"AUS","ODASECTOR","PROD","MLN_USD","A","2014",132.67,
"AUS","ODASECTOR","PROD","MLN_USD","A","2015",158.33,
"AUS","ODASECTOR","PROD","MLN_USD","A","2016",160.35,
"AUS","ODASECTOR","PROD","MLN_USD","A","2017",186.65,
"AUS","ODASECTOR","PROD","MLN_USD","A","2018",211.04,
"AUS","ODASECTOR","PROD","MLN_USD","A","2019",163.74,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1967",5.06,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1968",5.86,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1969",8.71,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1970",30.76,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1971",932.29,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1972",901.79,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1973",644.69,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1974",703.96,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1975",389.73,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1976",905.02,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1977",875.36,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1978",886.63,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1979",857.52,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1980",875.73,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1981",834,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1982",758.01,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1983",807.68,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1984",739.56,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1985",683.4,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1986",653.99,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1987",596.2,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1988",1010.94,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1989",95.75,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1990",116.32,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1991",97.61,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1992",416.98,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1993",429.08,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1994",399.92,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1995",319.04,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1996",224.59,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1997",185.85,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1998",165.2,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","1999",51.92,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2000",55.84,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2001",49.92,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2002",97.68,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2003",58.7,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2004",82.01,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2005",74.59,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2006",5.43,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2007",45.83,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2008",92.17,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2009",48.16,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2010",46.59,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2011",45.92,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2012",38.83,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2013",39.99,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2014",22.98,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2015",23.42,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2016",43.47,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2017",59.86,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2018",57.31,
"AUS","ODASECTOR","PROGASSIST","MLN_USD","A","2019",46.57,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1967",1.16,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1968",10.09,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1969",13.39,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1970",18.58,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1971",7.37,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1972",17.53,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1973",17.7,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1974",7.49,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1977",5.18,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1983",0.3,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1984",0.29,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1985",0.29,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1987",0.24,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1990",68.34,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1991",2.14,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1992",1124.42,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1993",29.11,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1994",353.28,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1995",79.88,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1996",241.64,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1997",90.86,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1998",279.44,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","1999",157.82,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2000",209.67,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2001",350.27,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2002",204.71,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2003",7.28,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2004",69.45,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2005",997.12,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2006",797.71,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2007",883.9,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2008",640.81,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2009",39.48,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2010",143.53,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2011",28.87,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2012",98.09,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2013",38.93,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2014",97.9,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2016",8.1,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2017",10.36,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2018",12.43,
"AUT","ODASECTOR","DEBTRELIEF","MLN_USD","A","2019",0.03,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1969",59.38,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1970",38.1,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1973",2.69,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1974",44.62,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1975",1.31,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1976",0.17,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1977",119.77,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1978",91.44,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1979",10.86,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1980",55.76,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1981",356.76,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1982",623.24,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1983",248.48,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1984",132.99,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1985",57.06,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1986",136.84,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1987",132.97,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1988",334.54,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1989",263.44,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1990",47.83,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1991",235.01,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1992",264.33,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1993",164.85,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1994",201.89,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1995",70.96,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1996",12.87,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1997",17.9,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1998",6.08,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","1999",7.68,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2000",10.36,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2001",7.98,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2002",75.19,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2003",12.44,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2004",7.22,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2005",10.58,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2006",16.99,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2007",38.8,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2008",43.8,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2009",53.91,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2010",65.27,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2011",49.85,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2012",48.56,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2013",51.16,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2014",31.56,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2015",46.16,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2016",38.58,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2017",36.1,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2018",41.59,
"AUT","ODASECTOR","ECOINFRA","MLN_USD","A","2019",23.73,
"AUT","ODASECTOR","HUMAID","MLN_USD","A","1973",5.73,
"AUT","ODASECTOR","HUMAID","MLN_USD","A","1974",4.49,
"AUT","ODASECTOR","HUMAID","MLN_USD","A","1975",1.66,
